Dataset,Split,Number of samples,Series length,Estimator,Run,Runtime
OSULeaf,train,200,427,moment_quant_approx_auto,9,0.05062858400197001
OSULeaf,test,242,427,moment_quant_approx_auto,9,0.05223666699748719
OSULeaf,train,200,427,moment_quant_exact_auto,5,0.09233374999894295
OSULeaf,test,242,427,moment_quant_exact_auto,5,0.05787591700209305
OSULeaf,train,200,427,moment_quant_approx_auto,6,0.05133870799909346
OSULeaf,test,242,427,moment_quant_approx_auto,6,0.052269208998040995
OSULeaf,train,200,427,moment_quant_exact_auto,7,0.0918402919996879
OSULeaf,test,242,427,moment_quant_exact_auto,7,0.053480250000575325
OSULeaf,train,200,427,moment_quant_exact_auto,3,0.09199683299812023
OSULeaf,test,242,427,moment_quant_exact_auto,3,0.053445165998709854
OSULeaf,train,200,427,moment_quant_exact_auto,6,0.0920702919975156
OSULeaf,test,242,427,moment_quant_exact_auto,6,0.058124958002736093
OSULeaf,train,200,427,moment_quant_approx_intervals,9,0.052167208999890136
OSULeaf,test,242,427,moment_quant_approx_intervals,9,0.051938749998953426
OSULeaf,train,200,427,moment_quant_exact_intervals,6,0.0511339999975462
OSULeaf,test,242,427,moment_quant_exact_intervals,6,0.053168999998888467
OSULeaf,train,200,427,moment_quant_exact_auto,4,0.0906027080018248
OSULeaf,test,242,427,moment_quant_exact_auto,4,0.05313274999934947
OSULeaf,train,200,427,moment_quant_exact_samples,9,0.09085699999923236
OSULeaf,test,242,427,moment_quant_exact_samples,9,0.10580408299938426
OSULeaf,train,200,427,moment_quant_approx_intervals,2,0.05357841599834501
OSULeaf,test,242,427,moment_quant_approx_intervals,2,0.0538497079978697
OSULeaf,train,200,427,moment_quant_exact_intervals,4,0.047123290998570155
OSULeaf,test,242,427,moment_quant_exact_intervals,4,0.05281587500212481
OSULeaf,train,200,427,moment_quant_exact_samples,3,0.09367974999986473
OSULeaf,test,242,427,moment_quant_exact_samples,3,0.10824562500056345
OSULeaf,train,200,427,moment_quant_approx_samples,5,0.052912333001586376
OSULeaf,test,242,427,moment_quant_approx_samples,5,0.05434683299972676
OSULeaf,train,200,427,moment_quant_exact_auto,0,0.0903519999992568
OSULeaf,test,242,427,moment_quant_exact_auto,0,0.05463524999868241
OSULeaf,train,200,427,moment_quant_exact_auto,2,0.09384004199819174
OSULeaf,test,242,427,moment_quant_exact_auto,2,0.05701716700059478
OSULeaf,train,200,427,moment_quant_approx_samples,3,0.05067162499835831
OSULeaf,test,242,427,moment_quant_approx_samples,3,0.054319749997375766
OSULeaf,train,200,427,moment_quant_approx_auto,5,0.0483817079984874
OSULeaf,test,242,427,moment_quant_approx_auto,5,0.05844249999790918
OSULeaf,train,200,427,moment_quant_approx_auto,2,0.051778666998870904
OSULeaf,test,242,427,moment_quant_approx_auto,2,0.0536969169988879
OSULeaf,train,200,427,moment_quant_approx_auto,3,0.04985775000022841
OSULeaf,test,242,427,moment_quant_approx_auto,3,0.051904290998209035
OSULeaf,train,200,427,moment_quant_approx_intervals,7,0.0533499999983178
OSULeaf,test,242,427,moment_quant_approx_intervals,7,0.05190466700150864
OSULeaf,train,200,427,quant_float64,1,0.08450095799707924
OSULeaf,test,242,427,quant_float64,1,0.09535524999955669
OSULeaf,train,200,427,moment_quant_approx_samples,1,0.051175207998312544
OSULeaf,test,242,427,moment_quant_approx_samples,1,0.052169541999319335
OSULeaf,train,200,427,moment_quant_approx_intervals,5,0.05312329200023669
OSULeaf,test,242,427,moment_quant_approx_intervals,5,0.05202550000103656
OSULeaf,train,200,427,moment_quant_exact_intervals,7,0.048937665997073054
OSULeaf,test,242,427,moment_quant_exact_intervals,7,0.05298400000174297
OSULeaf,train,200,427,moment_quant_exact_samples,4,0.09420300000056159
OSULeaf,test,242,427,moment_quant_exact_samples,4,0.1094464589987183
OSULeaf,train,200,427,quant_float64,2,0.08405795799990301
OSULeaf,test,242,427,quant_float64,2,0.09567987500122399
OSULeaf,train,200,427,moment_quant_approx_intervals,4,0.0532390829976066
OSULeaf,test,242,427,moment_quant_approx_intervals,4,0.05196133299978101
OSULeaf,train,200,427,moment_quant_exact_auto,1,0.09042699999918113
OSULeaf,test,242,427,moment_quant_exact_auto,1,0.053005166999355424
OSULeaf,train,200,427,moment_quant_exact_auto,8,0.09173270800238242
OSULeaf,test,242,427,moment_quant_exact_auto,8,0.05502379199970164
OSULeaf,train,200,427,moment_quant_exact_intervals,8,0.04896149999694899
OSULeaf,test,242,427,moment_quant_exact_intervals,8,0.053310125000280095
OSULeaf,train,200,427,moment_quant_approx_intervals,3,0.058435375001863576
OSULeaf,test,242,427,moment_quant_approx_intervals,3,0.05217770899980678
OSULeaf,train,200,427,moment_quant_approx_samples,4,0.052339000001666136
OSULeaf,test,242,427,moment_quant_approx_samples,4,0.05236187500122469
OSULeaf,train,200,427,moment_quant_approx_samples,8,0.05233645899716066
OSULeaf,test,242,427,moment_quant_approx_samples,8,0.052216750002116896
OSULeaf,train,200,427,moment_quant_exact_samples,5,0.09337091599809355
OSULeaf,test,242,427,moment_quant_exact_samples,5,0.10826562500005821
SharePriceIncrease,train,965,60,moment_quant_approx_intervals,5,0.06259933299952536
SharePriceIncrease,test,966,60,moment_quant_approx_intervals,5,0.060955624998314306
SharePriceIncrease,train,965,60,moment_quant_approx_auto,1,0.043074708999483846
SharePriceIncrease,test,966,60,moment_quant_approx_auto,1,0.04122250000000349
SharePriceIncrease,train,965,60,quant_float64,2,0.046234375000494765
SharePriceIncrease,test,966,60,quant_float64,2,0.046181208999769296
SharePriceIncrease,train,965,60,moment_quant_exact_samples,3,0.13117879099809215
SharePriceIncrease,test,966,60,moment_quant_exact_samples,3,0.13041037499715458
SharePriceIncrease,train,965,60,moment_quant_approx_auto,3,0.0414673329978541
SharePriceIncrease,test,966,60,moment_quant_approx_auto,3,0.04166333400280564
SharePriceIncrease,train,965,60,moment_quant_exact_intervals,3,0.022009124997566687
SharePriceIncrease,test,966,60,moment_quant_exact_intervals,3,0.01965816700248979
SharePriceIncrease,train,965,60,moment_quant_approx_samples,1,0.0411019999992277
SharePriceIncrease,test,966,60,moment_quant_approx_samples,1,0.039082666000467725
SharePriceIncrease,train,965,60,moment_quant_approx_samples,4,0.0412419169988425
SharePriceIncrease,test,966,60,moment_quant_approx_samples,4,0.03901808299997356
SharePriceIncrease,train,965,60,moment_quant_exact_intervals,6,0.02191408299768227
SharePriceIncrease,test,966,60,moment_quant_exact_intervals,6,0.019646291999379173
SharePriceIncrease,train,965,60,quant_float64,4,0.04858291699929396
SharePriceIncrease,test,966,60,quant_float64,4,0.04537808299937751
SharePriceIncrease,train,965,60,moment_quant_approx_samples,0,0.04488287499771104
SharePriceIncrease,test,966,60,moment_quant_approx_samples,0,0.04218241700073122
SharePriceIncrease,train,965,60,moment_quant_approx_samples,9,0.04333937499905005
SharePriceIncrease,test,966,60,moment_quant_approx_samples,9,0.04203166699880967
SharePriceIncrease,train,965,60,quant_float64,1,0.04505362499912735
SharePriceIncrease,test,966,60,quant_float64,1,0.044288250002864515
SharePriceIncrease,train,965,60,moment_quant_approx_auto,5,0.04394566699920688
SharePriceIncrease,test,966,60,moment_quant_approx_auto,5,0.04226179199758917
SharePriceIncrease,train,965,60,moment_quant_exact_intervals,5,0.022001541998179164
SharePriceIncrease,test,966,60,moment_quant_exact_intervals,5,0.019788792000326794
SharePriceIncrease,train,965,60,moment_quant_exact_samples,1,0.1413188340011402
SharePriceIncrease,test,966,60,moment_quant_exact_samples,1,0.1391946250005276
SharePriceIncrease,train,965,60,moment_quant_approx_auto,8,0.04350020899801166
SharePriceIncrease,test,966,60,moment_quant_approx_auto,8,0.04207108300033724
SharePriceIncrease,train,965,60,moment_quant_approx_samples,2,0.04325433300255099
SharePriceIncrease,test,966,60,moment_quant_approx_samples,2,0.04223854099836899
SharePriceIncrease,train,965,60,moment_quant_approx_auto,9,0.04311704200154054
SharePriceIncrease,test,966,60,moment_quant_approx_auto,9,0.042421833000844344
SharePriceIncrease,train,965,60,moment_quant_approx_samples,5,0.04316912500144099
SharePriceIncrease,test,966,60,moment_quant_approx_samples,5,0.04239387499910663
SharePriceIncrease,train,965,60,moment_quant_approx_intervals,0,0.06303429199761013
SharePriceIncrease,test,966,60,moment_quant_approx_intervals,0,0.060945166002056794
SharePriceIncrease,train,965,60,moment_quant_approx_intervals,6,0.0632869170003687
SharePriceIncrease,test,966,60,moment_quant_approx_intervals,6,0.06223445900104707
SharePriceIncrease,train,965,60,moment_quant_exact_auto,0,0.13134770800024853
SharePriceIncrease,test,966,60,moment_quant_exact_auto,0,0.1284361660000286
SharePriceIncrease,train,965,60,moment_quant_approx_intervals,7,0.06373245800205041
SharePriceIncrease,test,966,60,moment_quant_approx_intervals,7,0.061202291999507
SharePriceIncrease,train,965,60,quant_float64,9,0.045621291999850655
SharePriceIncrease,test,966,60,quant_float64,9,0.04463108400159399
SharePriceIncrease,train,965,60,moment_quant_exact_intervals,0,0.022599916999752168
SharePriceIncrease,test,966,60,moment_quant_exact_intervals,0,0.019897540998499608
SharePriceIncrease,train,965,60,moment_quant_exact_samples,2,0.13897354200162226
SharePriceIncrease,test,966,60,moment_quant_exact_samples,2,0.13313008400291437
SharePriceIncrease,train,965,60,moment_quant_exact_samples,9,0.12989054200079408
SharePriceIncrease,test,966,60,moment_quant_exact_samples,9,0.12667145800151047
SharePriceIncrease,train,965,60,moment_quant_exact_auto,3,0.12811970899929293
SharePriceIncrease,test,966,60,moment_quant_exact_auto,3,0.13081820899969898
SharePriceIncrease,train,965,60,moment_quant_approx_intervals,9,0.06281966599999578
SharePriceIncrease,test,966,60,moment_quant_approx_intervals,9,0.061015999999654014
SharePriceIncrease,train,965,60,moment_quant_approx_intervals,3,0.06360399999903166
SharePriceIncrease,test,966,60,moment_quant_approx_intervals,3,0.061056999998982064
SharePriceIncrease,train,965,60,moment_quant_exact_intervals,2,0.022083790998294717
SharePriceIncrease,test,966,60,moment_quant_exact_intervals,2,0.019771749997744337
SharePriceIncrease,train,965,60,moment_quant_exact_samples,0,0.1389307080025901
SharePriceIncrease,test,966,60,moment_quant_exact_samples,0,0.13682962500024587
SharePriceIncrease,train,965,60,moment_quant_exact_auto,9,0.12783304199911072
SharePriceIncrease,test,966,60,moment_quant_exact_auto,9,0.12728845800302224
SharePriceIncrease,train,965,60,moment_quant_approx_auto,7,0.042545167001662776
SharePriceIncrease,test,966,60,moment_quant_approx_auto,7,0.041986292002548
SharePriceIncrease,train,965,60,moment_quant_exact_intervals,4,0.020359166999696754
SharePriceIncrease,test,966,60,moment_quant_exact_intervals,4,0.02132004200029769
SharePriceIncrease,train,965,60,moment_quant_exact_samples,5,0.13065758300217567
SharePriceIncrease,test,966,60,moment_quant_exact_samples,5,0.13037700000131736
SharePriceIncrease,train,965,60,moment_quant_exact_samples,7,0.13097541600291152
SharePriceIncrease,test,966,60,moment_quant_exact_samples,7,0.129593957997713
SharePriceIncrease,train,965,60,quant_float64,5,0.04529799999727402
SharePriceIncrease,test,966,60,quant_float64,5,0.04431987499992829
SharePriceIncrease,train,965,60,moment_quant_exact_auto,6,0.12757575000068755
SharePriceIncrease,test,966,60,moment_quant_exact_auto,6,0.12581158299872186
SharePriceIncrease,train,965,60,moment_quant_approx_auto,6,0.041543500003172085
SharePriceIncrease,test,966,60,moment_quant_approx_auto,6,0.03935129199817311
SharePriceIncrease,train,965,60,moment_quant_approx_samples,3,0.04119958299997961
SharePriceIncrease,test,966,60,moment_quant_approx_samples,3,0.03921300000001793
SharePriceIncrease,train,965,60,quant_float64,7,0.04625633400064544
SharePriceIncrease,test,966,60,quant_float64,7,0.044447792002756614
SharePriceIncrease,train,965,60,moment_quant_exact_auto,4,0.1338406249997206
SharePriceIncrease,test,966,60,moment_quant_exact_auto,4,0.13157049999790615
SharePriceIncrease,train,965,60,moment_quant_exact_intervals,7,0.02147170800162712
SharePriceIncrease,test,966,60,moment_quant_exact_intervals,7,0.0196243329992285
SharePriceIncrease,train,965,60,moment_quant_approx_intervals,2,0.06172508300005575
SharePriceIncrease,test,966,60,moment_quant_approx_intervals,2,0.05793016700044973
SharePriceIncrease,train,965,60,moment_quant_approx_samples,6,0.04376979199878406
SharePriceIncrease,test,966,60,moment_quant_approx_samples,6,0.042238000001816545
SharePriceIncrease,train,965,60,moment_quant_exact_auto,8,0.13845900000160327
SharePriceIncrease,test,966,60,moment_quant_exact_auto,8,0.13470095800221316
SharePriceIncrease,train,965,60,quant_float64,8,0.045119667000108166
SharePriceIncrease,test,966,60,quant_float64,8,0.04419787500228267
SharePriceIncrease,train,965,60,moment_quant_approx_auto,2,0.043097041998407803
SharePriceIncrease,test,966,60,moment_quant_approx_auto,2,0.03932537499713362
SharePriceIncrease,train,965,60,moment_quant_exact_auto,7,0.13199441599863349
SharePriceIncrease,test,966,60,moment_quant_exact_auto,7,0.13109512499795528
SharePriceIncrease,train,965,60,moment_quant_approx_auto,0,0.043832374998601153
SharePriceIncrease,test,966,60,moment_quant_approx_auto,0,0.04181183399850852
SharePriceIncrease,train,965,60,moment_quant_exact_intervals,1,0.02407854199918802
SharePriceIncrease,test,966,60,moment_quant_exact_intervals,1,0.0205906250012049
SharePriceIncrease,train,965,60,quant_float64,6,0.04603395800222643
SharePriceIncrease,test,966,60,quant_float64,6,0.04494279199934681
SharePriceIncrease,train,965,60,moment_quant_approx_samples,7,0.04322699999829638
SharePriceIncrease,test,966,60,moment_quant_approx_samples,7,0.04133941600230173
SharePriceIncrease,train,965,60,moment_quant_approx_auto,4,0.042902208002487896
SharePriceIncrease,test,966,60,moment_quant_approx_auto,4,0.041244166997785214
SharePriceIncrease,train,965,60,moment_quant_approx_samples,8,0.042961791001289384
SharePriceIncrease,test,966,60,moment_quant_approx_samples,8,0.04109329199854983
SharePriceIncrease,train,965,60,moment_quant_exact_samples,4,0.1317908749988419
SharePriceIncrease,test,966,60,moment_quant_exact_samples,4,0.1292850419995375
SharePriceIncrease,train,965,60,moment_quant_exact_auto,5,0.1323757089994615
SharePriceIncrease,test,966,60,moment_quant_exact_auto,5,0.1402589170029387
SharePriceIncrease,train,965,60,moment_quant_exact_samples,8,0.1362373749980179
SharePriceIncrease,test,966,60,moment_quant_exact_samples,8,0.130472999997437
SharePriceIncrease,train,965,60,moment_quant_approx_intervals,8,0.061973374999070074
SharePriceIncrease,test,966,60,moment_quant_approx_intervals,8,0.061870792000263464
SharePriceIncrease,train,965,60,moment_quant_exact_intervals,8,0.02036808300181292
SharePriceIncrease,test,966,60,moment_quant_exact_intervals,8,0.021445125003083376
SharePriceIncrease,train,965,60,moment_quant_exact_samples,6,0.13899520899940399
SharePriceIncrease,test,966,60,moment_quant_exact_samples,6,0.13895420799963176
SharePriceIncrease,train,965,60,moment_quant_exact_auto,1,0.13767512499907752
SharePriceIncrease,test,966,60,moment_quant_exact_auto,1,0.13653866700042272
SharePriceIncrease,train,965,60,quant_float64,3,0.04589875000237953
SharePriceIncrease,test,966,60,quant_float64,3,0.04514091599776293
SharePriceIncrease,train,965,60,moment_quant_exact_auto,2,0.130953749998298
SharePriceIncrease,test,966,60,moment_quant_exact_auto,2,0.12694499999997788
SharePriceIncrease,train,965,60,quant_float64,0,0.045543665997684
SharePriceIncrease,test,966,60,quant_float64,0,0.04428454099979717
SharePriceIncrease,train,965,60,moment_quant_exact_intervals,9,0.022296082999673672
SharePriceIncrease,test,966,60,moment_quant_exact_intervals,9,0.019628791997092776
SharePriceIncrease,train,965,60,moment_quant_approx_intervals,1,0.06165224999858765
SharePriceIncrease,test,966,60,moment_quant_approx_intervals,1,0.05794637500002864
SharePriceIncrease,train,965,60,moment_quant_approx_intervals,4,0.06233954199706204
SharePriceIncrease,test,966,60,moment_quant_approx_intervals,4,0.05788595800186158
PowerCons,train,180,144,moment_quant_approx_intervals,3,0.036601125000743195
PowerCons,test,180,144,moment_quant_approx_intervals,3,0.034469291000277735
PowerCons,train,180,144,quant_float64,3,0.0374123330002476
PowerCons,test,180,144,quant_float64,3,0.0358705420003389
PowerCons,train,180,144,moment_quant_approx_auto,6,0.027666000001772773
PowerCons,test,180,144,moment_quant_approx_auto,6,0.025846750002529006
PowerCons,train,180,144,moment_quant_exact_samples,2,0.041496417001326336
PowerCons,test,180,144,moment_quant_exact_samples,2,0.039942750001500826
PowerCons,train,180,144,moment_quant_approx_intervals,0,0.034149084000091534
PowerCons,test,180,144,moment_quant_approx_intervals,0,0.03248979199997848
PowerCons,train,180,144,moment_quant_approx_samples,0,0.027408499998273328
PowerCons,test,180,144,moment_quant_approx_samples,0,0.025851292000879766
PowerCons,train,180,144,moment_quant_approx_intervals,6,0.034243540998431854
PowerCons,test,180,144,moment_quant_approx_intervals,6,0.03245483399950899
PowerCons,train,180,144,moment_quant_approx_samples,3,0.027230750001763226
PowerCons,test,180,144,moment_quant_approx_samples,3,0.02573941700029536
PowerCons,train,180,144,moment_quant_exact_samples,4,0.04155166700002155
PowerCons,test,180,144,moment_quant_exact_samples,4,0.03987316699931398
PowerCons,train,180,144,quant_float64,6,0.03769375000047148
PowerCons,test,180,144,quant_float64,6,0.03561004199946183
PowerCons,train,180,144,moment_quant_approx_auto,7,0.027583791998040397
PowerCons,test,180,144,moment_quant_approx_auto,7,0.025812583000515588
PowerCons,train,180,144,moment_quant_approx_samples,5,0.027374249999411404
PowerCons,test,180,144,moment_quant_approx_samples,5,0.025739500000781845
PowerCons,train,180,144,moment_quant_exact_intervals,3,0.018056875000183936
PowerCons,test,180,144,moment_quant_exact_intervals,3,0.016493874998559477
PowerCons,train,180,144,quant_float64,4,0.03765533399928245
PowerCons,test,180,144,quant_float64,4,0.035671666999405716
PowerCons,train,180,144,quant_float64,9,0.03661366599772009
PowerCons,test,180,144,quant_float64,9,0.03542724999715574
PowerCons,train,180,144,moment_quant_approx_samples,1,0.028177374999359017
PowerCons,test,180,144,moment_quant_approx_samples,1,0.02683499999693595
PowerCons,train,180,144,moment_quant_approx_intervals,7,0.034986209000635426
PowerCons,test,180,144,moment_quant_approx_intervals,7,0.032537457998842
PowerCons,train,180,144,moment_quant_exact_intervals,8,0.018142916000215337
PowerCons,test,180,144,moment_quant_exact_intervals,8,0.016536416002054466
PowerCons,train,180,144,moment_quant_exact_auto,0,0.040922457999840844
PowerCons,test,180,144,moment_quant_exact_auto,0,0.03899174999969546
PowerCons,train,180,144,moment_quant_exact_samples,1,0.04057295899838209
PowerCons,test,180,144,moment_quant_exact_samples,1,0.03902962500069407
PowerCons,train,180,144,moment_quant_approx_samples,2,0.02743370800089906
PowerCons,test,180,144,moment_quant_approx_samples,2,0.025807958001678344
PowerCons,train,180,144,moment_quant_exact_intervals,4,0.018079375000525033
PowerCons,test,180,144,moment_quant_exact_intervals,4,0.01649941600044258
PowerCons,train,180,144,quant_float64,2,0.037822958001925144
PowerCons,test,180,144,quant_float64,2,0.03568824999820208
PowerCons,train,180,144,moment_quant_exact_auto,7,0.04261854200012749
PowerCons,test,180,144,moment_quant_exact_auto,7,0.044425042000511894
PowerCons,train,180,144,moment_quant_exact_intervals,5,0.0189250000003085
PowerCons,test,180,144,moment_quant_exact_intervals,5,0.017275124999287073
PowerCons,train,180,144,moment_quant_exact_auto,5,0.04371800000080839
PowerCons,test,180,144,moment_quant_exact_auto,5,0.04229358299926389
PowerCons,train,180,144,moment_quant_exact_auto,3,0.04354425000201445
PowerCons,test,180,144,moment_quant_exact_auto,3,0.041889374999300344
PowerCons,train,180,144,moment_quant_exact_auto,1,0.04348583300088649
PowerCons,test,180,144,moment_quant_exact_auto,1,0.04200841700003366
PowerCons,train,180,144,moment_quant_exact_samples,0,0.04345870799807017
PowerCons,test,180,144,moment_quant_exact_samples,0,0.041882500001520384
PowerCons,train,180,144,moment_quant_exact_samples,5,0.0434614160003548
PowerCons,test,180,144,moment_quant_exact_samples,5,0.041918374998203944
PowerCons,train,180,144,moment_quant_exact_auto,6,0.04249287499987986
PowerCons,test,180,144,moment_quant_exact_auto,6,0.04153179200147861
PowerCons,train,180,144,moment_quant_approx_auto,8,0.029172833998018177
PowerCons,test,180,144,moment_quant_approx_auto,8,0.02722879100110731
PowerCons,train,180,144,moment_quant_exact_samples,8,0.04411587499998859
PowerCons,test,180,144,moment_quant_exact_samples,8,0.04227049999826704
PowerCons,train,180,144,moment_quant_approx_samples,4,0.02894025000205147
PowerCons,test,180,144,moment_quant_approx_samples,4,0.02727904099810985
PowerCons,train,180,144,quant_float64,5,0.03711483400184079
PowerCons,test,180,144,quant_float64,5,0.035352625000086846
PowerCons,train,180,144,moment_quant_exact_intervals,2,0.018346624998230254
PowerCons,test,180,144,moment_quant_exact_intervals,2,0.016558499999518972
PowerCons,train,180,144,moment_quant_exact_intervals,6,0.018097250002028886
PowerCons,test,180,144,moment_quant_exact_intervals,6,0.016486749998875894
PowerCons,train,180,144,moment_quant_approx_auto,3,0.02754175000154646
PowerCons,test,180,144,moment_quant_approx_auto,3,0.02590020899879164
PowerCons,train,180,144,quant_float64,8,0.03752870799871744
PowerCons,test,180,144,quant_float64,8,0.03539820799778681
PowerCons,train,180,144,moment_quant_exact_samples,9,0.04284762500174111
PowerCons,test,180,144,moment_quant_exact_samples,9,0.04092845800187206
PowerCons,train,180,144,moment_quant_approx_samples,8,0.027654916997562395
PowerCons,test,180,144,moment_quant_approx_samples,8,0.02587166699959198
PowerCons,train,180,144,moment_quant_approx_auto,2,0.02739866699994309
PowerCons,test,180,144,moment_quant_approx_auto,2,0.025867249998555053
PowerCons,train,180,144,moment_quant_exact_intervals,1,0.01814304199797334
PowerCons,test,180,144,moment_quant_exact_intervals,1,0.016569082999922102
PowerCons,train,180,144,moment_quant_approx_samples,6,0.02742483300244203
PowerCons,test,180,144,moment_quant_approx_samples,6,0.025787541999306995
PowerCons,train,180,144,moment_quant_approx_samples,7,0.027357082999515114
PowerCons,test,180,144,moment_quant_approx_samples,7,0.02572149999832618
PowerCons,train,180,144,moment_quant_exact_intervals,0,0.018137791001208825
PowerCons,test,180,144,moment_quant_exact_intervals,0,0.016531666999071604
PowerCons,train,180,144,moment_quant_approx_intervals,4,0.03413316599835525
PowerCons,test,180,144,moment_quant_approx_intervals,4,0.032540374999371124
PowerCons,train,180,144,moment_quant_approx_intervals,8,0.034056750002491754
PowerCons,test,180,144,moment_quant_approx_intervals,8,0.0325301250013581
PowerCons,train,180,144,moment_quant_exact_auto,2,0.043403416999353794
PowerCons,test,180,144,moment_quant_exact_auto,2,0.041908708997652866
PowerCons,train,180,144,moment_quant_exact_auto,8,0.04323804199884762
PowerCons,test,180,144,moment_quant_exact_auto,8,0.04174595800213865
PowerCons,train,180,144,moment_quant_approx_auto,4,0.027510707997862482
PowerCons,test,180,144,moment_quant_approx_auto,4,0.025802333999308757
PowerCons,train,180,144,moment_quant_exact_samples,7,0.04268450000017765
PowerCons,test,180,144,moment_quant_exact_samples,7,0.04106995899928734
PowerCons,train,180,144,moment_quant_exact_intervals,9,0.01818358300079126
PowerCons,test,180,144,moment_quant_exact_intervals,9,0.01653437500135624
PowerCons,train,180,144,moment_quant_approx_auto,1,0.027401625000493368
PowerCons,test,180,144,moment_quant_approx_auto,1,0.027708333000191487
PowerCons,train,180,144,moment_quant_exact_samples,3,0.04243533399858279
PowerCons,test,180,144,moment_quant_exact_samples,3,0.04089312499854714
PowerCons,train,180,144,quant_float64,1,0.037113207999937003
PowerCons,test,180,144,quant_float64,1,0.03563108399976045
PowerCons,train,180,144,moment_quant_approx_auto,0,0.027502917000674643
PowerCons,test,180,144,moment_quant_approx_auto,0,0.02600183300091885
PowerCons,train,180,144,moment_quant_exact_auto,9,0.04072704200007138
PowerCons,test,180,144,moment_quant_exact_auto,9,0.03911937500015483
PowerCons,train,180,144,moment_quant_approx_intervals,1,0.03415129099812475
PowerCons,test,180,144,moment_quant_approx_intervals,1,0.03247412500058999
PowerCons,train,180,144,moment_quant_exact_samples,6,0.04080666600202676
PowerCons,test,180,144,moment_quant_exact_samples,6,0.039368207999359583
PowerCons,train,180,144,moment_quant_exact_auto,4,0.04094845799772884
PowerCons,test,180,144,moment_quant_exact_auto,4,0.03944920800131513
PowerCons,train,180,144,moment_quant_approx_intervals,9,0.034113958001398714
PowerCons,test,180,144,moment_quant_approx_intervals,9,0.03241208400140749
PowerCons,train,180,144,quant_float64,0,0.03777720899961423
PowerCons,test,180,144,quant_float64,0,0.03566024999963702
PowerCons,train,180,144,quant_float64,7,0.03659137499926146
PowerCons,test,180,144,quant_float64,7,0.03590233299837564
PowerCons,train,180,144,moment_quant_approx_auto,9,0.027551333001611056
PowerCons,test,180,144,moment_quant_approx_auto,9,0.02572554099970148
PowerCons,train,180,144,moment_quant_approx_auto,5,0.02735608400325873
PowerCons,test,180,144,moment_quant_approx_auto,5,0.025713916002132464
PowerCons,train,180,144,moment_quant_approx_intervals,5,0.03409216700310935
PowerCons,test,180,144,moment_quant_approx_intervals,5,0.03245591700033401
PowerCons,train,180,144,moment_quant_exact_intervals,7,0.018153665998397628
PowerCons,test,180,144,moment_quant_exact_intervals,7,0.016485915999510325
PowerCons,train,180,144,moment_quant_approx_samples,9,0.027342750003299443
PowerCons,test,180,144,moment_quant_approx_samples,9,0.025706417000037618
PowerCons,train,180,144,moment_quant_approx_intervals,2,0.034100249999028165
PowerCons,test,180,144,moment_quant_approx_intervals,2,0.032444165997731034
AllGestureWiimoteX,train,300,500,moment_quant_approx_samples,3,0.06691108299855841
AllGestureWiimoteX,test,700,500,moment_quant_approx_samples,3,0.12729908300025272
AllGestureWiimoteX,train,300,500,quant_float64,4,0.15495962500062888
AllGestureWiimoteX,test,700,500,quant_float64,4,0.3303318329999456
AllGestureWiimoteX,train,300,500,moment_quant_exact_intervals,2,0.08292124999934458
AllGestureWiimoteX,test,700,500,moment_quant_exact_intervals,2,0.18071666700052447
AllGestureWiimoteX,train,300,500,moment_quant_approx_intervals,7,0.07400775000132853
AllGestureWiimoteX,test,700,500,moment_quant_approx_intervals,7,0.12662662499860744
AllGestureWiimoteX,train,300,500,moment_quant_exact_samples,1,0.1732717919985589
AllGestureWiimoteX,test,700,500,moment_quant_exact_samples,1,0.3922319580015028
AllGestureWiimoteX,train,300,500,moment_quant_exact_auto,0,0.08202374999746098
AllGestureWiimoteX,test,700,500,moment_quant_exact_auto,0,0.17307625000103144
AllGestureWiimoteX,train,300,500,moment_quant_approx_intervals,6,0.06595341600041138
AllGestureWiimoteX,test,700,500,moment_quant_approx_intervals,6,0.11275558299894328
AllGestureWiimoteX,train,300,500,moment_quant_exact_auto,7,0.07792512500236626
AllGestureWiimoteX,test,700,500,moment_quant_exact_auto,7,0.17061779200230376
AllGestureWiimoteX,train,300,500,moment_quant_exact_auto,2,0.0774122080001689
AllGestureWiimoteX,test,700,500,moment_quant_exact_auto,2,0.1677862090000417
AllGestureWiimoteX,train,300,500,moment_quant_approx_intervals,4,0.07435808299851487
AllGestureWiimoteX,test,700,500,moment_quant_approx_intervals,4,0.11603004199787392
AllGestureWiimoteX,train,300,500,quant_float64,0,0.147072499999922
AllGestureWiimoteX,test,700,500,quant_float64,0,0.3083262079999258
AllGestureWiimoteX,train,300,500,moment_quant_exact_intervals,7,0.07721200000014505
AllGestureWiimoteX,test,700,500,moment_quant_exact_intervals,7,0.17546979200051283
AllGestureWiimoteX,train,300,500,moment_quant_approx_auto,4,0.06701979100034805
AllGestureWiimoteX,test,700,500,moment_quant_approx_auto,4,0.12233650000052876
AllGestureWiimoteX,train,300,500,moment_quant_exact_samples,5,0.17110370899899863
AllGestureWiimoteX,test,700,500,moment_quant_exact_samples,5,0.3937924169986218
AllGestureWiimoteX,train,300,500,moment_quant_approx_auto,3,0.06697924999753013
AllGestureWiimoteX,test,700,500,moment_quant_approx_auto,3,0.12413233299957938
AllGestureWiimoteX,train,300,500,moment_quant_exact_samples,7,0.16807816599975922
