Dataset,Resample,Estimator,Accuracy,BalancedAccuracy,LogLoss,ROCAUC,F1,Runtime,Runtime_FeatureExtractionTrain,Runtime_ClassifierFit,Runtime_FeatureExtractionTest,Runtime_Prediction
Adiac,6,quant,0.8337595907928389,0.8336031836031836,0.7831542634453785,0.994478404095111,0.8316129018739521,0.4478653340047458,0.06026325000857469,0.2926173339947127,0.06292879099783022,0.03205595900362823
Adiac,7,moment_quant_exact,0.8132992327365729,0.8087677712677713,0.8357271270369309,0.9925071777721175,0.8113546188908645,0.37131687501096167,0.025483167002676055,0.2906059160013683,0.024214417004259303,0.031013375002657995
Adiac,7,moment_quant_approx,0.8184143222506394,0.8143289893289893,0.8141804379119061,0.991451147348103,0.8160880973699409,0.3700020000105724,0.027788334002252668,0.28124004100391176,0.028905541999847628,0.03206808300456032
Adiac,7,quant,0.8132992327365729,0.8087677712677713,0.8357271270369309,0.9925071777721175,0.8113546188908645,0.44572616601362824,0.06123475001368206,0.29075524999643676,0.061736957999528386,0.03199920800398104
Adiac,8,moment_quant_exact,0.8081841432225064,0.8163908163908165,0.9985911382978062,0.98985947953557,0.8022939482953498,0.37569270899984986,0.025992166993091814,0.2924950419983361,0.025102375002461486,0.032103125005960464
Adiac,8,moment_quant_approx,0.8107416879795396,0.8258797133797134,0.8183003410891698,0.9918858986600002,0.8015451282446558,0.3780602920014644,0.02824924999731593,0.28942454200296197,0.0287289999978384,0.031657500003348105
Adiac,8,quant,0.8081841432225064,0.8163908163908165,0.9985911382978062,0.98985947953557,0.8022939482953498,0.4551248750067316,0.06074029101000633,0.3019592089985963,0.06177870799729135,0.030646667000837624
Adiac,9,moment_quant_exact,0.8388746803069054,0.8472813972813973,0.7852396137658257,0.9950240660639784,0.831559327490851,0.37975266699504573,0.025077333993976936,0.299043666003854,0.023879208994912915,0.031752458002301864
Adiac,9,moment_quant_approx,0.8235294117647058,0.8257245007245008,0.775171526499045,0.9932940055915784,0.8168880661706176,0.3834874579915777,0.028577374992892146,0.2974438749952242,0.027527167010703124,0.029939040992758237
Adiac,9,quant,0.8388746803069054,0.8472813972813973,0.7852396137658257,0.9950240660639784,0.831559327490851,0.44387512499815784,0.06091520799964201,0.2944873340020422,0.06181829099659808,0.026654291999875568
Adiac,10,moment_quant_exact,0.8363171355498721,0.8446566946566947,0.8983904924533134,0.9907483216902107,0.8298713447415514,0.3838714170124149,0.025858583001536317,0.30111662500712555,0.024799709004582837,0.03209649999917019
Adiac,10,moment_quant_approx,0.8312020460358056,0.8385653760653762,0.9643757497604205,0.9887410627169008,0.825290342494599,0.37729091600340325,0.028312541006016545,0.28776333399582654,0.029246457997942343,0.03196858300361782
Adiac,10,quant,0.8363171355498721,0.8446566946566947,0.8983904924533134,0.9907483216902107,0.8298713447415514,0.4566583330015419,0.061043375011649914,0.30302762499195524,0.0607359580026241,0.031851374995312653
Adiac,11,moment_quant_exact,0.8260869565217391,0.8276538401538401,0.8331138931934118,0.9922558054242345,0.8191317841820188,0.3872106250055367,0.02640229200187605,0.304972917001578,0.023851624995586462,0.031983791006496176
Adiac,11,moment_quant_approx,0.8056265984654731,0.806555494055494,0.8945170613483021,0.9906150581772782,0.7984630340092684,0.37713766600063536,0.028880625002784654,0.28694504099257756,0.02913775001070462,0.03217424999456853
Adiac,11,quant,0.8260869565217391,0.8276538401538401,0.8331138931934118,0.9922558054242345,0.8191317841820188,0.44374175000120886,0.06114595899998676,0.29140462500799913,0.06442662500194274,0.026764540991280228
Adiac,12,moment_quant_exact,0.782608695652174,0.7862138237138236,1.2333295390419172,0.9827114828205202,0.7763493451602202,0.3647205000015674,0.02573579100135248,0.28220362499996554,0.024783583998214453,0.03199750000203494
Adiac,12,moment_quant_approx,0.7851662404092071,0.7873142248142248,1.048875620825139,0.9861340594884063,0.7760144631005766,0.37200462500914,0.02839016700454522,0.2832475000031991,0.028526833004434593,0.031840124996961094
Adiac,12,quant,0.782608695652174,0.7862138237138236,1.2333295390419172,0.9827114828205202,0.7763493451602202,0.43956258399703074,0.060413041996071115,0.28491687499627005,0.06232333299703896,0.031909334007650614
Adiac,13,moment_quant_exact,0.8209718670076727,0.8166763041763043,0.8405645835425626,0.990688346244561,0.8180826163352227,0.37285841700213496,0.02571975000319071,0.2914707080053631,0.023573291997308843,0.03209466699627228
Adiac,13,moment_quant_approx,0.8158567774936062,0.8125863625863625,0.9595843734634497,0.988785709578848,0.8123311949122323,0.37977712499559857,0.028430833990569226,0.2916786249988945,0.028180958004668355,0.03148670800146647
Adiac,13,quant,0.8209718670076727,0.8166763041763043,0.8405645835425626,0.990688346244561,0.8180826163352227,0.4539134589867899,0.061235834000399336,0.3004900409869151,0.060831000009784475,0.03135658398969099
Adiac,14,moment_quant_exact,0.80306905370844,0.7997181872181872,1.021730342679823,0.9873509002980785,0.7961015061097443,0.3730506659921957,0.025328332994831726,0.2917311250057537,0.023906250004074536,0.032084957987535745
Adiac,14,moment_quant_approx,0.782608695652174,0.779649067149067,1.1060891634770573,0.9847937221823604,0.7716513831593146,0.38675925000279676,0.028135790998931043,0.2980060840054648,0.028495791004388593,0.032121583994012326
Adiac,14,quant,0.80306905370844,0.7997181872181872,1.021730342679823,0.9873509002980785,0.7961015061097443,0.442553750006482,0.061002749993349425,0.2849652910081204,0.06433366700366605,0.032252042001346126
Adiac,15,moment_quant_exact,0.8184143222506394,0.8245652245652245,0.997716276031593,0.9881468322676189,0.812523727579989,0.3869227089890046,0.026133749997825362,0.3034539170039352,0.025478749987087213,0.03185629200015683
Adiac,15,moment_quant_approx,0.8005115089514067,0.804153579153579,1.0459003541242056,0.9873883990253012,0.7956926407932211,0.38171291700564325,0.02815800000098534,0.29232491699804086,0.029016582993790507,0.03221341701282654
