Dataset,Resample,Estimator,Accuracy,BalancedAccuracy,LogLoss,ROCAUC,F1,Runtime,Runtime_FeatureExtractionTrain,Runtime_ClassifierFit,Runtime_FeatureExtractionTest,Runtime_Prediction
BeetleFly,14,moment_quant_approx,0.95,0.95,0.3489073252327241,0.945,0.9523809523809523,0.16022520800470375,0.026895667004282586,0.10368958299659425,0.024951625004177913,0.004688332999648992
BeetleFly,14,quant,0.85,0.8500000000000001,0.3984114213314547,0.9550000000000001,0.8421052631578947,0.1703298749998794,0.030756916996324435,0.10437766600080067,0.03039741700195009,0.004797875000804197
BeetleFly,15,moment_quant_exact,0.95,0.95,0.32810840318414436,0.99,0.9523809523809523,0.13477283399697626,0.014639666995208245,0.10497691700584255,0.010469875000126194,0.0046863749957992695
BeetleFly,15,moment_quant_approx,0.85,0.85,0.2986542727342346,1.0,0.8695652173913043,0.16361870899709174,0.027763916994445026,0.10565987500012852,0.024898083000152837,0.005296834002365358
BeetleFly,15,quant,0.95,0.95,0.32810840318414436,0.99,0.9523809523809523,0.16919400000188034,0.03094345799763687,0.10328466699866112,0.030183875001966953,0.004782000003615394
BeetleFly,16,moment_quant_exact,0.8,0.8,0.3414146151404604,0.9500000000000001,0.8181818181818182,0.12881454099988332,0.015214916005788837,0.09841424999467563,0.010490584005310666,0.004694790994108189
BeetleFly,16,moment_quant_approx,0.75,0.75,0.38061242579864724,0.905,0.7619047619047619,0.15128779200313147,0.02698695800063433,0.09473866700136568,0.024865542000043206,0.00469662500108825
BeetleFly,16,quant,0.8,0.8,0.3414146151404604,0.9500000000000001,0.8181818181818182,0.16224933299963595,0.03102379199845018,0.09663104100036435,0.02985933399759233,0.0047351660032290965
BeetleFly,17,moment_quant_exact,0.7,0.7,0.4606057375381013,0.8799999999999999,0.7272727272727273,0.12436633399920538,0.014742250001290813,0.09435112500068499,0.010556875000474975,0.004716083996754605
BeetleFly,17,moment_quant_approx,0.75,0.75,0.6271666473553084,0.795,0.782608695652174,0.1525761250013602,0.02715895800065482,0.0957406249945052,0.024978583001939114,0.004697959004261065
BeetleFly,17,quant,0.7,0.7,0.4606057375381013,0.8799999999999999,0.7272727272727273,0.15728829099680297,0.03100329099834198,0.09202433400059817,0.029537374997744337,0.004723291000118479
BeetleFly,18,moment_quant_exact,0.9,0.9,0.34586546860946016,0.935,0.9090909090909091,0.13064795800164575,0.01441612499911571,0.10102850000112085,0.01048770800116472,0.004715625000244472
BeetleFly,18,moment_quant_approx,0.9,0.9,0.3778724282707871,0.9,0.9090909090909091,0.1581733749990235,0.026886915999057237,0.10170487499999581,0.02488650000304915,0.004695083996921312
BeetleFly,18,quant,0.9,0.9,0.34586546860946016,0.935,0.9090909090909091,0.16587024999898858,0.031022750001284294,0.10028741599671775,0.029845709002984222,0.004714374998002313
BeetleFly,19,moment_quant_exact,0.95,0.95,0.3183918983069642,1.0,0.9473684210526315,0.1369646249950165,0.01485349999711616,0.1069980000029318,0.010439040997880511,0.004674083997088019
BeetleFly,19,moment_quant_approx,0.9,0.9,0.34392855195851235,0.9800000000000001,0.8888888888888888,0.16085445899807382,0.02694604199496098,0.10387241699936567,0.024897791001421865,0.005138209002325311
BeetleFly,19,quant,0.95,0.95,0.3183918983069642,1.0,0.9473684210526315,0.17243483399943216,0.03261275000113528,0.10526199999731034,0.02979820899781771,0.004761875003168825
BeetleFly,20,moment_quant_exact,0.9,0.9,0.31316854615541595,1.0,0.9090909090909091,0.1316012919996865,0.014873207997879945,0.1015454590014997,0.010494583002582658,0.004688041997724213
BeetleFly,20,moment_quant_approx,0.9,0.9,0.3647103764134793,0.96,0.9090909090909091,0.15804999999818392,0.02701958399848081,0.10142233299848158,0.02491595800529467,0.004692124995926861
BeetleFly,20,quant,0.9,0.9,0.31316854615541595,1.0,0.9090909090909091,0.17295966700476129,0.03107970900600776,0.10683529100060696,0.030233958997996524,0.0048107080001500435
BeetleFly,21,moment_quant_exact,0.75,0.75,0.460939053085478,0.91,0.7058823529411765,0.12297804200352402,0.01489383300213376,0.09260799999901792,0.010759292003058363,0.00471691699931398
BeetleFly,21,moment_quant_approx,0.9,0.9,0.42967946384054245,0.89,0.9,0.15378162499837345,0.027099291000922676,0.09709962499618996,0.024928083999839146,0.004654625001421664
BeetleFly,21,quant,0.75,0.75,0.460939053085478,0.91,0.7058823529411765,0.1569688750023488,0.03105508300359361,0.0906117920021643,0.030556874997273553,0.0047451249993173406
BeetleFly,22,moment_quant_exact,0.85,0.8500000000000001,0.34200964381614823,0.9800000000000001,0.8421052631578947,0.13530474999424769,0.014715958997840062,0.10524199999781558,0.01060666600096738,0.004740124997624662
BeetleFly,22,moment_quant_approx,0.95,0.95,0.35569675294193526,0.95,0.9523809523809523,0.15921137500117766,0.026888666005106643,0.10224354199453956,0.025385958004335407,0.004693208997196052
BeetleFly,22,quant,0.85,0.8500000000000001,0.34200964381614823,0.9800000000000001,0.8421052631578947,0.17056545800005551,0.031828749997657724,0.10373791700112633,0.03025599999818951,0.0047427910030819476
BeetleFly,23,moment_quant_exact,0.75,0.75,0.49295978890432,0.8699999999999999,0.8,0.12373716699949,0.013742292001552414,0.0948389999975916,0.01046808299724944,0.004687792003096547
BeetleFly,23,moment_quant_approx,0.8,0.8,0.5567062015898356,0.905,0.8333333333333334,0.14924975000030827,0.02688687499903608,0.09212954100075876,0.024977374996524304,0.005255959003989119
BeetleFly,23,quant,0.75,0.75,0.49295978890432,0.8699999999999999,0.8,0.1598524169967277,0.030902999998943415,0.09421341699635377,0.030011540999112185,0.004724459002318326
BeetleFly,24,moment_quant_exact,0.9,0.9,0.3433912174881929,0.95,0.9,0.12757145799696445,0.014788957996643148,0.09764637500484241,0.01045079199684551,0.004685332998633385
BeetleFly,24,moment_quant_approx,0.85,0.8500000000000001,0.3907649435723787,0.9,0.8421052631578947,0.15258429100504145,0.026903791003860533,0.09547958400071366,0.024939332994108554,0.0052615830063587055
BeetleFly,24,quant,0.9,0.9,0.3433912174881929,0.95,0.9,0.16199499999493128,0.030901707999873906,0.09648945899971295,0.029900999994424637,0.004702833000919782
BeetleFly,25,moment_quant_exact,0.9,0.9,0.3426250141704749,0.9600000000000001,0.9,0.12880574999871897,0.014798374999372754,0.09894987499865238,0.010365583002567291,0.004691916998126544
BeetleFly,25,moment_quant_approx,0.8,0.8,0.45812572446499733,0.8700000000000001,0.8181818181818182,0.16188220800540876,0.027538042006199248,0.10425879099784652,0.025114750002103392,0.0049706249992595986
BeetleFly,25,quant,0.9,0.9,0.3426250141704749,0.9600000000000001,0.9,0.16403312500187894,0.03143616700253915,0.09819770799367689,0.02963712500059046,0.004762125005072448
BeetleFly,26,moment_quant_exact,0.9,0.9,0.36309303634253687,0.96,0.9,0.13114416700409492,0.01488854200579226,0.10107637499459088,0.010508125000342261,0.004671125003369525
BeetleFly,26,moment_quant_approx,0.8,0.8,0.4109804938596679,0.91,0.7777777777777778,0.156781208999746,0.027110584000183735,0.10016824999911478,0.024823499996273313,0.004678875004174188
BeetleFly,26,quant,0.9,0.9,0.36309303634253687,0.96,0.9,0.1659002500018687,0.03096212500531692,0.10017724999488564,0.03000441600306658,0.004756458998599555
BeetleFly,27,moment_quant_exact,0.95,0.95,0.36002280754517485,0.99,0.9473684210526315,0.13411658300174167,0.015011791998404078,0.10330070800409885,0.011057457995775621,0.004746625003463123
BeetleFly,27,moment_quant_approx,0.75,0.75,0.4235113632195337,0.9299999999999999,0.782608695652174,0.15886266699817497,0.02718129199638497,0.10174945800099522,0.02519591699820012,0.004736000002594665
BeetleFly,27,quant,0.95,0.95,0.36002280754517485,0.99,0.9473684210526315,0.16637708300550003,0.03067758300312562,0.10126350000064122,0.029623834001540672,0.004812166000192519
BeetleFly,28,moment_quant_exact,0.95,0.95,0.34987287194594147,0.93,0.9523809523809523,0.1308031249936903,0.014895832995534874,0.10062325000035344,0.010601916997984517,0.004682124999817461
BeetleFly,28,moment_quant_approx,0.95,0.95,0.3862190078776465,0.9,0.9523809523809523,0.15755766700021923,0.026847375003853813,0.10113954199914588,0.024880500001017936,0.004690249996201601
BeetleFly,28,quant,0.95,0.95,0.34987287194594147,0.93,0.9523809523809523,0.16523845800111303,0.03085408300103154,0.09963724999397527,0.029976750003697816,0.0047703750024084
BeetleFly,29,moment_quant_exact,0.9,0.9,0.3649982118072602,0.99,0.9090909090909091,0.13254358300036984,0.014301750001322944,0.10291633299493697,0.010639209001965355,0.004686291002144571
BeetleFly,29,moment_quant_approx,0.85,0.8500000000000001,0.3795959173833759,0.96,0.8571428571428571,0.158288041006017,0.027142541002831422,0.10108225000294624,0.024881624995032325,0.0051816250052070245
BeetleFly,29,quant,0.9,0.9,0.3649982118072602,0.99,0.9090909090909091,0.17201483299868414,0.030947375002142508,0.10589274999802001,0.030355249997228384,0.004819458001293242
BirdChicken,0,moment_quant_exact,0.9,0.9,0.22238854449016432,1.0,0.8888888888888888,0.1145277499963413,0.012978375001694076,0.08606199999485398,0.010797584000101779,0.004689790999691468
BirdChicken,0,moment_quant_approx,1.0,1.0,0.16430937491108435,1.0,1.0,0.146197291003773,0.026773083001899067,0.08983408300264273,0.024942124997323845,0.004648000001907349
BirdChicken,0,quant,0.9,0.9,0.22238854449016432,1.0,0.8888888888888888,0.1512478340009693,0.03069004200369818,0.08617529200273566,0.02966799999558134,0.004714499998954125
BirdChicken,1,moment_quant_exact,1.0,1.0,0.16618289772211225,1.0,1.0,0.12097629100026097,0.014341125002829358,0.09121883299667388,0.010746457999630366,0.004669875001127366
BirdChicken,1,moment_quant_approx,1.0,1.0,0.19805586003259887,1.0,1.0,0.146976750002068,0.027091709001979325,0.0903507909970358,0.024885042003006674,0.004649208000046201
BirdChicken,1,quant,1.0,1.0,0.16618289772211225,1.0,1.0,0.15508499999850756,0.0307014589998289,0.089798624998366,0.029887625001720153,0.004697290998592507
BirdChicken,2,moment_quant_exact,0.9,0.9,0.22496854248297357,1.0,0.8888888888888888,0.11851791699882597,0.014854708999337163,0.08849199999531265,0.010479708005732391,0.00469149999844376
BirdChicken,2,moment_quant_approx,0.95,0.95,0.19629302452112873,1.0,0.9473684210526315,0.1449293750047218,0.02791300000535557,0.08728916599648073,0.025014209000801202,0.0047130000020843
BirdChicken,2,quant,0.9,0.9,0.22496854248297357,1.0,0.8888888888888888,0.152640040992992,0.031422249994648155,0.08712370799912605,0.02938233299937565,0.004711749999842141
BirdChicken,3,moment_quant_exact,1.0,1.0,0.1596745691486192,1.0,1.0,0.12321350000274833,0.014422749998630024,0.09393358400120633,0.01016616600099951,0.004691000001912471
BirdChicken,3,moment_quant_approx,1.0,1.0,0.1621782588899801,1.0,1.0,0.14873516700026812,0.02691137500369223,0.09213829199870816,0.024982625000120606,0.004702874997747131
BirdChicken,3,quant,1.0,1.0,0.1596745691486192,1.0,1.0,0.15806283400161192,0.030625917002907954,0.09269470800063573,0.0299965419981163,0.004745666999951936
BirdChicken,4,moment_quant_exact,0.9,0.9,0.19181975747764812,1.0,0.8888888888888888,0.1178086660002009,0.014492000002064742,0.08844383300311165,0.010236750000331085,0.0046360829946934246
BirdChicken,4,moment_quant_approx,1.0,1.0,0.1920762464179826,1.0,1.0,0.14384712500032037,0.026871707996178884,0.08741529200051446,0.02491379099956248,0.004646334004064556
BirdChicken,4,quant,0.9,0.9,0.19181975747764812,1.0,0.8888888888888888,0.15181362500152318,0.030645833001472056,0.08656783399783308,0.029893000006268267,0.004706957995949779
BirdChicken,5,moment_quant_exact,0.9,0.9,0.18846388898345467,1.0,0.8888888888888888,0.11908358299842803,0.014415999998163898,0.08968654099589912,0.010319584005628712,0.004661457998736296
BirdChicken,5,moment_quant_approx,0.9,0.9,0.2094927423579999,1.0,0.8888888888888888,0.14386904099956155,0.02708991599502042,0.08724854200409027,0.024877832998754457,0.004652750001696404
BirdChicken,5,quant,0.9,0.9,0.18846388898345467,1.0,0.8888888888888888,0.1585062910016859,0.030485500006761868,0.09310104099859018,0.030128416998195462,0.004791332998138387
BirdChicken,6,moment_quant_exact,1.0,1.0,0.15716096940660435,1.0,1.0,0.12133229099708842,0.014385875001607928,0.09212095799739473,0.010158167002373375,0.004667290995712392
BirdChicken,6,moment_quant_approx,1.0,1.0,0.16805114682133193,1.0,1.0,0.14747408399853157,0.02696158400067361,0.09090937500150176,0.024903582998376805,0.004699541997979395
BirdChicken,6,quant,1.0,1.0,0.15716096940660435,1.0,1.0,0.15586783300386742,0.030819125000562053,0.09053679100179579,0.029832542000804096,0.004679375000705477
BirdChicken,7,moment_quant_exact,0.9,0.9,0.25806677726464183,0.9800000000000001,0.8888888888888888,0.12281958299718099,0.01443654199829325,0.09291516600205796,0.010716917000536341,0.004750957996293437
BirdChicken,7,moment_quant_approx,0.85,0.8500000000000001,0.2865811809465765,0.9600000000000001,0.8571428571428571,0.14619720899645472,0.027774709000368603,0.0876524579944089,0.026009917004557792,0.004760124997119419
BirdChicken,7,quant,0.9,0.9,0.25806677726464183,0.9800000000000001,0.8888888888888888,0.1503284589998657,0.03081420899980003,0.08535808300075587,0.029427333000057843,0.004728833999251947
BirdChicken,8,moment_quant_exact,1.0,1.0,0.15956094976533314,1.0,1.0,0.12134862499806331,0.014811000000918284,0.09146891699492699,0.01040162500430597,0.004667082997912075
BirdChicken,8,moment_quant_approx,1.0,1.0,0.1795255035947004,1.0,1.0,0.14956754200102296,0.026936083995678928,0.09283304100245005,0.02507241699640872,0.004726000006485265
BirdChicken,8,quant,1.0,1.0,0.15956094976533314,1.0,1.0,0.15625737499794923,0.031156333003309555,0.09070083299593534,0.029378958999586757,0.005021249999117572
BirdChicken,9,moment_quant_exact,1.0,1.0,0.16576179626741397,1.0,1.0,0.12507695900421822,0.014798667005379684,0.09507129199482733,0.010564000003796536,0.00464300000021467
BirdChicken,9,moment_quant_approx,0.95,0.95,0.20152848665318612,0.98,0.9473684210526315,0.15066316699812887,0.026848125002288725,0.09405816700018477,0.025020499997481238,0.004736374998174142
BirdChicken,9,quant,1.0,1.0,0.16576179626741397,1.0,1.0,0.15960658399853855,0.031247499995515682,0.0938477090021479,0.029770707995339762,0.004740667005535215
BirdChicken,10,moment_quant_exact,0.9,0.9,0.25729024841774556,0.99,0.8888888888888888,0.11836483399383724,0.01470554199477192,0.08848616700561251,0.010456624993821606,0.004716499999631196
BirdChicken,10,moment_quant_approx,0.95,0.95,0.26183727320779343,1.0,0.9473684210526315,0.1449067079956876,0.027011916994524654,0.08826187500380911,0.02498162499978207,0.0046512909975717776
BirdChicken,10,quant,0.9,0.9,0.25729024841774556,0.99,0.8888888888888888,0.1533032090010238,0.030722958996193483,0.08774566600186517,0.030114624998532236,0.004719959004432894
BirdChicken,11,moment_quant_exact,1.0,1.0,0.14704701721329952,1.0,1.0,0.1237505420067464,0.015004584005509969,0.09304054099629866,0.011013834002369549,0.004691583002568223
BirdChicken,11,moment_quant_approx,1.0,1.0,0.1270459061541005,1.0,1.0,0.15181304200086743,0.027208167004573625,0.094762290995277,0.025127375003648922,0.004715208997367881
BirdChicken,11,quant,1.0,1.0,0.14704701721329952,1.0,1.0,0.15708270900358912,0.03053429200372193,0.09172358299838379,0.030101249998551793,0.004723584002931602
BirdChicken,12,moment_quant_exact,1.0,1.0,0.17705169591807643,1.0,1.0,0.12366637500235811,0.014558542003214825,0.09414270800334634,0.010286833996360656,0.004678290999436285
BirdChicken,12,moment_quant_approx,1.0,1.0,0.1443674669609153,1.0,1.0,0.14954449999640929,0.02685791700059781,0.09274837499833666,0.025282125003286637,0.004656082994188182
BirdChicken,12,quant,1.0,1.0,0.17705169591807643,1.0,1.0,0.15768650000245543,0.030618875003710855,0.09241662499698577,0.02995466600259533,0.004696333999163471
BirdChicken,13,moment_quant_exact,0.95,0.95,0.1596987323485392,1.0,0.9523809523809523,0.12417583299975377,0.01479079099954106,0.09443004200147698,0.010270083002978936,0.004684916995756794
BirdChicken,13,moment_quant_approx,1.0,1.0,0.15063902254100772,1.0,1.0,0.15097304200025974,0.02695158300048206,0.09401300000172341,0.025287541997386143,0.004720917000668123
BirdChicken,13,quant,0.95,0.95,0.1596987323485392,1.0,0.9523809523809523,0.15801925000414485,0.030543708002369385,0.09277270900201984,0.029992249998031184,0.004710583001724444
BirdChicken,14,moment_quant_exact,1.0,1.0,0.16933444610755452,1.0,1.0,0.12152729200170143,0.014419042003282811,0.09141116699902341,0.010993500000040513,0.004703582999354694
BirdChicken,14,moment_quant_approx,1.0,1.0,0.17691877803253014,1.0,1.0,0.14498791699588764,0.026968708996719215,0.0881406659973436,0.025198625000484753,0.004679917001340073
BirdChicken,14,quant,1.0,1.0,0.16933444610755452,1.0,1.0,0.15435254099429585,0.03060554099647561,0.08967620899784379,0.029355708000366576,0.004715082999609876
BirdChicken,15,moment_quant_exact,1.0,1.0,0.13427997512375853,1.0,1.0,0.12456841599487234,0.014635415995144285,0.09499458400387084,0.010253125001327135,0.004685290994530078
BirdChicken,15,moment_quant_approx,0.95,0.95,0.16179304162586566,1.0,0.9473684210526315,0.15068262499698903,0.027056957995228004,0.09392479200323578,0.025004916999023408,0.004695957999501843
BirdChicken,15,quant,1.0,1.0,0.13427997512375853,1.0,1.0,0.15956145800009836,0.030661541000881698,0.09427420900465222,0.02991620799730299,0.004709499997261446
BirdChicken,16,moment_quant_exact,0.8,0.8,0.35472979159909335,0.91,0.8,0.11395429199910723,0.014389500000106636,0.08477316700009396,0.010137582998140715,0.004654042000765912
BirdChicken,16,moment_quant_approx,0.75,0.75,0.387883039550217,0.93,0.7619047619047619,0.1403071250024368,0.027155999996466562,0.08306262500263983,0.0248754159983946,0.0052130840049358085
BirdChicken,16,quant,0.8,0.8,0.35472979159909335,0.91,0.8,0.1491375830009929,0.03081454199855216,0.08389954100130126,0.029713584001001436,0.004709916000138037
BirdChicken,17,moment_quant_exact,0.9,0.9,0.15482846085927818,1.0,0.8888888888888888,0.12051429200073471,0.014643167000031099,0.09094100000220351,0.01026462499430636,0.0046655000041937456
BirdChicken,17,moment_quant_approx,0.95,0.95,0.14883044889676564,1.0,0.9473684210526315,0.14600004199746763,0.02680891699856147,0.08899820799706504,0.024913958004617598,0.005278958997223526
BirdChicken,17,quant,0.9,0.9,0.15482846085927818,1.0,0.8888888888888888,0.15443349999986822,0.030671749998873565,0.08919641700049397,0.02986912499909522,0.004696208001405466
BirdChicken,18,moment_quant_exact,0.9,0.9,0.2478271274748261,1.0,0.8888888888888888,0.11400479199801339,0.014531791995977983,0.08442949999880511,0.010397333004220854,0.004646166999009438
BirdChicken,18,moment_quant_approx,0.95,0.95,0.2225230556771845,1.0,0.9473684210526315,0.1433288749976782,0.02703529100108426,0.08614254200074356,0.024895666996599175,0.005255374999251217
BirdChicken,18,quant,0.9,0.9,0.2478271274748261,1.0,0.8888888888888888,0.14955629099858925,0.03072204099589726,0.0838245420018211,0.030277917001512833,0.004731790999358054
BirdChicken,19,moment_quant_exact,1.0,1.0,0.15613059390153136,1.0,1.0,0.12082183400343638,0.014005750002979767,0.09183466700051213,0.010276541994244326,0.00470487500570016
BirdChicken,19,moment_quant_approx,1.0,1.0,0.13812461180496308,1.0,1.0,0.14810441699955845,0.02680116699775681,0.09106045799853746,0.024960084003396332,0.005282707999867853
BirdChicken,19,quant,1.0,1.0,0.15613059390153136,1.0,1.0,0.16374195800017333,0.030770249999477528,0.09805770800448954,0.030151791994285304,0.004762208001920953
BirdChicken,20,moment_quant_exact,1.0,1.0,0.15618653622885942,1.0,1.0,0.12857187500048894,0.014488582994090393,0.09884595800394891,0.01051783400180284,0.0047195000006468035
BirdChicken,20,moment_quant_approx,1.0,1.0,0.12998322867223386,1.0,1.0,0.1552588749982533,0.02809487499325769,0.09737875000428176,0.025081499996304046,0.004703750004409812
BirdChicken,20,quant,1.0,1.0,0.15618653622885942,1.0,1.0,0.15623924999817973,0.03027629199641524,0.09168129099998623,0.029539709001255687,0.0047419580005225725
BirdChicken,21,moment_quant_exact,0.9,0.9,0.23976215181816746,1.0,0.8888888888888888,0.11875349999900209,0.01507958299771417,0.08797054200113053,0.010999958001775667,0.0047034169983817264
BirdChicken,21,moment_quant_approx,0.9,0.9,0.28693959633578703,1.0,0.8888888888888888,0.1445861669999431,0.026836875003937166,0.0882250419963384,0.024826125001709443,0.004698124997958075
BirdChicken,21,quant,0.9,0.9,0.23976215181816746,1.0,0.8888888888888888,0.15236929200182203,0.030828333998215385,0.0869602080056211,0.02985962499951711,0.00472112499846844
BirdChicken,22,moment_quant_exact,0.95,0.95,0.19801577125653486,1.0,0.9473684210526315,0.11860462500044378,0.014061000001674984,0.08952512499672594,0.010331791003409307,0.004686708998633549
BirdChicken,22,moment_quant_approx,0.9,0.9,0.1976839271612352,1.0,0.8888888888888888,0.1454135000021779,0.02669929200055776,0.08914337500027614,0.024892458000977058,0.004678375000366941
BirdChicken,22,quant,0.95,0.95,0.19801577125653486,1.0,0.9473684210526315,0.1543086250021588,0.030537333004758693,0.08912379200046416,0.029914082995674107,0.0047334170012618415
BirdChicken,23,moment_quant_exact,1.0,1.0,0.15577892875636196,1.0,1.0,0.1277565839991439,0.01457500000105938,0.09830508400045801,0.01021374999982072,0.004662749997805804
BirdChicken,23,moment_quant_approx,1.0,1.0,0.13668843119094093,1.0,1.0,0.15249416699953144,0.026909416999842506,0.09610191699903226,0.024789290997432545,0.004693542003224138
BirdChicken,23,quant,1.0,1.0,0.15577892875636196,1.0,1.0,0.1613915830021142,0.030738583001948427,0.09611091700207908,0.02982533299655188,0.00471675000153482
BirdChicken,24,moment_quant_exact,1.0,1.0,0.22336414007982483,1.0,1.0,0.12184216700552497,0.014459167003224138,0.09232516700285487,0.01039195799967274,0.004665874999773223
BirdChicken,24,moment_quant_approx,1.0,1.0,0.2201283920171829,1.0,1.0,0.14734725000016624,0.026876625001023058,0.09110520799731603,0.024714250001125038,0.004651167000702117
BirdChicken,24,quant,1.0,1.0,0.22336414007982483,1.0,1.0,0.15585854199889582,0.0305867089991807,0.09062141599861206,0.029916749997937586,0.004733667003165465
BirdChicken,25,moment_quant_exact,0.85,0.8500000000000001,0.33429177101834945,0.8800000000000001,0.8421052631578947,0.11724691600102233,0.01477504099602811,0.08699233399966033,0.010258583002723753,0.005220958002610132
BirdChicken,25,moment_quant_approx,0.9,0.9,0.27852200673999306,0.9750000000000001,0.8888888888888888,0.14295141599723138,0.026912374996754806,0.08656008300022222,0.024772124997980427,0.004706833002273925
BirdChicken,25,quant,0.85,0.8500000000000001,0.33429177101834945,0.8800000000000001,0.8421052631578947,0.15105004100041697,0.03072904099826701,0.08565933399950154,0.029945458001748193,0.004716208000900224
BirdChicken,26,moment_quant_exact,0.95,0.95,0.19076743775724386,1.0,0.9473684210526315,0.12086320799426176,0.014059499997529201,0.09174754100240534,0.010388833994511515,0.004667332999815699
BirdChicken,26,moment_quant_approx,1.0,1.0,0.19659346619729554,1.0,1.0,0.14738450000004377,0.027077042002929375,0.09076008300326066,0.024851041998772416,0.00469633299508132
BirdChicken,26,quant,0.95,0.95,0.19076743775724386,1.0,0.9473684210526315,0.1560509170012665,0.03133029199671,0.09062670800631167,0.02938949999952456,0.004704416998720262
BirdChicken,27,moment_quant_exact,0.95,0.95,0.17858474330415053,1.0,0.9473684210526315,0.12044008399971062,0.015063166996696964,0.09044283300318057,0.010250291998090688,0.004683792001742404
BirdChicken,27,moment_quant_approx,0.95,0.95,0.17978730703407778,1.0,0.9473684210526315,0.14645766600006027,0.026821500003279652,0.09001266599807423,0.02491100000042934,0.004712499998277053
BirdChicken,27,quant,0.95,0.95,0.17858474330415053,1.0,0.9473684210526315,0.15534879199549323,0.030895874995621853,0.0893432090015267,0.030386582999199163,0.0047231249991455115
BirdChicken,28,moment_quant_exact,0.9,0.9,0.19319960024784497,1.0,0.8888888888888888,0.11645187500107568,0.014227540996216703,0.08739833399886265,0.010151125003176276,0.004674875002820045
BirdChicken,28,moment_quant_approx,1.0,1.0,0.1668654823415308,1.0,1.0,0.14516195799660636,0.026898416996118613,0.08804941600101301,0.02489683400199283,0.005317290997481905
BirdChicken,28,quant,0.9,0.9,0.19319960024784497,1.0,0.8888888888888888,0.1569521249984973,0.030709958002262283,0.09133983399806311,0.030081416000030003,0.004820916998141911
BirdChicken,29,moment_quant_exact,0.95,0.95,0.20189780066963503,1.0,0.9473684210526315,0.1229959579941351,0.01452591699489858,0.09361320800235262,0.010207667000941001,0.004649165995942894
BirdChicken,29,moment_quant_approx,0.95,0.95,0.17252074605041182,1.0,0.9473684210526315,0.14757545800239313,0.026993916006176732,0.09108179199392907,0.02484595800342504,0.004653791998862289
BirdChicken,29,quant,0.95,0.95,0.20189780066963503,1.0,0.9473684210526315,0.1570233329985058,0.03054758299549576,0.0918911670014495,0.029873833002056926,0.004710749999503605
BME,0,moment_quant_exact,1.0,1.0,0.03968012831876658,1.0,1.0,0.118694458004029,0.0075876250048168,0.07313262499519624,0.03293054100504378,0.005043666998972185
BME,0,moment_quant_approx,1.0,1.0,0.02742328765463107,1.0,1.0,0.12089362500410061,0.02027250000537606,0.07134833399322815,0.024309000000357628,0.0049637910051387735
BME,0,quant,1.0,1.0,0.03968012831876658,1.0,1.0,0.1307995410024887,0.022836415999336168,0.07329170899902238,0.029555166001955513,0.005116250002174638
BME,1,moment_quant_exact,1.0,1.0,0.061330262426274505,1.0,1.0,0.1214075000025332,0.008883832997526042,0.07379320800100686,0.033111834003648255,0.00561862500035204
BME,1,moment_quant_approx,1.0,1.0,0.046203878481137724,1.0,1.0,0.12123220899957232,0.02054008400591556,0.07134458299697144,0.024282250000396743,0.005065291996288579
BME,1,quant,1.0,1.0,0.061330262426274505,1.0,1.0,0.12982650000049034,0.023098290999769233,0.07208729199919617,0.029575041997304652,0.005065875004220288
BME,2,moment_quant_exact,1.0,1.0,0.04358930899051817,1.0,1.0,0.1216347500012489,0.008797167000011541,0.07367058299860219,0.03348320799705107,0.00568379200558411
BME,2,moment_quant_approx,1.0,1.0,0.03148312334781407,1.0,1.0,0.12284170900238678,0.020262209000065923,0.07142929100518813,0.025298874999862164,0.005851333997270558
BME,2,quant,1.0,1.0,0.04358930899051817,1.0,1.0,0.12986858400108758,0.022600917000090703,0.07236129199736752,0.02982354100095108,0.0050828340026782826
BME,3,moment_quant_exact,1.0,1.0,0.06045436279929587,1.0,1.0,0.1207934589983779,0.008882709000317845,0.07380733299942221,0.033060207999369595,0.005043208999268245
BME,3,moment_quant_approx,1.0,1.0,0.03470833724602114,1.0,1.0,0.12045254200347699,0.02029387500078883,0.07100358299794607,0.024149709002813324,0.005005375001928769
BME,3,quant,1.0,1.0,0.06045436279929587,1.0,1.0,0.13081349999993108,0.02300370800367091,0.07280204199923901,0.029863124997064006,0.005144624999957159
BME,4,moment_quant_exact,1.0,1.0,0.04617836946487035,1.0,1.0,0.12099766699975589,0.008859583998855669,0.07423187499807682,0.03230695800448302,0.005599249998340383
BME,4,moment_quant_approx,1.0,1.0,0.03255238448272391,1.0,1.0,0.12107070799538633,0.020224540996423457,0.07157033400289947,0.024232165997091215,0.005043666998972185
BME,4,quant,1.0,1.0,0.04617836946487035,1.0,1.0,0.13028299999859883,0.02312379200157011,0.07252887499635108,0.029579791000287514,0.005050542000390124
BME,5,moment_quant_exact,1.0,1.0,0.04503588821218236,1.0,1.0,0.12067908400058514,0.00915766700200038,0.07370891699974891,0.032225082999502774,0.0055874169993330725
BME,5,moment_quant_approx,1.0,1.0,0.034895920448687195,1.0,1.0,0.12124470900016604,0.020336084002337884,0.07142412500252249,0.02433374999964144,0.005150749995664228
BME,5,quant,1.0,1.0,0.04503588821218236,1.0,1.0,0.13027891599631403,0.022768791000999045,0.07219670899939956,0.030236250000598375,0.005077165995317046
