Dataset,SeriesLength,Representation,Depth,Column,Correlation
StarLightCurves,1024,raw,5,2086,0.9999409177438556
StarLightCurves,1024,raw,5,2089,0.990701563347435
StarLightCurves,1024,raw,5,2090,0.999942698645311
StarLightCurves,1024,raw,5,2091,0.9326385026017815
StarLightCurves,1024,raw,5,2092,0.9998988128602477
StarLightCurves,1024,raw,5,2093,0.9888460451680121
StarLightCurves,1024,raw,5,2094,0.9999457124520215
StarLightCurves,1024,raw,5,2097,0.992020473846944
StarLightCurves,1024,raw,5,2098,0.999939468195112
StarLightCurves,1024,raw,5,2099,0.9336105367856823
StarLightCurves,1024,raw,5,2100,0.9998972990445963
StarLightCurves,1024,raw,5,2101,0.9893282415011833
StarLightCurves,1024,raw,5,2102,0.9999426227506044
StarLightCurves,1024,raw,5,2105,0.9936272208424601
StarLightCurves,1024,raw,5,2106,0.9998765793346951
StarLightCurves,1024,raw,5,2107,0.9766129795538753
StarLightCurves,1024,raw,5,2108,0.9998227556814726
StarLightCurves,1024,raw,5,2109,0.9887281832939533
StarLightCurves,1024,raw,5,2110,0.9998808818060219
StarLightCurves,1024,raw,5,2113,0.9944922468104628
StarLightCurves,1024,raw,5,2114,0.9992006015354946
StarLightCurves,1024,raw,5,2115,0.9890258400668752
StarLightCurves,1024,raw,5,2116,0.9992985486320736
StarLightCurves,1024,raw,5,2117,0.9902261292248417
StarLightCurves,1024,raw,5,2118,0.9991754118231334
StarLightCurves,1024,raw,5,2121,0.9993861024061519
StarLightCurves,1024,raw,5,2122,0.9987056798840814
StarLightCurves,1024,raw,5,2123,0.8497385676296708
StarLightCurves,1024,raw,5,2124,0.9994048217128739
StarLightCurves,1024,raw,5,2125,0.9986528266401385
StarLightCurves,1024,raw,5,2126,0.9996672591739195
StarLightCurves,1024,raw,5,2129,0.9994075529838554
StarLightCurves,1024,raw,5,2130,0.9986576468682438
StarLightCurves,1024,raw,5,2131,0.8652608914244477
StarLightCurves,1024,raw,5,2132,0.9993594650439764
StarLightCurves,1024,raw,5,2133,0.9985806522905356
StarLightCurves,1024,raw,5,2134,0.9996482940832533
StarLightCurves,1024,raw,5,2137,0.9927277165753219
StarLightCurves,1024,raw,5,2138,0.9992233763856927
StarLightCurves,1024,raw,5,2139,0.9794522349668175
StarLightCurves,1024,raw,5,2140,0.9986969313471643
StarLightCurves,1024,raw,5,2141,0.9889060609400431
StarLightCurves,1024,raw,5,2142,0.9991637294535708
StarLightCurves,1024,raw,5,2145,0.9960737812373985
StarLightCurves,1024,raw,5,2146,0.9998477521734813
StarLightCurves,1024,raw,5,2147,0.9604181125779877
StarLightCurves,1024,raw,5,2148,0.9997170387965033
StarLightCurves,1024,raw,5,2149,0.9951757005952663
StarLightCurves,1024,raw,5,2150,0.9998426938988704
StarLightCurves,1024,raw,5,2153,0.9964829404678874
StarLightCurves,1024,raw,5,2154,0.9999243806842372
StarLightCurves,1024,raw,5,2155,0.9628023958465513
StarLightCurves,1024,raw,5,2156,0.9998971613028577
StarLightCurves,1024,raw,5,2157,0.9957022688514108
StarLightCurves,1024,raw,5,2158,0.9999326833816238
StarLightCurves,1024,raw,5,2161,0.995277240884566
StarLightCurves,1024,raw,5,2162,0.9999440427173831
StarLightCurves,1024,raw,5,2163,0.9450684289301878
StarLightCurves,1024,raw,5,2164,0.999927598795143
StarLightCurves,1024,raw,5,2165,0.9944905389176382
StarLightCurves,1024,raw,5,2166,0.9999556868930807
StarLightCurves,1024,raw,5,2169,0.9949481842444893
StarLightCurves,1024,raw,5,2170,0.9999495922156334
StarLightCurves,1024,raw,5,2171,0.9481213458970886
StarLightCurves,1024,raw,5,2172,0.999939902456469
StarLightCurves,1024,raw,5,2173,0.9939781986681782
StarLightCurves,1024,raw,5,2174,0.9999629221908979
StarLightCurves,1024,raw,5,2177,0.994191576296754
StarLightCurves,1024,raw,5,2178,0.9999457433895196
StarLightCurves,1024,raw,5,2179,0.9399775094386315
StarLightCurves,1024,raw,5,2180,0.9999226247580539
StarLightCurves,1024,raw,5,2181,0.9929355851590989
StarLightCurves,1024,raw,5,2182,0.9999568766853779
StarLightCurves,1024,raw,5,2185,0.9946159754289206
StarLightCurves,1024,raw,5,2186,0.9999239333171022
StarLightCurves,1024,raw,5,2187,0.9354399789161216
StarLightCurves,1024,raw,5,2188,0.9998916652944551
StarLightCurves,1024,raw,5,2189,0.9931386341568204
StarLightCurves,1024,raw,5,2190,0.9999431376710374
StarLightCurves,1024,raw,5,2193,0.9941634019204567
StarLightCurves,1024,raw,5,2194,0.9998899841783224
StarLightCurves,1024,raw,5,2195,0.9238639229080782
StarLightCurves,1024,raw,5,2196,0.9998312527659193
StarLightCurves,1024,raw,5,2197,0.9931086010762713
StarLightCurves,1024,raw,5,2198,0.9999040629250004
StarLightCurves,1024,raw,5,2201,0.9930328456622398
StarLightCurves,1024,raw,5,2202,0.9998455753974945
StarLightCurves,1024,raw,5,2203,0.9428732460411494
StarLightCurves,1024,raw,5,2204,0.99975030120047
StarLightCurves,1024,raw,5,2205,0.9914189041438138
StarLightCurves,1024,raw,5,2206,0.9998736429563837
StarLightCurves,1024,raw,5,2209,0.9935538029483355
StarLightCurves,1024,raw,5,2210,0.9998246510352362
StarLightCurves,1024,raw,5,2211,0.927507246381709
StarLightCurves,1024,raw,5,2212,0.9997565000053082
StarLightCurves,1024,raw,5,2213,0.9915207297661504
StarLightCurves,1024,raw,5,2214,0.9998572853897971
StarLightCurves,1024,raw,5,2217,0.9933399441552526
StarLightCurves,1024,raw,5,2218,0.9997988150241097
StarLightCurves,1024,raw,5,2219,0.9448691254135635
StarLightCurves,1024,raw,5,2220,0.9997267675956509
StarLightCurves,1024,raw,5,2221,0.9907748298392298
StarLightCurves,1024,raw,5,2222,0.9998481370029851
StarLightCurves,1024,raw,5,2225,0.9942801994287116
StarLightCurves,1024,raw,5,2226,0.9998220446302536
StarLightCurves,1024,raw,5,2227,0.934422987604511
StarLightCurves,1024,raw,5,2228,0.9997504513448318
StarLightCurves,1024,raw,5,2229,0.9920640981700227
StarLightCurves,1024,raw,5,2230,0.9998616824501317
StarLightCurves,1024,raw,5,2233,0.9946388481474205
StarLightCurves,1024,raw,5,2234,0.9998165396899584
StarLightCurves,1024,raw,5,2235,0.9599150416116531
StarLightCurves,1024,raw,5,2236,0.9997534830325725
StarLightCurves,1024,raw,5,2237,0.992131034256474
StarLightCurves,1024,raw,5,2238,0.9998805860615286
StarLightCurves,1024,raw,5,2241,0.9939775615622601
StarLightCurves,1024,raw,5,2242,0.9997844313376937
StarLightCurves,1024,raw,5,2243,0.9722459694905674
StarLightCurves,1024,raw,5,2244,0.9996790874406716
StarLightCurves,1024,raw,5,2245,0.9907589037227057
StarLightCurves,1024,raw,5,2246,0.999881615840628
StarLightCurves,1024,raw,5,2249,0.9981355813083698
StarLightCurves,1024,raw,5,2250,0.9998177979703281
StarLightCurves,1024,raw,5,2251,0.8573178635888177
StarLightCurves,1024,raw,5,2252,0.999825611866062
StarLightCurves,1024,raw,5,2253,0.9973259702444273
StarLightCurves,1024,raw,5,2254,0.9998901639017747
StarLightCurves,1024,raw,5,2257,0.9980808192220495
StarLightCurves,1024,raw,5,2258,0.9997879608688587
StarLightCurves,1024,raw,5,2259,0.8889822245634911
StarLightCurves,1024,raw,5,2260,0.9998065114551477
StarLightCurves,1024,raw,5,2261,0.9975130329191936
StarLightCurves,1024,raw,5,2262,0.9998826930601926
StarLightCurves,1024,raw,5,2265,0.9942149548646159
StarLightCurves,1024,raw,5,2266,0.9997293304979215
StarLightCurves,1024,raw,5,2267,0.9735884277666526
StarLightCurves,1024,raw,5,2268,0.9996365899722615
StarLightCurves,1024,raw,5,2269,0.990794142944553
StarLightCurves,1024,raw,5,2270,0.9998577818073131
StarLightCurves,1024,raw,5,2273,0.9940710981767976
StarLightCurves,1024,raw,5,2274,0.9998165460067036
StarLightCurves,1024,raw,5,2275,0.9541004612730287
StarLightCurves,1024,raw,5,2276,0.9997254666014965
StarLightCurves,1024,raw,5,2277,0.991674294154312
StarLightCurves,1024,raw,5,2278,0.9998561857321642
StarLightCurves,1024,raw,5,2281,0.9942422996211031
StarLightCurves,1024,raw,5,2282,0.9998492106379443
StarLightCurves,1024,raw,5,2283,0.940933310581926
StarLightCurves,1024,raw,5,2284,0.999781853029893
StarLightCurves,1024,raw,5,2285,0.9920704923219186
StarLightCurves,1024,raw,5,2286,0.9998754754000636
StarLightCurves,1024,raw,5,2289,0.9947595165318316
StarLightCurves,1024,raw,5,2290,0.9998725887804659
StarLightCurves,1024,raw,5,2291,0.9209629346555241
StarLightCurves,1024,raw,5,2292,0.9998028734934936
StarLightCurves,1024,raw,5,2293,0.9929678288426546
StarLightCurves,1024,raw,5,2294,0.9998866283922542
StarLightCurves,1024,raw,5,2297,0.9940254842055233
StarLightCurves,1024,raw,5,2298,0.9998948612078018
StarLightCurves,1024,raw,5,2299,0.9333682419266398
StarLightCurves,1024,raw,5,2300,0.9998407895888806
StarLightCurves,1024,raw,5,2301,0.9920888285062643
StarLightCurves,1024,raw,5,2302,0.9999092038686933
StarLightCurves,1024,raw,5,2305,0.9922961489071747
StarLightCurves,1024,raw,5,2306,0.9999226607452183
StarLightCurves,1024,raw,5,2307,0.9305665188078095
StarLightCurves,1024,raw,5,2308,0.9998565779643648
StarLightCurves,1024,raw,5,2309,0.9899409006085578
StarLightCurves,1024,raw,5,2310,0.9999273342081906
StarLightCurves,1024,raw,5,2313,0.990133599605535
StarLightCurves,1024,raw,5,2314,0.9999275568045449
StarLightCurves,1024,raw,5,2315,0.932958519528518
StarLightCurves,1024,raw,5,2316,0.9998406899976189
StarLightCurves,1024,raw,5,2317,0.9822543513740271
StarLightCurves,1024,raw,5,2318,0.9999205985900842
StarLightCurves,1024,raw,5,2321,0.9919959990528149
StarLightCurves,1024,raw,5,2322,0.9999449281903195
StarLightCurves,1024,raw,5,2323,0.9330506725213356
StarLightCurves,1024,raw,5,2324,0.9998949662408486
StarLightCurves,1024,raw,5,2325,0.9912908901036931
StarLightCurves,1024,raw,5,2326,0.9999449906380687
StarLightCurves,1024,raw,5,2329,0.9933955913395842
StarLightCurves,1024,raw,5,2330,0.9999402015693325
StarLightCurves,1024,raw,5,2331,0.9039470743089723
StarLightCurves,1024,raw,5,2332,0.9999069588964187
StarLightCurves,1024,raw,5,2333,0.991054377810596
StarLightCurves,1024,raw,5,2334,0.999942483009701
StarLightCurves,1024,raw,5,2337,0.9927883862195657
StarLightCurves,1024,raw,5,2338,0.9999395961108684
StarLightCurves,1024,raw,5,2339,0.9231674780794084
StarLightCurves,1024,raw,5,2340,0.9999001908164264
StarLightCurves,1024,raw,5,2341,0.9908566658312206
StarLightCurves,1024,raw,5,2342,0.9999456137158027
StarLightCurves,1024,raw,5,2345,0.9915459660918774
StarLightCurves,1024,raw,5,2346,0.9999424595653478
StarLightCurves,1024,raw,5,2347,0.9282023925878331
StarLightCurves,1024,raw,5,2348,0.9999027313510679
StarLightCurves,1024,raw,5,2349,0.9890189321739314
StarLightCurves,1024,raw,5,2350,0.9999456693764398
StarLightCurves,1024,raw,5,2353,0.9917757648451444
StarLightCurves,1024,raw,5,2354,0.9999271388272661
StarLightCurves,1024,raw,5,2355,0.9542701371750296
StarLightCurves,1024,raw,5,2356,0.9998761554138229
StarLightCurves,1024,raw,5,2357,0.9872007995909376
StarLightCurves,1024,raw,5,2358,0.9999295938548095
StarLightCurves,1024,raw,5,2361,0.9945541138651658
StarLightCurves,1024,raw,5,2362,0.9997262370566392
StarLightCurves,1024,raw,5,2363,0.9857522990147984
StarLightCurves,1024,raw,5,2364,0.9996849514013043
StarLightCurves,1024,raw,5,2365,0.9896027137774512
StarLightCurves,1024,raw,5,2366,0.9997205285463469
StarLightCurves,1024,raw,5,2369,0.997623013411553
StarLightCurves,1024,raw,5,2370,0.9973482686057303
StarLightCurves,1024,raw,5,2371,0.9835408552995594
StarLightCurves,1024,raw,5,2372,0.9990794819082873
StarLightCurves,1024,raw,5,2373,0.9976745998227069
StarLightCurves,1024,raw,5,2374,0.999274508542967
StarLightCurves,1024,raw,5,2377,0.9985895057249643
StarLightCurves,1024,raw,5,2378,0.9997522353874441
StarLightCurves,1024,raw,5,2379,-0.15327488716668675
StarLightCurves,1024,raw,5,2380,0.9997007858761733
StarLightCurves,1024,raw,5,2381,0.99507878416657
StarLightCurves,1024,raw,5,2382,0.9998067155604717
StarLightCurves,1024,raw,5,2385,0.996965140330937
StarLightCurves,1024,raw,5,2386,0.9977669974293535
StarLightCurves,1024,raw,5,2387,0.9799850337907563
StarLightCurves,1024,raw,5,2388,0.9987091586156264
StarLightCurves,1024,raw,5,2389,0.9971735240114307
StarLightCurves,1024,raw,5,2390,0.9991746330197442
StarLightCurves,1024,raw,5,2393,0.9939896402949321
StarLightCurves,1024,raw,5,2394,0.999710420522177
StarLightCurves,1024,raw,5,2395,0.9671011153063636
StarLightCurves,1024,raw,5,2396,0.999402394586738
StarLightCurves,1024,raw,5,2397,0.9919373503430735
StarLightCurves,1024,raw,5,2398,0.9996318381648437
StarLightCurves,1024,raw,5,2401,0.9970351367511678
StarLightCurves,1024,raw,5,2402,0.999895324985738
StarLightCurves,1024,raw,5,2403,0.964999877162767
StarLightCurves,1024,raw,5,2404,0.9998504342719117
StarLightCurves,1024,raw,5,2405,0.9963862461898021
StarLightCurves,1024,raw,5,2406,0.9999031375353311
StarLightCurves,1024,raw,5,2409,0.9957544253328506
StarLightCurves,1024,raw,5,2410,0.9999356433056267
StarLightCurves,1024,raw,5,2411,0.9566187420901635
StarLightCurves,1024,raw,5,2412,0.9999171321045209
StarLightCurves,1024,raw,5,2413,0.9950537911017358
StarLightCurves,1024,raw,5,2414,0.9999482876478815
StarLightCurves,1024,raw,5,2417,0.9946897807242098
StarLightCurves,1024,raw,5,2418,0.9999493230395089
StarLightCurves,1024,raw,5,2419,0.9381492952374293
StarLightCurves,1024,raw,5,2420,0.9999318683077133
StarLightCurves,1024,raw,5,2421,0.9934751148472247
StarLightCurves,1024,raw,5,2422,0.9999594436046355
StarLightCurves,1024,raw,5,2425,0.9939011428598649
StarLightCurves,1024,raw,5,2426,0.9999519908018727
StarLightCurves,1024,raw,5,2427,0.9361010075631304
StarLightCurves,1024,raw,5,2428,0.9999249145509697
StarLightCurves,1024,raw,5,2429,0.9920984745516566
StarLightCurves,1024,raw,5,2430,0.9999639103840305
StarLightCurves,1024,raw,5,2433,0.9939960002628963
StarLightCurves,1024,raw,5,2434,0.9999375633693252
StarLightCurves,1024,raw,5,2435,0.9397980505127834
StarLightCurves,1024,raw,5,2436,0.9999055651144955
StarLightCurves,1024,raw,5,2437,0.9926859265523901
StarLightCurves,1024,raw,5,2438,0.9999528043425188
StarLightCurves,1024,raw,5,2441,0.9940313079993938
StarLightCurves,1024,raw,5,2442,0.9999145081058736
StarLightCurves,1024,raw,5,2443,0.9214531462944904
StarLightCurves,1024,raw,5,2444,0.9998683114117166
StarLightCurves,1024,raw,5,2445,0.9924938354931937
StarLightCurves,1024,raw,5,2446,0.9999272185987856
StarLightCurves,1024,raw,5,2449,0.9942566966432155
StarLightCurves,1024,raw,5,2450,0.999860535515191
StarLightCurves,1024,raw,5,2451,0.9436281533433852
StarLightCurves,1024,raw,5,2452,0.9998124349570103
StarLightCurves,1024,raw,5,2453,0.9923786429619351
StarLightCurves,1024,raw,5,2454,0.999896276367298
StarLightCurves,1024,raw,5,2457,0.9948846454665825
StarLightCurves,1024,raw,5,2458,0.9998107168642166
StarLightCurves,1024,raw,5,2459,0.9295268576627073
StarLightCurves,1024,raw,5,2460,0.9997497795860081
StarLightCurves,1024,raw,5,2461,0.9932100631309595
StarLightCurves,1024,raw,5,2462,0.9998688230743094
StarLightCurves,1024,raw,5,2465,0.9943952532801803
StarLightCurves,1024,raw,5,2466,0.9997934337176863
StarLightCurves,1024,raw,5,2467,0.9294863855002513
StarLightCurves,1024,raw,5,2468,0.9997090306552945
StarLightCurves,1024,raw,5,2469,0.9932555775732019
StarLightCurves,1024,raw,5,2470,0.9998458268616639
StarLightCurves,1024,raw,5,2473,0.9923336371188974
StarLightCurves,1024,raw,5,2474,0.9998371797787902
StarLightCurves,1024,raw,5,2475,0.936382167472545
StarLightCurves,1024,raw,5,2476,0.9997160121997314
StarLightCurves,1024,raw,5,2477,0.9900130255972619
StarLightCurves,1024,raw,5,2478,0.9998563059879217
StarLightCurves,1024,raw,5,2481,0.9943747986704985
StarLightCurves,1024,raw,5,2482,0.9998278264141558
StarLightCurves,1024,raw,5,2483,0.9375637373816916
StarLightCurves,1024,raw,5,2484,0.9997442605193801
StarLightCurves,1024,raw,5,2485,0.9923778744937127
StarLightCurves,1024,raw,5,2486,0.9998735354047962
StarLightCurves,1024,raw,5,2489,0.9947505974876997
StarLightCurves,1024,raw,5,2490,0.9997993985080883
StarLightCurves,1024,raw,5,2491,0.9634645316094044
StarLightCurves,1024,raw,5,2492,0.9997420588339966
StarLightCurves,1024,raw,5,2493,0.991662312840881
StarLightCurves,1024,raw,5,2494,0.9998873818559172
StarLightCurves,1024,raw,5,2497,0.9969552365039077
StarLightCurves,1024,raw,5,2498,0.9997124278493322
StarLightCurves,1024,raw,5,2499,0.973525778599066
StarLightCurves,1024,raw,5,2500,0.9997824077086539
StarLightCurves,1024,raw,5,2501,0.9964835560195521
StarLightCurves,1024,raw,5,2502,0.9998805817386983
StarLightCurves,1024,raw,5,2505,0.9970846912450888
StarLightCurves,1024,raw,5,2506,0.9999013970225272
StarLightCurves,1024,raw,5,2507,0.7173990683457139
StarLightCurves,1024,raw,5,2508,0.9998705307650483
StarLightCurves,1024,raw,5,2509,0.9946375852098072
StarLightCurves,1024,raw,5,2510,0.999906031493808
StarLightCurves,1024,raw,5,2513,0.9966226878286258
StarLightCurves,1024,raw,5,2514,0.9996599858539252
StarLightCurves,1024,raw,5,2515,0.9737428119944337
StarLightCurves,1024,raw,5,2516,0.9997315259220634
StarLightCurves,1024,raw,5,2517,0.9960955276737828
StarLightCurves,1024,raw,5,2518,0.9998542864628981
StarLightCurves,1024,raw,5,2521,0.9947813996435277
StarLightCurves,1024,raw,5,2522,0.9997751369367185
StarLightCurves,1024,raw,5,2523,0.9625299959504752
StarLightCurves,1024,raw,5,2524,0.9997061759724853
StarLightCurves,1024,raw,5,2525,0.9918570349422285
StarLightCurves,1024,raw,5,2526,0.9998565491290268
StarLightCurves,1024,raw,5,2529,0.994239218616432
StarLightCurves,1024,raw,5,2530,0.9998313991259263
StarLightCurves,1024,raw,5,2531,0.9429859312475534
StarLightCurves,1024,raw,5,2532,0.9997550400347555
StarLightCurves,1024,raw,5,2533,0.9917328346441908
StarLightCurves,1024,raw,5,2534,0.9998689742583986
StarLightCurves,1024,raw,5,2537,0.9942985468909713
StarLightCurves,1024,raw,5,2538,0.9998677612469038
StarLightCurves,1024,raw,5,2539,0.9319825456574329
StarLightCurves,1024,raw,5,2540,0.9997805555417946
StarLightCurves,1024,raw,5,2541,0.9930209525884325
StarLightCurves,1024,raw,5,2542,0.999875470660656
StarLightCurves,1024,raw,5,2545,0.9941555488762538
StarLightCurves,1024,raw,5,2546,0.9998834827579902
StarLightCurves,1024,raw,5,2547,0.9183348960908104
StarLightCurves,1024,raw,5,2548,0.9998123878061143
StarLightCurves,1024,raw,5,2549,0.9926445702753898
StarLightCurves,1024,raw,5,2550,0.9998910804930298
StarLightCurves,1024,raw,5,2553,0.9937965289070952
StarLightCurves,1024,raw,5,2554,0.999905536671674
StarLightCurves,1024,raw,5,2555,0.9306730773062629
StarLightCurves,1024,raw,5,2556,0.9998546301070548
StarLightCurves,1024,raw,5,2557,0.9917861413431619
StarLightCurves,1024,raw,5,2558,0.9999184979766522
StarLightCurves,1024,raw,5,2561,0.9936644648826577
StarLightCurves,1024,raw,5,2562,0.9999197755325916
StarLightCurves,1024,raw,5,2563,0.9438434214131183
StarLightCurves,1024,raw,5,2564,0.9998894796275016
StarLightCurves,1024,raw,5,2565,0.9925460781096156
StarLightCurves,1024,raw,5,2566,0.9999314113745236
StarLightCurves,1024,diff1,0,1,0.9806121342365267
StarLightCurves,1024,diff1,0,2,0.9867059517783825
StarLightCurves,1024,diff1,0,3,0.989299554778905
StarLightCurves,1024,diff1,0,4,0.9898332073238851
StarLightCurves,1024,diff1,0,5,0.9888003647929767
StarLightCurves,1024,diff1,0,6,0.9862686662691607
StarLightCurves,1024,diff1,0,7,0.9822236641319537
StarLightCurves,1024,diff1,0,8,0.9760316159248329
StarLightCurves,1024,diff1,0,9,0.9681814743857063
StarLightCurves,1024,diff1,0,10,0.9587952864703755
StarLightCurves,1024,diff1,0,11,0.9489055840047307
StarLightCurves,1024,diff1,0,12,0.9388993254410062
StarLightCurves,1024,diff1,0,13,0.9292093360011487
StarLightCurves,1024,diff1,0,14,0.9193225296567458
StarLightCurves,1024,diff1,0,15,0.9091186949302242
StarLightCurves,1024,diff1,0,16,0.8980114941386161
StarLightCurves,1024,diff1,0,17,0.8855458135990983
StarLightCurves,1024,diff1,0,18,0.8695171469329883
StarLightCurves,1024,diff1,0,19,0.8495067853444771
StarLightCurves,1024,diff1,0,20,0.8230547280481552
StarLightCurves,1024,diff1,0,21,0.7911087912636702
StarLightCurves,1024,diff1,0,22,0.7546198682210261
StarLightCurves,1024,diff1,0,23,0.7157489556121814
StarLightCurves,1024,diff1,0,24,0.6737886887840248
StarLightCurves,1024,diff1,0,25,0.6340485564511424
StarLightCurves,1024,diff1,0,26,0.5952137164107875
StarLightCurves,1024,diff1,0,27,0.5636379306427102
StarLightCurves,1024,diff1,0,28,0.5326073783322387
StarLightCurves,1024,diff1,0,29,0.5070702439054348
StarLightCurves,1024,diff1,0,30,0.4807467494639986
StarLightCurves,1024,diff1,0,31,0.4601590060380697
StarLightCurves,1024,diff1,0,32,0.43996068356138734
StarLightCurves,1024,diff1,0,33,0.4260040514764856
StarLightCurves,1024,diff1,0,34,0.4134045142004865
StarLightCurves,1024,diff1,0,35,0.4063678224638446
StarLightCurves,1024,diff1,0,36,0.3990145484748226
StarLightCurves,1024,diff1,0,37,0.39592643238932845
StarLightCurves,1024,diff1,0,38,0.3920289942434408
StarLightCurves,1024,diff1,0,39,0.3916884737330846
StarLightCurves,1024,diff1,0,40,0.389707339486989
StarLightCurves,1024,diff1,0,41,0.3910676263421187
StarLightCurves,1024,diff1,0,42,0.3911765708999466
StarLightCurves,1024,diff1,0,43,0.39406488956548974
StarLightCurves,1024,diff1,0,44,0.39610487242778725
StarLightCurves,1024,diff1,0,45,0.40016950979067223
StarLightCurves,1024,diff1,0,46,0.4032386821937851
StarLightCurves,1024,diff1,0,47,0.40868127017527656
StarLightCurves,1024,diff1,0,48,0.4129158559823194
StarLightCurves,1024,diff1,0,49,0.41880688758900586
StarLightCurves,1024,diff1,0,50,0.42397633311282645
StarLightCurves,1024,diff1,0,51,0.4303010043581423
StarLightCurves,1024,diff1,0,52,0.43555898401177895
StarLightCurves,1024,diff1,0,53,0.4425428758792501
StarLightCurves,1024,diff1,0,54,0.44845522134174104
StarLightCurves,1024,diff1,0,55,0.455437861578013
StarLightCurves,1024,diff1,0,56,0.4615694650236632
StarLightCurves,1024,diff1,0,57,0.46851233268606196
StarLightCurves,1024,diff1,0,58,0.4746427789973636
StarLightCurves,1024,diff1,0,59,0.48107466132029464
StarLightCurves,1024,diff1,0,60,0.487567155537806
StarLightCurves,1024,diff1,0,61,0.49453006276395367
StarLightCurves,1024,diff1,0,62,0.5006996252952067
StarLightCurves,1024,diff1,0,63,0.5077110934745166
StarLightCurves,1024,diff1,0,64,0.5141464156806916
StarLightCurves,1024,diff1,0,65,0.5209350850228658
StarLightCurves,1024,diff1,0,66,0.5272675495248418
StarLightCurves,1024,diff1,0,67,0.5339722021015441
StarLightCurves,1024,diff1,0,68,0.5407374068582901
StarLightCurves,1024,diff1,0,69,0.5475720022382395
StarLightCurves,1024,diff1,0,70,0.5543608626108177
StarLightCurves,1024,diff1,0,71,0.5616701264932101
StarLightCurves,1024,diff1,0,72,0.5686545228527325
StarLightCurves,1024,diff1,0,73,0.5760487498617143
StarLightCurves,1024,diff1,0,74,0.5830458051222143
StarLightCurves,1024,diff1,0,75,0.5903372956819465
StarLightCurves,1024,diff1,0,76,0.5973927077009176
StarLightCurves,1024,diff1,0,77,0.6043797864299179
StarLightCurves,1024,diff1,0,78,0.6111996980706893
StarLightCurves,1024,diff1,0,79,0.6180621804879838
StarLightCurves,1024,diff1,0,80,0.6249414967204387
StarLightCurves,1024,diff1,0,81,0.6316514850975344
StarLightCurves,1024,diff1,0,82,0.6384641454181476
StarLightCurves,1024,diff1,0,83,0.6450872558662346
StarLightCurves,1024,diff1,0,84,0.6520037353698706
StarLightCurves,1024,diff1,0,85,0.6587890145783801
StarLightCurves,1024,diff1,0,86,0.6652511350349783
StarLightCurves,1024,diff1,0,87,0.6714447665866528
StarLightCurves,1024,diff1,0,88,0.6778011386400125
StarLightCurves,1024,diff1,0,89,0.6839287002849608
StarLightCurves,1024,diff1,0,90,0.6901874308045978
StarLightCurves,1024,diff1,0,91,0.6961037818929717
StarLightCurves,1024,diff1,0,92,0.7022079866028575
StarLightCurves,1024,diff1,0,93,0.707914909027298
StarLightCurves,1024,diff1,0,94,0.7136734872741797
StarLightCurves,1024,diff1,0,95,0.719209948236644
StarLightCurves,1024,diff1,0,96,0.7248294619445304
StarLightCurves,1024,diff1,0,97,0.7300383489296722
StarLightCurves,1024,diff1,0,98,0.7354355208521601
StarLightCurves,1024,diff1,0,99,0.7404092382519596
StarLightCurves,1024,diff1,0,100,0.7453594227317865
StarLightCurves,1024,diff1,0,101,0.7499703036017861
StarLightCurves,1024,diff1,0,102,0.7548408860569957
StarLightCurves,1024,diff1,0,103,0.7591188751628388
StarLightCurves,1024,diff1,0,104,0.7635204885166387
StarLightCurves,1024,diff1,0,105,0.7673093153544449
StarLightCurves,1024,diff1,0,106,0.7712040659767875
StarLightCurves,1024,diff1,0,107,0.7747546459493837
StarLightCurves,1024,diff1,0,108,0.7783575155767899
StarLightCurves,1024,diff1,0,109,0.7815117657713091
StarLightCurves,1024,diff1,0,110,0.78466722553598
StarLightCurves,1024,diff1,0,111,0.7873929392875012
StarLightCurves,1024,diff1,0,112,0.790168466242069
StarLightCurves,1024,diff1,0,113,0.792321825336274
StarLightCurves,1024,diff1,0,114,0.7946630668082143
StarLightCurves,1024,diff1,0,115,0.796461534675711
StarLightCurves,1024,diff1,0,116,0.7981310932809796
StarLightCurves,1024,diff1,0,117,0.7991282834339622
StarLightCurves,1024,diff1,0,118,0.8004555540426819
StarLightCurves,1024,diff1,0,119,0.8009221327533217
StarLightCurves,1024,diff1,0,120,0.8015626641926711
StarLightCurves,1024,diff1,0,121,0.8008061965084837
StarLightCurves,1024,diff1,0,122,0.8007153289935539
StarLightCurves,1024,diff1,0,123,0.7994884103300346
StarLightCurves,1024,diff1,0,124,0.798805552242064
StarLightCurves,1024,diff1,0,125,0.7966826225357684
StarLightCurves,1024,diff1,0,126,0.795188437859589
StarLightCurves,1024,diff1,0,127,0.7922906415936352
StarLightCurves,1024,diff1,0,128,0.7899073442056103
StarLightCurves,1024,diff1,0,129,0.7860575814491789
StarLightCurves,1024,diff1,0,130,0.7830319717575634
StarLightCurves,1024,diff1,0,131,0.777809845108163
StarLightCurves,1024,diff1,0,132,0.773909526607309
StarLightCurves,1024,diff1,0,133,0.7672458020610731
StarLightCurves,1024,diff1,0,134,0.7623493970945404
StarLightCurves,1024,diff1,0,135,0.7547750679756473
StarLightCurves,1024,diff1,0,136,0.7490546563607292
StarLightCurves,1024,diff1,0,137,0.7402787008263575
StarLightCurves,1024,diff1,0,138,0.7336811292185931
StarLightCurves,1024,diff1,0,139,0.7247352848310931
