Series length,Number of samples,Estimator,Run,Threads,Runtime
2048,3000,moment_quant_approx_samples,6,8,0.999432832999446
2048,3000,moment_quant_approx_samples,4,8,0.9493572499995935
2048,3000,moment_quant_exact_samples,5,8,1.4712849169991387
2048,3000,moment_quant_exact_intervals,1,8,4.453520333998313
2048,3000,moment_quant_approx_intervals,2,8,1.9660190409995266
2048,3000,moment_quant_approx_intervals,0,8,1.9587669579996145
2048,3000,moment_quant_exact_samples,7,8,1.4661917079974955
2048,3000,moment_quant_exact_samples,2,8,1.489910415999475
2048,3000,moment_quant_approx_samples,1,8,0.9670550419978099
2048,3000,moment_quant_approx_intervals,3,8,2.0038979170021776
2048,3000,moment_quant_exact_intervals,0,8,4.473837583002023
2048,3000,moment_quant_approx_samples,9,8,0.9735520829999587
2048,3000,moment_quant_approx_intervals,9,8,2.015210583998851
2048,3000,moment_quant_approx_samples,5,8,1.0315482500009239
2048,3000,moment_quant_approx_samples,7,8,0.994044874998508
2048,3000,moment_quant_exact_intervals,8,8,4.455669625000155
2048,3000,moment_quant_exact_samples,6,8,1.5258919169973524
2048,3000,moment_quant_approx_intervals,6,8,2.0292088749993127
2048,3000,moment_quant_exact_samples,8,8,1.4719152079997002
2048,3000,moment_quant_exact_samples,3,8,1.5005997080006637
2048,3000,moment_quant_approx_intervals,8,8,2.03653362499972
2048,3000,moment_quant_exact_intervals,9,8,4.462256667000474
2048,3000,moment_quant_approx_intervals,1,8,2.0104154580003524
2048,10000,moment_quant_exact_intervals,0,8,15.462703832999978
2048,10000,moment_quant_approx_samples,4,8,4.044950041999982
2048,10000,moment_quant_approx_intervals,1,8,8.882256125001732
2048,10000,moment_quant_exact_intervals,9,8,15.452064540997526
2048,10000,moment_quant_approx_intervals,9,8,8.854795417002606
2048,10000,moment_quant_approx_samples,9,8,3.9881802089985285
2048,10000,moment_quant_exact_intervals,3,8,15.479869167000288
2048,10000,moment_quant_approx_intervals,8,8,8.897617375001573
2048,10000,moment_quant_exact_intervals,4,8,15.616917874998762
2048,10000,moment_quant_exact_samples,5,8,4.9829054580004595
2048,10000,moment_quant_exact_samples,4,8,5.097536208002566
2048,10000,moment_quant_approx_samples,6,8,4.032463625000673
2048,10000,moment_quant_approx_samples,5,8,4.0514542080018145
2048,10000,moment_quant_exact_samples,1,8,5.095009042001038
2048,10000,moment_quant_exact_samples,0,8,5.2019032499993045
2048,10000,moment_quant_exact_intervals,7,8,15.470959291000327
2048,10000,moment_quant_exact_intervals,8,8,15.454302957998152
2048,10000,moment_quant_approx_intervals,6,8,8.924140667000756
2048,10000,moment_quant_approx_samples,1,8,4.085137417001533
2048,10000,moment_quant_approx_samples,8,8,4.038645791999443
2048,10000,moment_quant_approx_samples,3,8,4.123165875000268
2048,10000,moment_quant_approx_intervals,5,8,8.91608774999986
2048,10000,moment_quant_approx_intervals,3,8,9.064022000002296
2048,10000,moment_quant_exact_samples,7,8,4.8771589579992
2048,10000,moment_quant_approx_intervals,4,8,9.064655665999453
2048,10000,moment_quant_exact_samples,8,8,4.912026332996902
2048,10000,moment_quant_approx_samples,2,8,4.100021542002651
2048,10000,moment_quant_exact_samples,2,8,4.94249283300087
2048,10000,moment_quant_exact_samples,3,8,5.052866416997858
2048,10000,moment_quant_exact_samples,6,8,5.219689749999816
2048,10000,moment_quant_exact_intervals,1,8,15.502861416000087
2048,10000,moment_quant_approx_intervals,7,8,8.93271483299759
2048,10000,moment_quant_approx_samples,0,8,4.144077749999269
2048,10000,moment_quant_exact_intervals,6,8,15.450612582997564
2048,10000,moment_quant_approx_intervals,2,8,8.838039959002344
2048,10000,moment_quant_exact_intervals,2,8,15.467612874999759
2048,10000,moment_quant_exact_samples,9,8,4.933639750001021
2048,10000,moment_quant_approx_intervals,0,8,8.836986583999533
2048,10000,moment_quant_exact_intervals,5,8,15.443442749998212
2048,10000,moment_quant_approx_samples,7,8,4.043479957999807
4096,1,moment_quant_exact_samples,7,8,0.008657750000566011
4096,1,moment_quant_approx_samples,2,8,0.02744820799853187
4096,1,moment_quant_approx_intervals,4,8,0.030490040997392498
4096,1,moment_quant_exact_samples,6,8,0.007196665999799734
4096,1,moment_quant_approx_intervals,8,8,0.030570374998205807
4096,1,moment_quant_exact_samples,0,8,0.006367791000229772
4096,1,moment_quant_exact_samples,5,8,0.007583874998090323
4096,1,moment_quant_exact_intervals,7,8,0.011180749999766704
4096,1,moment_quant_approx_samples,9,8,0.027370125000743428
4096,1,moment_quant_exact_samples,2,8,0.007053042001643917
4096,1,moment_quant_exact_intervals,5,8,0.01097358400147641
4096,1,moment_quant_exact_intervals,6,8,0.010915124999883119
4096,1,moment_quant_approx_intervals,9,8,0.030471333000605227
4096,1,moment_quant_exact_samples,4,8,0.007366333000391023
4096,1,moment_quant_exact_intervals,9,8,0.010959792001813184
4096,1,moment_quant_exact_samples,3,8,0.0063815000030444935
4096,1,moment_quant_approx_samples,5,8,0.02721650000239606
4096,1,moment_quant_exact_samples,8,8,0.008313083002576604
4096,1,moment_quant_approx_samples,4,8,0.027210416999878362
4096,1,moment_quant_exact_intervals,1,8,0.011046333002013853
4096,1,moment_quant_approx_samples,6,8,0.02693462499883026
4096,1,moment_quant_approx_samples,8,8,0.026897249998000916
4096,1,moment_quant_exact_intervals,0,8,0.010960417002934264
4096,1,moment_quant_approx_intervals,6,8,0.030406665999180404
4096,1,moment_quant_exact_intervals,4,8,0.010935791000520112
4096,1,moment_quant_exact_intervals,3,8,0.01089249999859021
4096,1,moment_quant_exact_samples,9,8,0.006357624999509426
4096,1,moment_quant_approx_intervals,1,8,0.030373666999366833
4096,1,moment_quant_approx_samples,7,8,0.027143666997289984
4096,1,moment_quant_approx_intervals,5,8,0.030342750000272645
4096,1,moment_quant_approx_intervals,0,8,0.030370374999620253
4096,1,moment_quant_approx_samples,3,8,0.027069375002611196
4096,1,moment_quant_exact_samples,1,8,0.007260000002133893
4096,1,moment_quant_exact_intervals,8,8,0.011005374999513151
4096,1,moment_quant_approx_intervals,3,8,0.030381249998754356
4096,1,moment_quant_approx_intervals,2,8,0.03034795800340362
4096,1,moment_quant_approx_samples,0,8,0.02719112499835319
4096,1,moment_quant_exact_intervals,2,8,0.011106167003163137
4096,1,moment_quant_approx_intervals,7,8,0.03148904200133984
4096,1,moment_quant_approx_samples,1,8,0.028121082999859937
4096,2,moment_quant_approx_samples,9,8,0.02895304200137616
4096,2,moment_quant_approx_samples,6,8,0.028767874999175547
4096,2,moment_quant_approx_intervals,0,8,0.03217554099683184
4096,2,moment_quant_approx_samples,0,8,0.028802374999941094
4096,2,moment_quant_exact_samples,8,8,0.007824499996786471
4096,2,moment_quant_exact_intervals,0,8,0.014952833000279497
4096,2,moment_quant_approx_samples,1,8,0.028695417000562884
4096,2,moment_quant_exact_intervals,9,8,0.014872874999127816
4096,2,moment_quant_exact_samples,3,8,0.00782620799873257
4096,2,moment_quant_approx_intervals,7,8,0.03229762499904609
4096,2,moment_quant_exact_samples,0,8,0.006536749999213498
4096,2,moment_quant_exact_samples,6,8,0.009081542000785703
4096,2,moment_quant_exact_intervals,4,8,0.015438082999025937
4096,2,moment_quant_approx_intervals,9,8,0.032956208000541665
4096,2,moment_quant_exact_samples,2,8,0.008907416002330137
4096,2,moment_quant_exact_intervals,1,8,0.015031374998216052
4096,2,moment_quant_approx_intervals,1,8,0.0321682920002786
4096,2,moment_quant_exact_intervals,5,8,0.014890165999531746
4096,2,moment_quant_approx_intervals,8,8,0.032075541999802226
4096,2,moment_quant_approx_intervals,6,8,0.03199504099757178
4096,2,moment_quant_approx_samples,4,8,0.028822541997215012
4096,2,moment_quant_approx_samples,2,8,0.02887466699758079
4096,2,moment_quant_approx_samples,8,8,0.028673208002146566
4096,2,moment_quant_exact_intervals,6,8,0.014927624997653766
4096,2,moment_quant_exact_intervals,2,8,0.01488995799809345
4096,2,moment_quant_approx_intervals,5,8,0.03226916700077709
4096,2,moment_quant_approx_samples,3,8,0.029641416000231402
4096,2,moment_quant_exact_samples,4,8,0.008116042001347523
4096,2,moment_quant_approx_intervals,2,8,0.03236270799970953
4096,2,moment_quant_exact_samples,9,8,0.006528833000629675
4096,2,moment_quant_exact_intervals,8,8,0.014931041998352157
4096,2,moment_quant_approx_intervals,4,8,0.03228033300183597
4096,2,moment_quant_exact_intervals,7,8,0.014809000000241213
4096,2,moment_quant_approx_intervals,3,8,0.03227608300221618
4096,2,moment_quant_approx_samples,5,8,0.029812583998136688
4096,2,moment_quant_exact_samples,7,8,0.00752762499905657
4096,2,moment_quant_exact_samples,1,8,0.0072422090015606955
4096,2,moment_quant_exact_intervals,3,8,0.014930375000403728
4096,2,moment_quant_exact_samples,5,8,0.006843165996542666
4096,2,moment_quant_approx_samples,7,8,0.028742209000483854
4096,3,moment_quant_exact_intervals,0,8,0.0183638329981477
4096,3,moment_quant_exact_samples,5,8,0.008536957997421268
4096,3,moment_quant_approx_intervals,9,8,0.03332516600130475
4096,3,moment_quant_exact_intervals,9,8,0.018304166998859728
4096,3,moment_quant_exact_samples,0,8,0.007573916998808272
4096,3,moment_quant_exact_intervals,3,8,0.018924749998404877
4096,3,moment_quant_approx_intervals,8,8,0.03355112500139512
4096,3,moment_quant_exact_samples,9,8,0.007883665999543155
4096,3,moment_quant_approx_intervals,1,8,0.0336676670012821
4096,3,moment_quant_approx_samples,8,8,0.029670500000065658
4096,3,moment_quant_approx_samples,3,8,0.02930120800010627
4096,3,moment_quant_approx_intervals,4,8,0.033728499998687766
4096,3,moment_quant_exact_samples,7,8,0.008747624997340608
4096,3,moment_quant_approx_samples,4,8,0.029482541998731904
4096,3,moment_quant_exact_intervals,7,8,0.017821707999246428
4096,3,moment_quant_exact_intervals,2,8,0.01758012500067707
4096,3,moment_quant_approx_samples,1,8,0.0294690000009723
4096,3,moment_quant_exact_samples,8,8,0.0077961249990039505
4096,3,moment_quant_exact_samples,6,8,0.0076487500009534415
4096,3,moment_quant_exact_intervals,5,8,0.018212915998446988
4096,3,moment_quant_exact_intervals,1,8,0.017586458998266608
4096,3,moment_quant_exact_samples,2,8,0.007477040999219753
4096,3,moment_quant_approx_samples,6,8,0.030127999998512678
4096,3,moment_quant_exact_samples,3,8,0.007871833000535844
4096,3,moment_quant_approx_intervals,3,8,0.03320625000196742
4096,3,moment_quant_approx_samples,9,8,0.029448208002577303
4096,3,moment_quant_exact_intervals,6,8,0.017817084000853356
4096,3,moment_quant_exact_samples,1,8,0.007602165998832788
4096,3,moment_quant_approx_samples,5,8,0.02939979200164089
4096,3,moment_quant_exact_intervals,4,8,0.01882270799978869
4096,3,moment_quant_exact_samples,4,8,0.008749958000407787
4096,3,moment_quant_exact_intervals,8,8,0.017811166999308625
4096,3,moment_quant_approx_intervals,6,8,0.03352274999997462
4096,3,moment_quant_approx_samples,7,8,0.029425749999063555
4096,3,moment_quant_approx_intervals,2,8,0.03452145800110884
4096,3,moment_quant_approx_samples,0,8,0.029243041997688124
4096,3,moment_quant_approx_intervals,7,8,0.03415804200267303
4096,3,moment_quant_approx_samples,2,8,0.029520874999434454
4096,3,moment_quant_approx_intervals,0,8,0.033137207999971
4096,3,moment_quant_approx_intervals,5,8,0.032990957999572856
4096,4,moment_quant_exact_intervals,8,8,0.02135883300070418
4096,4,moment_quant_exact_intervals,0,8,0.020998959000280593
4096,4,moment_quant_exact_intervals,6,8,0.02085612500013667
4096,4,moment_quant_exact_samples,7,8,0.007804542001395021
4096,4,moment_quant_approx_samples,2,8,0.029578500001662178
4096,4,moment_quant_exact_samples,6,8,0.008531542000127956
4096,4,moment_quant_approx_samples,1,8,0.03019254199898569
4096,4,moment_quant_exact_intervals,1,8,0.021772125001007225
4096,4,moment_quant_exact_samples,3,8,0.008499250001477776
4096,4,moment_quant_exact_intervals,7,8,0.02153100000214181
4096,4,moment_quant_approx_samples,5,8,0.029732292001426686
4096,4,moment_quant_exact_samples,0,8,0.008430958001554245
4096,4,moment_quant_approx_samples,4,8,0.03068320799866342
4096,4,moment_quant_approx_intervals,6,8,0.0337452919993666
4096,4,moment_quant_approx_intervals,8,8,0.03363179200096056
4096,4,moment_quant_approx_samples,9,8,0.030677167000249028
4096,4,moment_quant_approx_samples,7,8,0.030676334001327632
4096,4,moment_quant_approx_samples,0,8,0.030828625000140164
4096,4,moment_quant_exact_intervals,5,8,0.020605207999324193
4096,4,moment_quant_exact_samples,1,8,0.009087415997782955
4096,4,moment_quant_approx_intervals,0,8,0.034864749999542255
4096,4,moment_quant_approx_intervals,2,8,0.03464433399858535
4096,4,moment_quant_exact_samples,9,8,0.008167957999830833
4096,4,moment_quant_approx_intervals,5,8,0.034011499999905936
4096,4,moment_quant_exact_samples,5,8,0.00842187499802094
4096,4,moment_quant_exact_samples,2,8,0.008198208997782785
4096,4,moment_quant_exact_intervals,2,8,0.021283000001858454
4096,4,moment_quant_approx_samples,3,8,0.030709582999406848
4096,4,moment_quant_approx_samples,8,8,0.029650749998836545
4096,4,moment_quant_approx_intervals,7,8,0.033754874999431195
4096,4,moment_quant_exact_intervals,9,8,0.020506916000158526
4096,4,moment_quant_exact_samples,4,8,0.009739499997522216
4096,4,moment_quant_exact_samples,8,8,0.006890291999297915
4096,4,moment_quant_approx_intervals,4,8,0.035230833000241546
4096,4,moment_quant_approx_intervals,9,8,0.03416187499897205
4096,4,moment_quant_approx_intervals,3,8,0.03416345799996634
4096,4,moment_quant_approx_intervals,1,8,0.03414120900197304
4096,4,moment_quant_exact_intervals,3,8,0.020520833997579757
4096,4,moment_quant_approx_samples,6,8,0.030613874998380197
4096,4,moment_quant_exact_intervals,4,8,0.02175787499800208
4096,8,moment_quant_approx_intervals,2,8,0.03901987500285031
4096,8,moment_quant_exact_intervals,4,8,0.03236129200013238
4096,8,moment_quant_approx_samples,9,8,0.03352291600094759
4096,8,moment_quant_exact_intervals,2,8,0.031340207999164704
4096,8,moment_quant_approx_samples,2,8,0.033158624999487074
4096,8,moment_quant_approx_intervals,0,8,0.03650495799956843
4096,8,moment_quant_approx_intervals,8,8,0.03656408299866598
4096,8,moment_quant_approx_intervals,3,8,0.036621250001189765
4096,8,moment_quant_approx_intervals,5,8,0.037902333002421074
4096,8,moment_quant_exact_intervals,8,8,0.03148766700178385
4096,8,moment_quant_approx_intervals,6,8,0.03691141699891887
4096,8,moment_quant_approx_samples,6,8,0.0335210420016665
4096,8,moment_quant_exact_samples,1,8,0.011210541997570544
4096,8,moment_quant_approx_samples,0,8,0.03185916599977645
4096,8,moment_quant_exact_samples,7,8,0.010587707998638507
4096,8,moment_quant_exact_intervals,3,8,0.03246462500101188
4096,8,moment_quant_approx_samples,7,8,0.0321897079993505
4096,8,moment_quant_exact_samples,9,8,0.010567790999630233
4096,8,moment_quant_approx_intervals,9,8,0.03653974999906495
4096,8,moment_quant_approx_samples,5,8,0.03247162499974365
4096,8,moment_quant_exact_samples,0,8,0.010817541999131208
4096,8,moment_quant_exact_intervals,1,8,0.032100958000228275
4096,8,moment_quant_exact_intervals,7,8,0.032003332999011036
4096,8,moment_quant_exact_samples,2,8,0.011551291998330271
4096,8,moment_quant_exact_samples,8,8,0.010450333000335377
4096,8,moment_quant_exact_intervals,0,8,0.031624125000234926
4096,8,moment_quant_approx_intervals,1,8,0.03712625000116532
4096,8,moment_quant_exact_samples,4,8,0.009812624997721286
4096,8,moment_quant_exact_intervals,5,8,0.032335500000044703
4096,8,moment_quant_approx_samples,4,8,0.03290141699835658
4096,8,moment_quant_exact_samples,3,8,0.011889582998264814
4096,8,moment_quant_approx_samples,1,8,0.03286320900224382
4096,8,moment_quant_exact_intervals,6,8,0.03263470800084178
4096,8,moment_quant_exact_intervals,9,8,0.031672624998464016
4096,8,moment_quant_approx_samples,3,8,0.031362333000288345
4096,8,moment_quant_approx_intervals,4,8,0.03759254200122086
4096,8,moment_quant_approx_samples,8,8,0.033501208999950904
4096,8,moment_quant_exact_samples,6,8,0.011257291000219993
4096,8,moment_quant_approx_intervals,7,8,0.04000208400248084
4096,8,moment_quant_exact_samples,5,8,0.010888042001170106
4096,10,moment_quant_exact_samples,1,8,0.015089915999851655
4096,10,moment_quant_exact_intervals,1,8,0.037026499998319196
4096,10,moment_quant_exact_samples,0,8,0.015135959001781885
4096,10,moment_quant_approx_intervals,3,8,0.03800754099938786
4096,10,moment_quant_approx_intervals,5,8,0.03778687500016531
4096,10,moment_quant_approx_samples,7,8,0.03449616600119043
4096,10,moment_quant_approx_intervals,8,8,0.039852667003287934
4096,10,moment_quant_approx_samples,8,8,0.034949083001265535
4096,10,moment_quant_approx_samples,6,8,0.03402783300043666
4096,10,moment_quant_approx_samples,2,8,0.032452540999656776
4096,10,moment_quant_approx_samples,4,8,0.03458574999967823
4096,10,moment_quant_exact_intervals,7,8,0.03897395800231607
4096,10,moment_quant_exact_intervals,2,8,0.03845641699808766
4096,10,moment_quant_exact_intervals,6,8,0.03846954199980246
4096,10,moment_quant_approx_intervals,7,8,0.04325112500009709
4096,10,moment_quant_exact_intervals,8,8,0.03860824999719625
4096,10,moment_quant_exact_samples,6,8,0.014536124999722233
4096,10,moment_quant_approx_intervals,4,8,0.038013833000150044
4096,10,moment_quant_approx_intervals,1,8,0.03768354200292379
4096,10,moment_quant_exact_intervals,9,8,0.03677924999647075
4096,10,moment_quant_exact_samples,5,8,0.014893291001499165
4096,10,moment_quant_exact_intervals,0,8,0.036890999999741325
4096,10,moment_quant_exact_samples,4,8,0.013835833000484854
4096,10,moment_quant_approx_samples,9,8,0.0333242920023622
4096,10,moment_quant_approx_intervals,0,8,0.03849650000120164
4096,10,moment_quant_approx_intervals,6,8,0.03879041600157507
4096,10,moment_quant_approx_samples,5,8,0.03430566600218299
4096,10,moment_quant_approx_intervals,9,8,0.03902424999978393
4096,10,moment_quant_exact_samples,2,8,0.014818250001553679
4096,10,moment_quant_exact_samples,7,8,0.013784000002488028
4096,10,moment_quant_exact_samples,9,8,0.014844291999907
4096,10,moment_quant_exact_intervals,3,8,0.0384574169984262
4096,10,moment_quant_exact_intervals,4,8,0.03741674999764655
4096,10,moment_quant_approx_samples,3,8,0.03365316700001131
4096,10,moment_quant_exact_samples,8,8,0.01380754199999501
4096,10,moment_quant_approx_intervals,2,8,0.03797425000084331
4096,10,moment_quant_exact_samples,3,8,0.01586124999812455
4096,10,moment_quant_exact_intervals,5,8,0.037038333000964485
4096,10,moment_quant_approx_samples,0,8,0.032507792002434144
4096,10,moment_quant_approx_samples,1,8,0.03332541700001457
4096,16,moment_quant_approx_intervals,3,8,0.04668120899805217
4096,16,moment_quant_exact_intervals,9,8,0.05471741699875565
4096,16,moment_quant_approx_intervals,1,8,0.045895291998022
4096,16,moment_quant_approx_samples,2,8,0.03728037499968195
4096,16,moment_quant_exact_samples,6,8,0.020489375001488952
4096,16,moment_quant_exact_intervals,1,8,0.05533704200206557
4096,16,moment_quant_exact_intervals,0,8,0.056949584002722986
4096,16,moment_quant_exact_samples,0,8,0.01922420800110558
4096,16,moment_quant_approx_samples,7,8,0.036271957997087156
4096,16,moment_quant_exact_samples,9,8,0.01972008300072048
4096,16,moment_quant_exact_samples,5,8,0.020365541000501253
4096,16,moment_quant_approx_intervals,4,8,0.04336079200220411
4096,16,moment_quant_exact_intervals,8,8,0.05407533299876377
4096,16,moment_quant_approx_intervals,8,8,0.043136415999470046
4096,16,moment_quant_exact_intervals,7,8,0.053935584001010284
4096,16,moment_quant_approx_intervals,0,8,0.043316208000760525
4096,16,moment_quant_approx_samples,4,8,0.036911125000187894
4096,16,moment_quant_approx_intervals,9,8,0.04557920799925341
4096,16,moment_quant_approx_intervals,7,8,0.044589665998501005
4096,16,moment_quant_exact_samples,3,8,0.01976079199812375
4096,16,moment_quant_approx_samples,8,8,0.03680495799926575
4096,16,moment_quant_approx_samples,5,8,0.037986874998750864
4096,16,moment_quant_approx_intervals,5,8,0.042157208001299296
4096,16,moment_quant_approx_samples,0,8,0.03783933399972739
4096,16,moment_quant_approx_intervals,6,8,0.04220166699815309
4096,16,moment_quant_exact_intervals,2,8,0.0538025829991966
4096,16,moment_quant_approx_samples,9,8,0.03664104199924623
4096,16,moment_quant_exact_samples,2,8,0.01941691599859041
4096,16,moment_quant_exact_samples,8,8,0.019728375002159737
4096,16,moment_quant_approx_intervals,2,8,0.043122458999278024
4096,16,moment_quant_approx_samples,1,8,0.03633079100109171
4096,16,moment_quant_exact_samples,7,8,0.02135825000004843
4096,16,moment_quant_approx_samples,3,8,0.036652916998718865
4096,16,moment_quant_exact_intervals,6,8,0.05539612500069779
4096,16,moment_quant_exact_samples,1,8,0.01949650000096881
4096,16,moment_quant_exact_intervals,5,8,0.0553953749986249
4096,16,moment_quant_exact_samples,4,8,0.019902333999198163
4096,16,moment_quant_exact_intervals,4,8,0.05575416599822347
4096,16,moment_quant_approx_samples,6,8,0.03617962499993155
4096,16,moment_quant_exact_intervals,3,8,0.055537374999403255
4096,30,moment_quant_approx_intervals,5,8,0.05446366600153851
4096,30,moment_quant_exact_samples,4,8,0.03721791700081667
4096,30,moment_quant_approx_samples,2,8,0.04545983299976797
4096,30,moment_quant_exact_samples,2,8,0.037538083000981715
4096,30,moment_quant_exact_intervals,0,8,0.09205174999806331
4096,30,moment_quant_approx_samples,0,8,0.04519749999963096
4096,30,moment_quant_exact_intervals,4,8,0.09814704100062954
4096,30,moment_quant_exact_intervals,9,8,0.09596304200022132
4096,30,moment_quant_approx_samples,5,8,0.044562584000232164
4096,30,moment_quant_exact_samples,6,8,0.037929625003016554
4096,30,moment_quant_exact_intervals,3,8,0.09189650000189431
4096,30,moment_quant_exact_samples,1,8,0.037181709001743
4096,30,moment_quant_approx_intervals,1,8,0.05122483299783198
4096,30,moment_quant_approx_samples,9,8,0.04658129200106487
4096,30,moment_quant_exact_samples,7,8,0.03784895799981314
4096,30,moment_quant_exact_samples,9,8,0.0382861670004786
4096,30,moment_quant_approx_intervals,0,8,0.05141366700263461
4096,30,moment_quant_approx_samples,3,8,0.04674916599833523
4096,30,moment_quant_exact_intervals,2,8,0.09523333299875958
4096,30,moment_quant_approx_intervals,8,8,0.054343125000741566
4096,30,moment_quant_approx_intervals,3,8,0.054057499997725245
4096,30,moment_quant_exact_samples,5,8,0.03670129199963412
4096,30,moment_quant_approx_intervals,4,8,0.054644708998239366
4096,30,moment_quant_exact_samples,0,8,0.0367109580001852
4096,30,moment_quant_approx_intervals,7,8,0.0541875839990098
4096,30,moment_quant_exact_intervals,1,8,0.0946001249976689
4096,30,moment_quant_exact_samples,8,8,0.037894083998253336
4096,30,moment_quant_approx_samples,8,8,0.04276725000090664
4096,30,moment_quant_approx_samples,7,8,0.04678016700199805
4096,30,moment_quant_exact_samples,3,8,0.03774866700041457
4096,30,moment_quant_approx_samples,1,8,0.044301709000137635
4096,30,moment_quant_exact_intervals,5,8,0.09493358300096588
4096,30,moment_quant_exact_intervals,8,8,0.09572187500089058
4096,30,moment_quant_approx_intervals,6,8,0.0652950410003541
4096,30,moment_quant_exact_intervals,6,8,0.09811550000085845
4096,30,moment_quant_approx_samples,4,8,0.045874667001044145
4096,30,moment_quant_approx_intervals,9,8,0.05124362499918789
4096,30,moment_quant_approx_intervals,2,8,0.05017791600039345
4096,30,moment_quant_approx_samples,6,8,0.044716416003211634
4096,30,moment_quant_exact_intervals,7,8,0.0946612500010815
4096,32,moment_quant_exact_samples,8,8,0.03996879199985415
4096,32,moment_quant_approx_samples,9,8,0.04454049999912968
4096,32,moment_quant_approx_intervals,5,8,0.05512575000102515
4096,32,moment_quant_exact_samples,2,8,0.03825641699950211
4096,32,moment_quant_exact_samples,1,8,0.04103070900237071
4096,32,moment_quant_approx_intervals,1,8,0.05530466699929093
4096,32,moment_quant_exact_intervals,8,8,0.10024254099698737
4096,32,moment_quant_exact_intervals,0,8,0.10065212499830523
4096,32,moment_quant_approx_intervals,4,8,0.05603829099709401
4096,32,moment_quant_exact_intervals,7,8,0.1000906670014956
4096,32,moment_quant_exact_samples,6,8,0.038928625002881745
4096,32,moment_quant_exact_samples,9,8,0.03828066600181046
4096,32,moment_quant_approx_samples,8,8,0.044873583003209205
4096,32,moment_quant_exact_samples,0,8,0.03809854100109078
4096,32,moment_quant_exact_samples,5,8,0.04272687499906169
4096,32,moment_quant_approx_samples,5,8,0.04418575000090641
4096,32,moment_quant_approx_intervals,7,8,0.05505716699917684
4096,32,moment_quant_approx_samples,4,8,0.04707775000133552
4096,32,moment_quant_approx_samples,1,8,0.044531499999720836
4096,32,moment_quant_approx_samples,2,8,0.04441733299972839
4096,32,moment_quant_exact_intervals,4,8,0.09946183400097652
4096,32,moment_quant_exact_intervals,6,8,0.10047225000016624
4096,32,moment_quant_approx_intervals,2,8,0.056639291000465164
4096,32,moment_quant_approx_intervals,8,8,0.056899541999882786
4096,32,moment_quant_approx_intervals,6,8,0.05530758299937588
4096,32,moment_quant_approx_intervals,3,8,0.0552650839999842
4096,32,moment_quant_exact_samples,7,8,0.039581167002324946
4096,32,moment_quant_exact_intervals,2,8,0.10172783300004085
4096,32,moment_quant_exact_intervals,3,8,0.10204537500248989
4096,32,moment_quant_exact_samples,4,8,0.03810525000153575
4096,32,moment_quant_approx_samples,6,8,0.04623695899863378
4096,32,moment_quant_approx_samples,0,8,0.0467862920013431
4096,32,moment_quant_approx_samples,3,8,0.04577104200143367
4096,32,moment_quant_approx_samples,7,8,0.047816250000323635
4096,32,moment_quant_exact_intervals,9,8,0.09924908399989363
4096,32,moment_quant_approx_intervals,0,8,0.054240833000221755
4096,32,moment_quant_exact_samples,3,8,0.038715499998943415
4096,32,moment_quant_exact_intervals,5,8,0.09993887499877019
4096,32,moment_quant_exact_intervals,1,8,0.10283183399951668
4096,32,moment_quant_approx_intervals,9,8,0.06806833399969037
4096,64,moment_quant_exact_samples,8,8,0.07339050000155112
4096,64,moment_quant_exact_samples,7,8,0.07459045900031924
4096,64,moment_quant_approx_samples,9,8,0.06625583300046856
4096,64,moment_quant_approx_samples,0,8,0.06820700000025681
4096,64,moment_quant_exact_samples,2,8,0.07036970799890696
4096,64,moment_quant_exact_intervals,2,8,0.1907073330003186
4096,64,moment_quant_approx_samples,2,8,0.061165084000094794
4096,64,moment_quant_exact_intervals,5,8,0.19397258299795794
4096,64,moment_quant_approx_intervals,9,8,0.08751191600094899
4096,64,moment_quant_exact_intervals,9,8,0.19634345799931907
4096,64,moment_quant_approx_intervals,7,8,0.09402933399906033
4096,64,moment_quant_approx_intervals,4,8,0.09694095799932256
4096,64,moment_quant_exact_intervals,0,8,0.20012962499822606
4096,64,moment_quant_approx_intervals,3,8,0.08888670799933607
4096,64,moment_quant_exact_intervals,7,8,0.19474900000204798
4096,64,moment_quant_approx_samples,1,8,0.06676258300285554
4096,64,moment_quant_approx_samples,6,8,0.0720862499983923
4096,64,moment_quant_exact_samples,3,8,0.07259100000010221
4096,64,moment_quant_approx_intervals,6,8,0.08940887499920791
4096,64,moment_quant_exact_intervals,4,8,0.1953109999994922
4096,64,moment_quant_approx_intervals,8,8,0.08819579200280714
4096,64,moment_quant_exact_intervals,6,8,0.19336545900296187
4096,64,moment_quant_approx_intervals,2,8,0.08936141599770053
4096,64,moment_quant_approx_samples,8,8,0.0623919579993526
4096,64,moment_quant_exact_samples,9,8,0.0745307920005871
4096,64,moment_quant_approx_samples,3,8,0.07128829199791653
4096,64,moment_quant_exact_intervals,3,8,0.19086333400264266
4096,64,moment_quant_approx_intervals,1,8,0.08331929199994192
4096,64,moment_quant_exact_samples,1,8,0.0725707079982385
4096,64,moment_quant_approx_samples,5,8,0.06323566699938965
4096,64,moment_quant_approx_samples,7,8,0.06881387500106939
4096,64,moment_quant_exact_samples,6,8,0.0737075829965761
4096,64,moment_quant_approx_samples,4,8,0.0638331250011106
4096,64,moment_quant_exact_intervals,1,8,0.1930182079995575
