Series length,Number of samples,Estimator,Run,Runtime
56,1,moment_quant_exact_intervals,23,0.004462249999960477
56,1,moment_quant_exact_intervals,9,0.004451042000027883
56,1,moment_quant_approx_samples,10,0.01414420799983418
56,1,moment_quant_approx_intervals,13,0.017974459000015486
56,1,moment_quant_exact_samples,29,0.00019908300009774393
56,1,moment_quant_exact_intervals,13,0.00447091600017302
56,1,moment_quant_exact_samples,23,0.00019870799997079303
56,1,moment_quant_approx_samples,21,0.014125375000048734
56,1,moment_quant_exact_intervals,3,0.00454145900016556
56,1,moment_quant_approx_samples,17,0.014126249999890206
56,1,moment_quant_exact_samples,11,0.0001895410000543052
56,1,moment_quant_approx_intervals,14,0.017959667000013724
56,1,moment_quant_approx_samples,29,0.014123417000064364
56,1,moment_quant_approx_intervals,12,0.017938624999942476
56,1,moment_quant_exact_intervals,1,0.004498792000049434
56,1,moment_quant_exact_samples,28,0.00019170900009157776
56,1,moment_quant_approx_intervals,16,0.017981292000058602
56,1,moment_quant_approx_intervals,20,0.0179774590001216
56,1,moment_quant_exact_samples,24,0.000191083000117942
56,1,moment_quant_exact_samples,16,0.0001806249999845022
56,1,moment_quant_exact_intervals,14,0.004486875000111468
56,1,moment_quant_exact_samples,6,0.00019870899996021762
56,1,moment_quant_exact_samples,25,0.00019054200015489187
56,1,moment_quant_approx_samples,20,0.014116291999926034
56,1,moment_quant_approx_intervals,26,0.018006084000035116
56,1,moment_quant_exact_intervals,26,0.004459417000134636
56,1,moment_quant_exact_samples,21,0.0001989999998386338
56,1,moment_quant_approx_intervals,5,0.01798954099990624
56,1,moment_quant_approx_samples,4,0.014091375000134576
56,1,moment_quant_exact_samples,14,0.0002099579999139678
56,1,moment_quant_approx_samples,26,0.014049249999970925
56,1,moment_quant_exact_samples,7,0.00020316600011938135
56,1,moment_quant_approx_samples,5,0.014090582999870094
56,1,moment_quant_approx_samples,12,0.014078790999974444
56,1,moment_quant_approx_intervals,15,0.017961875000082728
56,1,moment_quant_exact_samples,5,0.0002087919999667065
56,1,moment_quant_approx_samples,22,0.014077083000074708
56,1,moment_quant_approx_samples,6,0.014093750000029104
56,1,moment_quant_approx_samples,27,0.014085792000059882
56,1,moment_quant_exact_samples,22,0.000202707999960694
56,1,moment_quant_approx_intervals,4,0.018012290999877223
56,1,moment_quant_exact_samples,8,0.00021179100008339447
56,1,moment_quant_exact_samples,2,0.0002032500001405424
56,1,moment_quant_approx_intervals,29,0.01798666699983187
56,1,moment_quant_exact_intervals,6,0.004487291999794252
56,1,moment_quant_exact_samples,9,0.00020716699987133325
56,1,moment_quant_exact_intervals,22,0.004441041000063706
56,1,moment_quant_exact_intervals,29,0.0044442910000270786
56,1,moment_quant_approx_samples,2,0.014089915999875302
56,1,moment_quant_exact_samples,0,0.00020137500018790888
56,1,moment_quant_approx_samples,9,0.014061707999871942
56,1,moment_quant_approx_intervals,8,0.017959290999897348
56,1,moment_quant_approx_samples,24,0.014091458000166313
56,1,moment_quant_exact_intervals,2,0.004488916000127574
56,1,moment_quant_exact_samples,12,0.00020679099998233141
56,1,moment_quant_exact_intervals,20,0.004465665999987323
56,1,moment_quant_exact_intervals,27,0.004457374999901731
56,1,moment_quant_approx_samples,15,0.014281708999988041
56,1,moment_quant_approx_samples,16,0.014793125000096552
56,1,moment_quant_approx_intervals,11,0.018692333999979382
56,1,moment_quant_approx_intervals,21,0.018125499999996464
56,1,moment_quant_approx_intervals,18,0.018322917000205052
56,1,moment_quant_approx_samples,8,0.01426749999995991
56,1,moment_quant_exact_samples,13,0.00022562499998457497
56,1,moment_quant_approx_samples,23,0.014129082999943421
56,3,moment_quant_exact_samples,15,0.00046758399980717513
56,3,moment_quant_approx_samples,27,0.014668750000055297
56,3,moment_quant_approx_intervals,2,0.018475124999895343
56,3,moment_quant_exact_intervals,16,0.004621458999963579
56,3,moment_quant_exact_samples,24,0.00046324999993885285
56,3,moment_quant_exact_samples,0,0.0004454580000583519
56,3,moment_quant_exact_intervals,22,0.004561917000046378
56,3,moment_quant_exact_samples,6,0.0004910000000108994
56,3,moment_quant_exact_intervals,12,0.004554290999976729
56,3,moment_quant_approx_intervals,28,0.01849395799990816
56,3,moment_quant_exact_intervals,18,0.004570374999957494
56,3,moment_quant_approx_intervals,22,0.018489000000045053
56,3,moment_quant_approx_samples,13,0.014541417000145884
56,3,moment_quant_approx_intervals,19,0.01843154199991659
56,3,moment_quant_exact_intervals,24,0.004595999999992273
56,3,moment_quant_approx_intervals,12,0.018483709000065573
56,3,moment_quant_exact_samples,5,0.0005154170000878366
56,3,moment_quant_approx_samples,24,0.014573124999969878
56,3,moment_quant_exact_samples,25,0.0005004580000331771
56,3,moment_quant_exact_intervals,8,0.0045900000000074215
56,3,moment_quant_exact_samples,4,0.0005274589998407464
56,3,moment_quant_approx_samples,17,0.014590374999897904
56,3,moment_quant_approx_samples,28,0.014558500000021013
56,3,moment_quant_approx_intervals,29,0.018494292000013957
56,3,moment_quant_exact_samples,14,0.0005020830001285503
56,3,moment_quant_approx_intervals,3,0.018473584000048504
56,3,moment_quant_approx_samples,11,0.014575666999917303
56,3,moment_quant_approx_samples,8,0.014542874999960986
56,3,moment_quant_approx_intervals,5,0.01845099999991362
56,3,moment_quant_exact_samples,2,0.00046583400012423226
56,3,moment_quant_exact_samples,1,0.0004369999999198626
56,3,moment_quant_approx_intervals,10,0.01849341600018306
56,3,moment_quant_exact_intervals,29,0.004590666000012789
56,3,moment_quant_exact_samples,9,0.00048520799987272767
56,3,moment_quant_exact_samples,19,0.0004734579999876587
56,3,moment_quant_approx_intervals,6,0.018668875000003027
56,3,moment_quant_exact_intervals,23,0.00465562499994121
56,3,moment_quant_approx_samples,5,0.014609084000085204
56,3,moment_quant_exact_intervals,17,0.0045837079999273556
56,3,moment_quant_exact_samples,18,0.0004919580001114809
56,3,moment_quant_exact_intervals,19,0.0045482909999918775
56,3,moment_quant_approx_samples,6,0.014604916000052981
56,3,moment_quant_approx_samples,14,0.014552249999951528
56,3,moment_quant_exact_intervals,4,0.004583791999948517
56,3,moment_quant_approx_intervals,21,0.0184519580000142
56,3,moment_quant_exact_intervals,14,0.004597125000145752
56,3,moment_quant_approx_samples,2,0.014595874999940861
56,3,moment_quant_approx_samples,0,0.014552333999972689
56,3,moment_quant_approx_intervals,25,0.018432875000144122
56,3,moment_quant_approx_intervals,18,0.018420999999989363
56,3,moment_quant_approx_samples,19,0.014521208000132901
56,3,moment_quant_exact_samples,8,0.0004918339998312149
56,3,moment_quant_exact_intervals,6,0.004583499999853302
56,3,moment_quant_approx_intervals,1,0.018501540999977806
56,3,moment_quant_approx_samples,16,0.014576583000007304
56,3,moment_quant_approx_samples,20,0.014533750000055079
56,3,moment_quant_approx_intervals,11,0.018417917000078887
56,3,moment_quant_exact_intervals,21,0.004584499999964464
56,3,moment_quant_approx_samples,26,0.01458087500009242
56,3,moment_quant_exact_samples,23,0.00047266599995055003
56,3,moment_quant_exact_intervals,3,0.004580499999974563
56,3,moment_quant_approx_samples,1,0.014601790999904551
56,3,moment_quant_exact_samples,13,0.0004731660001198179
56,3,moment_quant_exact_intervals,20,0.0045740419998310244
56,3,moment_quant_exact_intervals,0,0.004541625000001659
56,3,moment_quant_approx_intervals,27,0.018498791999945752
56,3,moment_quant_exact_intervals,25,0.00456991700002618
56,3,moment_quant_approx_samples,12,0.014578709000033996
56,3,moment_quant_exact_samples,12,0.0004555410000648408
56,3,moment_quant_exact_samples,10,0.0004417500001636654
56,3,moment_quant_approx_samples,22,0.01453604199991787
56,3,moment_quant_approx_intervals,23,0.018472332999863283
56,3,moment_quant_approx_intervals,13,0.018466834000037124
56,3,moment_quant_approx_samples,10,0.014549875000057
56,3,moment_quant_exact_samples,28,0.0004611669999121659
56,3,moment_quant_approx_intervals,14,0.018465582999851904
56,3,moment_quant_exact_intervals,7,0.004584999999906358
56,3,moment_quant_approx_samples,7,0.01457045899996956
56,3,moment_quant_approx_intervals,16,0.018451416999823778
56,3,moment_quant_approx_samples,23,0.014563458000111495
56,3,moment_quant_exact_samples,29,0.000477209000109724
56,3,moment_quant_exact_samples,7,0.0004644579998966947
56,3,moment_quant_approx_intervals,17,0.01850979100004224
56,3,moment_quant_approx_intervals,20,0.018450958999892464
56,3,moment_quant_exact_intervals,2,0.00459833299987622
56,3,moment_quant_exact_intervals,13,0.004552667000098154
56,3,moment_quant_approx_samples,15,0.014591249999966749
56,3,moment_quant_exact_samples,11,0.00046137499998621934
56,3,moment_quant_exact_intervals,10,0.004563040999983059
56,3,moment_quant_approx_intervals,4,0.018523541999911686
56,3,moment_quant_exact_intervals,9,0.004577791999963665
56,3,moment_quant_approx_samples,9,0.014567208000016763
56,3,moment_quant_exact_intervals,1,0.004572542000005342
56,3,moment_quant_approx_intervals,8,0.018468083000016122
56,3,moment_quant_approx_intervals,24,0.018438542000012603
56,3,moment_quant_exact_intervals,26,0.004574874999889289
56,3,moment_quant_exact_samples,26,0.0004683749998548592
56,3,moment_quant_exact_intervals,15,0.004551832999823091
56,3,moment_quant_exact_samples,27,0.0004682500000399159
56,3,moment_quant_exact_samples,20,0.000460125000017797
56,3,moment_quant_approx_samples,3,0.014565499999889653
56,3,moment_quant_exact_samples,3,0.000473916999908397
56,3,moment_quant_approx_samples,4,0.01453466600014508
56,3,moment_quant_exact_intervals,11,0.004591249999975844
56,3,moment_quant_approx_samples,29,0.014576042000044254
56,3,moment_quant_exact_intervals,5,0.004575625000143191
56,3,moment_quant_approx_samples,25,0.0145569589999468
56,3,moment_quant_approx_intervals,15,0.018436334000170973
56,3,moment_quant_approx_intervals,0,0.018453916999987996
56,3,moment_quant_approx_intervals,9,0.01843012499989527
56,3,moment_quant_approx_samples,18,0.014574749999837877
56,3,moment_quant_approx_samples,21,0.01457950000008168
56,3,moment_quant_exact_intervals,28,0.004605625000067448
56,3,moment_quant_exact_samples,22,0.0004610000000866421
56,3,moment_quant_approx_intervals,26,0.01847491600005924
56,3,moment_quant_exact_intervals,27,0.00457045799998923
56,3,moment_quant_exact_samples,17,0.00046645800011901883
56,3,moment_quant_exact_samples,16,0.00045595799997499853
56,3,moment_quant_approx_intervals,7,0.018454832999850623
56,3,moment_quant_exact_samples,21,0.00045279099981598847
56,10,moment_quant_exact_samples,23,0.0024754579999353155
56,10,moment_quant_approx_samples,16,0.014907041000014942
56,10,moment_quant_exact_samples,25,0.0014778749998640706
56,10,moment_quant_approx_intervals,18,0.018795875000023443
56,10,moment_quant_approx_intervals,25,0.01871687499988184
56,10,moment_quant_exact_intervals,2,0.004732000000103653
56,10,moment_quant_exact_samples,17,0.0013618749999295687
56,10,moment_quant_approx_samples,13,0.014777874999936103
56,10,moment_quant_exact_intervals,9,0.004688499999929263
56,10,moment_quant_exact_intervals,18,0.004662625000037224
56,10,moment_quant_approx_intervals,3,0.018751167000118585
56,10,moment_quant_exact_samples,12,0.0013341249998575222
56,10,moment_quant_exact_samples,19,0.001301250000096843
56,10,moment_quant_approx_intervals,13,0.01874774999987494
56,10,moment_quant_approx_intervals,12,0.01872933300001023
56,10,moment_quant_exact_samples,24,0.0013085420000606973
56,10,moment_quant_exact_samples,0,0.00129483299997446
56,10,moment_quant_approx_intervals,20,0.018719417000056637
56,10,moment_quant_exact_intervals,4,0.004675458000065191
56,10,moment_quant_exact_samples,29,0.0012757080000938004
56,10,moment_quant_approx_intervals,17,0.018897624999908658
56,10,moment_quant_exact_samples,1,0.0013944580000497808
56,10,moment_quant_approx_samples,27,0.014971625000043787
56,10,moment_quant_approx_samples,22,0.014977833000102692
56,10,moment_quant_exact_intervals,7,0.004793415999984063
56,10,moment_quant_approx_intervals,21,0.01909987500016541
56,10,moment_quant_approx_samples,17,0.015019041999948968
56,10,moment_quant_exact_intervals,28,0.004850417000170637
56,10,moment_quant_approx_intervals,8,0.019047500000169748
56,10,moment_quant_approx_samples,4,0.014862249999850974
56,10,moment_quant_approx_intervals,24,0.01884812499997679
56,10,moment_quant_approx_samples,2,0.014791416999969442
56,10,moment_quant_approx_samples,19,0.014800790999970559
56,10,moment_quant_exact_samples,5,0.0013804579998577537
56,10,moment_quant_approx_samples,7,0.014849500000082116
56,10,moment_quant_approx_intervals,0,0.01878870900009133
56,10,moment_quant_approx_samples,25,0.014787833999889699
56,10,moment_quant_exact_intervals,13,0.0047183749998112035
56,10,moment_quant_exact_intervals,14,0.004693082999892795
56,10,moment_quant_exact_samples,18,0.001380584000116869
56,10,moment_quant_approx_samples,0,0.01471008399994389
56,10,moment_quant_exact_intervals,3,0.004682583999965573
56,10,moment_quant_approx_samples,8,0.014691874999925858
56,10,moment_quant_approx_intervals,16,0.01865558300005432
56,10,moment_quant_exact_samples,10,0.0013129169999501755
56,10,moment_quant_approx_samples,3,0.014659999999821594
56,10,moment_quant_approx_samples,11,0.014633457999934762
56,10,moment_quant_exact_intervals,22,0.004672540999990815
56,10,moment_quant_exact_intervals,24,0.004644791000146142
56,10,moment_quant_exact_intervals,19,0.004638833999933922
56,10,moment_quant_exact_intervals,26,0.004641665999997713
56,10,moment_quant_exact_samples,28,0.0013219999998455023
56,10,moment_quant_exact_intervals,17,0.0046395839999604505
56,10,moment_quant_approx_samples,10,0.014679625000098895
56,10,moment_quant_exact_samples,9,0.0013718749999043212
56,10,moment_quant_approx_samples,12,0.014671333000023878
56,10,moment_quant_exact_samples,4,0.0012743329998556874
56,10,moment_quant_approx_samples,20,0.014644333999967785
56,10,moment_quant_approx_intervals,19,0.018675666000035562
56,10,moment_quant_approx_intervals,1,0.01869437499999549
56,10,moment_quant_approx_intervals,2,0.018674791999956142
56,10,moment_quant_approx_samples,26,0.01466354199988018
56,10,moment_quant_exact_intervals,8,0.004691332999982478
56,10,moment_quant_approx_samples,5,0.014705915999911667
56,10,moment_quant_approx_intervals,15,0.018651166999916313
56,10,moment_quant_exact_intervals,15,0.004670167000085712
56,10,moment_quant_exact_samples,26,0.0013167500001145527
56,10,moment_quant_exact_samples,14,0.0012993749999168358
56,10,moment_quant_exact_intervals,10,0.004664958000148545
56,10,moment_quant_approx_intervals,7,0.01868145799994636
56,10,moment_quant_approx_samples,24,0.01466183299999102
56,10,moment_quant_exact_samples,13,0.0013339170000108425
56,10,moment_quant_exact_intervals,0,0.004687249999960841
56,10,moment_quant_approx_samples,21,0.014677750000146261
56,10,moment_quant_approx_samples,9,0.014656791999868801
56,10,moment_quant_exact_samples,7,0.0014408339998226438
56,10,moment_quant_approx_samples,6,0.014694792000000234
56,10,moment_quant_exact_samples,8,0.0014227499998469284
56,10,moment_quant_exact_intervals,27,0.004693249999945692
56,10,moment_quant_exact_samples,22,0.0014069999999719585
56,10,moment_quant_exact_intervals,6,0.004666125000085231
56,10,moment_quant_exact_samples,27,0.001399333000108527
56,10,moment_quant_exact_intervals,16,0.004661458000100538
56,10,moment_quant_approx_intervals,22,0.018688707999899634
56,10,moment_quant_approx_samples,29,0.01466491699989092
56,10,moment_quant_approx_samples,23,0.01465391700003238
56,10,moment_quant_exact_samples,3,0.0013655000000198925
56,10,moment_quant_approx_intervals,6,0.018808833000093728
56,10,moment_quant_approx_samples,28,0.015817541000160418
56,10,moment_quant_approx_intervals,9,0.018730833000063285
56,10,moment_quant_approx_intervals,10,0.018762250000008862
56,10,moment_quant_exact_samples,11,0.0014092080000409624
56,10,moment_quant_exact_intervals,1,0.004721875000086584
56,10,moment_quant_exact_intervals,20,0.004705750000084663
56,10,moment_quant_approx_intervals,11,0.018734084000016082
56,10,moment_quant_approx_samples,1,0.014766916999860769
56,10,moment_quant_exact_intervals,21,0.0047323750000032305
56,10,moment_quant_approx_samples,15,0.014720957999998063
56,10,moment_quant_exact_intervals,25,0.004711332999931983
56,10,moment_quant_exact_intervals,29,0.004661500000111118
56,10,moment_quant_exact_samples,6,0.001413875000025655
56,10,moment_quant_approx_intervals,14,0.01871583299998747
56,10,moment_quant_exact_samples,21,0.001374166999994486
56,10,moment_quant_exact_samples,15,0.0013525839999601885
56,10,moment_quant_exact_intervals,23,0.004709874999889507
56,10,moment_quant_exact_intervals,5,0.004680582999981198
56,10,moment_quant_approx_intervals,26,0.018738916000074823
56,10,moment_quant_approx_samples,18,0.014775791000147365
56,10,moment_quant_approx_intervals,28,0.018745999999964624
56,10,moment_quant_approx_intervals,5,0.018728833000068335
56,10,moment_quant_approx_intervals,23,0.018686999999999898
56,10,moment_quant_exact_intervals,12,0.004705374999957712
56,10,moment_quant_exact_intervals,11,0.004695542000035857
56,10,moment_quant_approx_intervals,29,0.018748624999943786
56,10,moment_quant_approx_samples,14,0.014726957999982915
56,10,moment_quant_approx_intervals,27,0.018758917000013753
56,10,moment_quant_exact_samples,2,0.0013978330000554706
56,10,moment_quant_exact_samples,20,0.0013770000000477012
56,10,moment_quant_approx_intervals,4,0.018712999999934254
56,10,moment_quant_exact_samples,16,0.0013680000001841108
56,30,moment_quant_exact_intervals,20,0.004986916999996538
56,30,moment_quant_exact_intervals,14,0.00499183300007644
56,30,moment_quant_approx_samples,1,0.015112375000171596
56,30,moment_quant_exact_intervals,6,0.004983541999990848
56,30,moment_quant_exact_intervals,28,0.004946083000049839
56,30,moment_quant_approx_intervals,23,0.0193488330000946
56,30,moment_quant_approx_intervals,7,0.01932370899999114
56,30,moment_quant_exact_samples,0,0.004248624999945605
56,30,moment_quant_exact_intervals,10,0.004956666999987647
56,30,moment_quant_exact_samples,19,0.004000874999974258
56,30,moment_quant_exact_intervals,13,0.004958792000024914
56,30,moment_quant_exact_samples,23,0.004103708000002371
56,30,moment_quant_exact_intervals,26,0.005419458000005761
56,30,moment_quant_approx_intervals,18,0.020661541999970723
56,30,moment_quant_exact_intervals,7,0.0050203339999370655
56,30,moment_quant_approx_intervals,1,0.019399040999815043
56,30,moment_quant_approx_intervals,19,0.0193530000001374
56,30,moment_quant_exact_samples,11,0.00378045899992685
56,30,moment_quant_approx_intervals,26,0.019380791999992653
56,30,moment_quant_approx_samples,2,0.015164124999955675
56,30,moment_quant_exact_intervals,9,0.005007707999993727
56,30,moment_quant_approx_intervals,5,0.019350333000147657
56,30,moment_quant_exact_samples,28,0.0037652080000043497
56,30,moment_quant_exact_samples,25,0.0037517920000027516
56,30,moment_quant_approx_intervals,13,0.01944808399980502
56,30,moment_quant_approx_samples,21,0.015122374999918975
56,30,moment_quant_exact_samples,10,0.0037380829999165144
56,30,moment_quant_exact_intervals,0,0.005015083999978742
56,30,moment_quant_approx_samples,5,0.015157457999976032
56,30,moment_quant_exact_intervals,15,0.004964417000110188
56,30,moment_quant_exact_samples,13,0.003758915999924284
56,30,moment_quant_exact_intervals,2,0.004961708000109866
56,30,moment_quant_approx_intervals,28,0.0194083750000118
56,30,moment_quant_exact_intervals,18,0.004987000000028274
56,30,moment_quant_exact_intervals,11,0.004962957999850914
56,30,moment_quant_approx_samples,15,0.015154041999949186
56,30,moment_quant_exact_samples,16,0.0037252919998991274
56,30,moment_quant_exact_samples,3,0.003698332999874765
56,30,moment_quant_exact_intervals,16,0.004991708000034123
56,30,moment_quant_exact_samples,15,0.0037269169999945007
56,30,moment_quant_exact_intervals,22,0.0049431669999648875
56,30,moment_quant_approx_samples,17,0.0151192920000085
56,30,moment_quant_approx_intervals,14,0.019328082999891194
56,30,moment_quant_approx_intervals,29,0.019371749999891108
56,30,moment_quant_approx_samples,22,0.015149000000064916
56,30,moment_quant_exact_samples,1,0.0037170000000514847
56,30,moment_quant_exact_samples,6,0.003684165999857214
56,30,moment_quant_exact_samples,24,0.003680000000031214
56,30,moment_quant_approx_samples,28,0.015140041999984533
56,30,moment_quant_approx_intervals,0,0.019547500000044238
56,30,moment_quant_approx_intervals,3,0.019348916999888388
56,30,moment_quant_approx_intervals,20,0.019375750000108383
56,30,moment_quant_approx_samples,23,0.015180333999978757
56,30,moment_quant_approx_intervals,17,0.019340333000172905
56,30,moment_quant_exact_intervals,12,0.004981499999985317
56,30,moment_quant_exact_intervals,3,0.0049698339998940355
56,30,moment_quant_approx_intervals,9,0.019379667000066547
56,30,moment_quant_approx_samples,24,0.015092083000126877
56,30,moment_quant_exact_intervals,1,0.004978917000016736
56,30,moment_quant_approx_samples,4,0.015194792000102098
56,30,moment_quant_approx_samples,10,0.015139166999915687
56,30,moment_quant_exact_samples,12,0.003834042000107729
56,30,moment_quant_approx_intervals,27,0.019330082999886145
56,30,moment_quant_exact_intervals,25,0.004973249999920881
56,30,moment_quant_approx_samples,16,0.015085624999983338
56,30,moment_quant_approx_samples,9,0.015083333000120547
56,30,moment_quant_exact_samples,8,0.003718875000004118
56,30,moment_quant_approx_intervals,24,0.019334207999918362
56,30,moment_quant_exact_intervals,19,0.004958458999908544
56,30,moment_quant_approx_intervals,25,0.019465750000108528
56,30,moment_quant_approx_intervals,22,0.01936870800000179
56,30,moment_quant_approx_samples,6,0.015103167000006579
56,30,moment_quant_approx_samples,25,0.015064250000023094
56,30,moment_quant_exact_samples,21,0.003828707999900871
56,30,moment_quant_exact_intervals,17,0.005006791999903726
56,30,moment_quant_approx_intervals,12,0.0194125420000546
56,30,moment_quant_exact_intervals,4,0.004971542000021145
56,30,moment_quant_exact_intervals,29,0.004938791999848036
56,30,moment_quant_exact_samples,17,0.0037864170001284947
56,30,moment_quant_exact_samples,18,0.003763624999919557
56,30,moment_quant_approx_samples,18,0.015162959000008414
56,30,moment_quant_approx_samples,29,0.015089833000047292
56,30,moment_quant_exact_intervals,5,0.00503379099995982
56,30,moment_quant_approx_samples,7,0.015122707999807972
56,30,moment_quant_exact_samples,5,0.003709290999950099
56,30,moment_quant_exact_samples,2,0.0036792910000258416
56,30,moment_quant_exact_samples,27,0.0036626669998440775
56,30,moment_quant_approx_samples,27,0.015096500000026936
56,30,moment_quant_exact_samples,9,0.0038088750000042637
56,30,moment_quant_exact_samples,20,0.0037850830001389113
56,30,moment_quant_approx_samples,12,0.015111375000060434
56,30,moment_quant_exact_intervals,21,0.004995875000076921
56,30,moment_quant_approx_samples,13,0.015136125000026368
56,30,moment_quant_exact_intervals,24,0.004987792000065383
56,30,moment_quant_approx_samples,20,0.015158375000055457
56,30,moment_quant_approx_samples,14,0.015145332999964012
56,30,moment_quant_approx_intervals,11,0.01932091600019703
56,30,moment_quant_approx_samples,26,0.015106749999858948
56,30,moment_quant_approx_samples,19,0.015069833000097788
56,30,moment_quant_approx_samples,3,0.015081375000136177
56,30,moment_quant_exact_intervals,23,0.0049947089999022865
56,30,moment_quant_exact_samples,7,0.003748291999954745
56,30,moment_quant_approx_samples,8,0.015119459000061397
56,30,moment_quant_approx_intervals,2,0.019376499999907537
56,30,moment_quant_approx_intervals,10,0.0193530000001374
56,30,moment_quant_approx_intervals,16,0.01929233399982877
56,30,moment_quant_approx_intervals,21,0.019285374999981286
56,30,moment_quant_exact_samples,26,0.003727875000095082
56,30,moment_quant_approx_samples,11,0.015119666999908077
56,30,moment_quant_approx_intervals,6,0.01936704100012321
56,30,moment_quant_approx_intervals,4,0.0192856670000765
56,30,moment_quant_exact_samples,14,0.0038129160000153206
56,30,moment_quant_exact_intervals,8,0.004990041999917594
56,30,moment_quant_exact_samples,29,0.003827416999911293
56,30,moment_quant_approx_samples,0,0.015292167000097834
56,30,moment_quant_approx_intervals,8,0.019514166999897498
56,30,moment_quant_exact_samples,22,0.003987042000062502
56,30,moment_quant_exact_intervals,27,0.005066500000111773
56,30,moment_quant_exact_samples,4,0.003943250000020271
56,30,moment_quant_approx_intervals,15,0.019551832999923136
56,100,moment_quant_approx_samples,19,0.01791745900004571
56,100,moment_quant_exact_intervals,26,0.006342499999846041
56,100,moment_quant_exact_samples,3,0.013666374999957043
56,100,moment_quant_approx_intervals,20,0.022840499999801978
56,100,moment_quant_approx_intervals,27,0.022744290999980876
56,100,moment_quant_approx_samples,1,0.01727145799986829
56,100,moment_quant_exact_samples,25,0.012947292000035304
56,100,moment_quant_approx_samples,4,0.01731900000004316
56,100,moment_quant_approx_samples,0,0.017070874999944863
56,100,moment_quant_approx_intervals,7,0.022749999999859938
56,100,moment_quant_exact_samples,24,0.013868083000033948
56,100,moment_quant_approx_samples,18,0.017334207999965656
56,100,moment_quant_exact_intervals,12,0.0060007079998740664
56,100,moment_quant_approx_samples,3,0.017333417000145346
56,100,moment_quant_exact_samples,29,0.012287208000088867
56,100,moment_quant_exact_samples,23,0.012596583999993527
56,100,moment_quant_approx_intervals,28,0.022767125000200394
56,100,moment_quant_approx_samples,23,0.017271417000074507
56,100,moment_quant_exact_intervals,13,0.005990709000116112
56,100,moment_quant_exact_intervals,7,0.0062117089998992014
56,100,moment_quant_approx_intervals,1,0.02277187499998945
56,100,moment_quant_approx_intervals,18,0.02269633299988527
56,100,moment_quant_approx_samples,25,0.017281124999954045
56,100,moment_quant_approx_intervals,19,0.02276350000011007
56,100,moment_quant_approx_samples,8,0.01701429200011262
56,100,moment_quant_approx_intervals,5,0.022708333000082348
56,100,moment_quant_approx_samples,22,0.01730724999993072
56,100,moment_quant_exact_samples,7,0.01247854199982612
56,100,moment_quant_approx_intervals,17,0.02278120799996941
56,100,moment_quant_approx_samples,6,0.017345750000004045
56,100,moment_quant_exact_samples,13,0.012509584000099494
56,100,moment_quant_exact_samples,8,0.012730207999993581
56,100,moment_quant_exact_samples,22,0.012755124999785039
56,100,moment_quant_exact_samples,18,0.012773292000019865
56,100,moment_quant_exact_intervals,8,0.0062560419999044825
56,100,moment_quant_exact_samples,14,0.012943291000055979
56,100,moment_quant_exact_samples,12,0.013138167000079193
56,100,moment_quant_exact_intervals,16,0.006006625000054555
56,100,moment_quant_exact_intervals,19,0.006186458000001949
56,100,moment_quant_exact_samples,20,0.013590500000191241
56,100,moment_quant_exact_intervals,2,0.006278084000086892
56,100,moment_quant_exact_samples,11,0.013253374999976586
56,100,moment_quant_approx_samples,24,0.017344166999919253
56,100,moment_quant_exact_samples,4,0.013181666000036785
56,100,moment_quant_approx_intervals,21,0.022832957999980863
56,100,moment_quant_approx_intervals,8,0.022572875000150816
56,100,moment_quant_approx_samples,26,0.016480874999842854
56,100,moment_quant_approx_samples,14,0.01641212499998801
56,100,moment_quant_exact_intervals,29,0.005967709000060495
56,100,moment_quant_approx_intervals,3,0.021613041999898996
56,100,moment_quant_exact_intervals,25,0.005910625000069558
56,100,moment_quant_approx_intervals,12,0.02278633300011279
56,100,moment_quant_exact_intervals,28,0.006023167000194007
56,100,moment_quant_approx_intervals,2,0.022875083999906565
56,100,moment_quant_exact_intervals,23,0.006204791999834924
56,100,moment_quant_exact_intervals,4,0.006193375000066226
56,100,moment_quant_exact_samples,5,0.0136368329999641
56,100,moment_quant_approx_samples,13,0.01737204100004419
56,100,moment_quant_approx_samples,9,0.017048792000196045
56,100,moment_quant_approx_samples,5,0.017318583999895054
56,100,moment_quant_approx_samples,10,0.016466041999819936
56,100,moment_quant_exact_intervals,9,0.00594629200008967
56,100,moment_quant_exact_intervals,0,0.005876124999986132
56,100,moment_quant_approx_samples,7,0.016465917000004993
56,100,moment_quant_approx_intervals,23,0.021615041999893947
56,100,moment_quant_exact_samples,1,0.01210966600001484
56,100,moment_quant_approx_samples,21,0.017647333000013532
56,100,moment_quant_approx_intervals,24,0.02233870800000659
56,100,moment_quant_exact_samples,16,0.012420207999866761
56,100,moment_quant_exact_samples,15,0.012378166999951645
56,100,moment_quant_approx_intervals,16,0.022387083000012353
56,100,moment_quant_approx_samples,20,0.01679370800002289
56,100,moment_quant_approx_intervals,10,0.022344416999885652
56,100,moment_quant_approx_intervals,14,0.0216733329998533
56,100,moment_quant_exact_samples,19,0.013432334000071933
56,100,moment_quant_approx_intervals,22,0.021647540999992998
56,100,moment_quant_exact_samples,28,0.012461082999834616
56,100,moment_quant_exact_intervals,6,0.005967583000028753
56,100,moment_quant_exact_samples,0,0.012877416000037556
56,100,moment_quant_exact_intervals,18,0.005985915999872304
