Series length,Number of samples,Estimator,Run,Runtime
33,100,quant_float64,9,0.009065375001227949
33,300,quant_float64,0,0.012176832999102771
33,300,quant_float64,1,0.011027083994122222
33,300,quant_float64,2,0.011156291999213863
33,300,quant_float64,3,0.01118875000247499
33,300,quant_float64,4,0.011153332998219412
33,300,quant_float64,5,0.011109125000075437
33,300,quant_float64,6,0.0111848749947967
33,300,quant_float64,7,0.011130790997412987
33,300,quant_float64,8,0.011074208996433299
33,300,quant_float64,9,0.011181875001057051
33,1000,quant_float64,0,0.020033124994370155
33,1000,quant_float64,1,0.019641916995169595
33,1000,quant_float64,2,0.019638333003968
33,1000,quant_float64,3,0.01960937499825377
33,1000,quant_float64,4,0.019535375002305955
33,1000,quant_float64,5,0.019482167001115158
33,1000,quant_float64,6,0.0198549160049879
33,1000,quant_float64,7,0.020261042001948226
33,1000,quant_float64,8,0.019613625001511537
33,1000,quant_float64,9,0.01949037500162376
33,3000,quant_float64,0,0.042894166996120475
33,3000,quant_float64,1,0.04287079100322444
33,3000,quant_float64,2,0.04269504100375343
33,3000,quant_float64,3,0.04285975000675535
33,3000,quant_float64,4,0.0428025000001071
33,3000,quant_float64,5,0.042852667000261135
33,3000,quant_float64,6,0.04298991700488841
33,3000,quant_float64,7,0.042766624996147584
33,3000,quant_float64,8,0.042786250000062864
33,3000,quant_float64,9,0.042872583006101195
33,10000,quant_float64,0,0.13680104100058088
33,10000,quant_float64,1,0.13271604199690046
33,10000,quant_float64,2,0.13344566700106952
33,10000,quant_float64,3,0.13365295800031163
33,10000,quant_float64,4,0.13368420799815794
33,10000,quant_float64,5,0.13339245799579658
33,10000,quant_float64,6,0.13329125000018394
33,10000,quant_float64,7,0.13334000000031665
33,10000,quant_float64,8,0.13871512500190875
33,10000,quant_float64,9,0.13481220800167648
40,1,quant_float64,0,0.009332125002401881
40,1,quant_float64,1,0.009354582995001692
40,1,quant_float64,2,0.009287458000471815
40,1,quant_float64,3,0.009247415997378994
40,1,quant_float64,4,0.009281917002226692
40,1,quant_float64,5,0.009301874997618143
40,1,quant_float64,6,0.009304166997026186
40,1,quant_float64,7,0.00922208299743943
40,1,quant_float64,8,0.009304166997026186
40,1,quant_float64,9,0.009279375000915024
40,3,quant_float64,0,0.009753209000336938
40,3,quant_float64,1,0.009393833999638446
40,3,quant_float64,2,0.009392207997734658
40,3,quant_float64,3,0.009356916998513043
40,3,quant_float64,4,0.009334207999927457
40,3,quant_float64,5,0.009391083003720269
40,3,quant_float64,6,0.009406208999280352
40,3,quant_float64,7,0.009347957995487377
40,3,quant_float64,8,0.009309291999670677
40,3,quant_float64,9,0.00938091600255575
40,10,quant_float64,0,0.00965945899952203
40,10,quant_float64,1,0.009548166999593377
40,10,quant_float64,2,0.009550249997118954
40,10,quant_float64,3,0.009551125003781635
40,10,quant_float64,4,0.00952366699493723
40,10,quant_float64,5,0.009506791000603698
40,10,quant_float64,6,0.009555709002597723
40,10,quant_float64,7,0.009555333999742288
40,10,quant_float64,8,0.00948295900161611
40,10,quant_float64,9,0.009535457997117192
40,30,quant_float64,0,0.010687207999581005
40,30,quant_float64,1,0.009862791994237341
40,30,quant_float64,2,0.009807333997741807
40,30,quant_float64,3,0.0098113329950138
40,30,quant_float64,4,0.009796250000363216
40,30,quant_float64,5,0.009808082999370527
40,30,quant_float64,6,0.009875999996438622
40,30,quant_float64,7,0.009804833003727254
40,30,quant_float64,8,0.00981612500618212
40,30,quant_float64,9,0.00983283299865434
40,100,quant_float64,0,0.010831207997398451
40,100,quant_float64,1,0.010768833999463823
40,100,quant_float64,2,0.01091337500110967
40,100,quant_float64,3,0.010855874999833759
40,100,quant_float64,4,0.010939457999484148
40,100,quant_float64,5,0.010787541999889072
40,100,quant_float64,6,0.010928250005235896
40,100,quant_float64,7,0.010779959004139528
40,100,quant_float64,8,0.010913958001765423
40,100,quant_float64,9,0.01080487499712035
40,300,quant_float64,0,0.014657542000350077
40,300,quant_float64,1,0.014336332998936996
40,300,quant_float64,2,0.01424787499854574
40,300,quant_float64,3,0.014247125000110827
40,300,quant_float64,4,0.01428749999467982
40,300,quant_float64,5,0.014252417000534479
40,300,quant_float64,6,0.014319916001113597
40,300,quant_float64,7,0.014299375005066395
40,300,quant_float64,8,0.014339125002152286
40,300,quant_float64,9,0.014289459002611693
40,1000,quant_float64,0,0.025375583005370572
40,1000,quant_float64,1,0.02557541699934518
40,1000,quant_float64,2,0.02539433300262317
40,1000,quant_float64,3,0.025378500002261717
40,1000,quant_float64,4,0.025439333003305364
40,1000,quant_float64,5,0.025421416001336183
40,1000,quant_float64,6,0.02537474999553524
40,1000,quant_float64,7,0.025532584004395176
40,1000,quant_float64,8,0.025400666003406513
40,1000,quant_float64,9,0.025342041000840254
40,3000,quant_float64,0,0.060094666994700674
40,3000,quant_float64,1,0.05867633299931185
40,3000,quant_float64,2,0.058919417002471164
40,3000,quant_float64,3,0.05890662500314647
40,3000,quant_float64,4,0.05907395800022641
40,3000,quant_float64,5,0.05886474999715574
40,3000,quant_float64,6,0.059025875001680106
40,3000,quant_float64,7,0.05883008299861103
40,3000,quant_float64,8,0.05887208400235977
40,3000,quant_float64,9,0.05884566599706886
40,10000,quant_float64,0,0.18446537500130944
40,10000,quant_float64,1,0.18972000000212574
40,10000,quant_float64,2,0.18464066600427032
40,10000,quant_float64,3,0.18457112499891082
40,10000,quant_float64,4,0.18384345900267363
40,10000,quant_float64,5,0.18429295900568832
40,10000,quant_float64,6,0.18389983299857704
40,10000,quant_float64,7,0.1838421249995008
40,10000,quant_float64,8,0.18522500000108266
40,10000,quant_float64,9,0.18286033399635926
48,1,quant_float64,0,0.010253917003865354
48,1,quant_float64,1,0.010100915998918936
48,1,quant_float64,2,0.01005904100020416
48,1,quant_float64,3,0.010073375000501983
48,1,quant_float64,4,0.010038292006356642
48,1,quant_float64,5,0.010022959002526477
48,1,quant_float64,6,0.00999033400148619
48,1,quant_float64,7,0.010042541995062493
48,1,quant_float64,8,0.010001375005231239
48,1,quant_float64,9,0.010030707999248989
48,3,quant_float64,0,0.010604583003441803
48,3,quant_float64,1,0.01051049999659881
48,3,quant_float64,2,0.01054574999579927
48,3,quant_float64,3,0.010496791001060046
48,3,quant_float64,4,0.010568749996309634
48,3,quant_float64,5,0.010505375001230277
48,3,quant_float64,6,0.010496041999431327
48,3,quant_float64,7,0.010503124998649582
48,3,quant_float64,8,0.01050191700051073
48,3,quant_float64,9,0.010474249997059815
48,10,quant_float64,0,0.01155379099509446
48,10,quant_float64,1,0.011199291999218985
48,10,quant_float64,2,0.011174541999935172
48,10,quant_float64,3,0.011203041998669505
48,10,quant_float64,4,0.011060165998060256
48,10,quant_float64,5,0.011139124995679595
48,10,quant_float64,6,0.011122333999082912
48,10,quant_float64,7,0.011128833000839222
48,10,quant_float64,8,0.01112779200047953
48,10,quant_float64,9,0.011122333002276719
48,30,quant_float64,0,0.011498125000798609
48,30,quant_float64,1,0.011451291000412311
48,30,quant_float64,2,0.011492541998450179
48,30,quant_float64,3,0.01146491699910257
48,30,quant_float64,4,0.011486332994536497
48,30,quant_float64,5,0.011446832999354228
48,30,quant_float64,6,0.011456874999566935
48,30,quant_float64,7,0.011475416999019217
48,30,quant_float64,8,0.011429749996750616
48,30,quant_float64,9,0.011497082996356767
48,100,quant_float64,0,0.013237625003966969
48,100,quant_float64,1,0.012444082996807992
48,100,quant_float64,2,0.012528958002803847
48,100,quant_float64,3,0.012561042000015732
48,100,quant_float64,4,0.012515458001871593
48,100,quant_float64,5,0.012451582995709032
48,100,quant_float64,6,0.012814500005333684
48,100,quant_float64,7,0.012748833003570326
48,100,quant_float64,8,0.01250912500108825
48,100,quant_float64,9,0.012526042002718896
48,300,quant_float64,0,0.01699312499840744
48,300,quant_float64,1,0.01664237500517629
48,300,quant_float64,2,0.01659374999871943
48,300,quant_float64,3,0.01665974999923492
48,300,quant_float64,4,0.016599957998550963
48,300,quant_float64,5,0.016556500006117858
48,300,quant_float64,6,0.01653325000370387
48,300,quant_float64,7,0.01765125000383705
48,300,quant_float64,8,0.016737292004108895
48,300,quant_float64,9,0.016715333993488457
48,1000,quant_float64,0,0.03135916700557573
48,1000,quant_float64,1,0.03133283399802167
48,1000,quant_float64,2,0.030503166999551468
48,1000,quant_float64,3,0.030676292000862304
48,1000,quant_float64,4,0.030437999994319398
48,1000,quant_float64,5,0.030435332999331877
48,1000,quant_float64,6,0.030423625001276378
48,1000,quant_float64,7,0.030481875000987202
48,1000,quant_float64,8,0.03044824999960838
48,1000,quant_float64,9,0.03047620899451431
48,3000,quant_float64,0,0.07561833300133003
48,3000,quant_float64,1,0.07387641700188396
48,3000,quant_float64,2,0.0739206660000491
48,3000,quant_float64,3,0.0738105840064236
48,3000,quant_float64,4,0.07369733400264522
48,3000,quant_float64,5,0.07366883299982874
48,3000,quant_float64,6,0.07348445800016634
48,3000,quant_float64,7,0.07353645799594233
48,3000,quant_float64,8,0.07349475000228267
48,3000,quant_float64,9,0.0737879169973894
48,10000,quant_float64,0,0.2306689170000027
48,10000,quant_float64,1,0.22806820800178684
48,10000,quant_float64,2,0.2338198330035084
48,10000,quant_float64,3,0.22633529199811164
48,10000,quant_float64,4,0.22921195899834856
48,10000,quant_float64,5,0.228228541003773
48,10000,quant_float64,6,0.23494308400404407
48,10000,quant_float64,7,0.22758420900208876
48,10000,quant_float64,8,0.22843633400043473
48,10000,quant_float64,9,0.23000095799943665
56,1,quant_float64,0,0.013463207993481774
56,1,quant_float64,1,0.01338745799876051
56,1,quant_float64,2,0.013287833004142158
56,1,quant_float64,3,0.013299582999025006
56,1,quant_float64,4,0.013256957994599361
56,1,quant_float64,5,0.013305749998835381
56,1,quant_float64,6,0.013276375000714324
56,1,quant_float64,7,0.013221041997894645
56,1,quant_float64,8,0.013257624996185768
56,1,quant_float64,9,0.013297292003699113
56,3,quant_float64,0,0.014151290997688193
56,3,quant_float64,1,0.013967250000860076
56,3,quant_float64,2,0.013931084002251737
56,3,quant_float64,3,0.014620624999224674
56,3,quant_float64,4,0.014475625001068693
56,3,quant_float64,5,0.014406665999558754
56,3,quant_float64,6,0.014455915996222757
56,3,quant_float64,7,0.014393625002412591
56,3,quant_float64,8,0.014456375000008848
56,3,quant_float64,9,0.014447666995692998
56,10,quant_float64,0,0.014469166999333538
56,10,quant_float64,1,0.014208125001459848
56,10,quant_float64,2,0.014192750000802334
56,10,quant_float64,3,0.01423995899676811
56,10,quant_float64,4,0.01432787499652477
56,10,quant_float64,5,0.014181708997057285
56,10,quant_float64,6,0.014158416997815948
56,10,quant_float64,7,0.014217875002941582
56,10,quant_float64,8,0.014197750002495013
56,10,quant_float64,9,0.014185375002853107
56,30,quant_float64,0,0.014877791996696033
56,30,quant_float64,1,0.01479233300051419
56,30,quant_float64,2,0.014829749998170882
56,30,quant_float64,3,0.014779541997995693
56,30,quant_float64,4,0.014765499996428844
56,30,quant_float64,5,0.014752041999599896
56,30,quant_float64,6,0.014769124994927552
56,30,quant_float64,7,0.014791583002079278
56,30,quant_float64,8,0.014796999996178783
56,30,quant_float64,9,0.014833041997917462
56,100,quant_float64,0,0.017161292002128903
56,100,quant_float64,1,0.017047791996446904
56,100,quant_float64,2,0.016629999998258427
56,100,quant_float64,3,0.016662000001815613
56,100,quant_float64,4,0.016556624999793712
56,100,quant_float64,5,0.016649500001221895
56,100,quant_float64,6,0.016635125000902917
56,100,quant_float64,7,0.016644167000777088
56,100,quant_float64,8,0.016541666998818982
56,100,quant_float64,9,0.01666279100027168
56,300,quant_float64,0,0.02199841599940555
56,300,quant_float64,1,0.021801000002596993
56,300,quant_float64,2,0.021595124999294057
56,300,quant_float64,3,0.02163879199360963
56,300,quant_float64,4,0.021568500000284985
56,300,quant_float64,5,0.021581959001196083
56,300,quant_float64,6,0.021674709001672454
56,300,quant_float64,7,0.02159958400443429
56,300,quant_float64,8,0.02158637499815086
56,300,quant_float64,9,0.02161845799855655
56,1000,quant_float64,0,0.041413957995246165
56,1000,quant_float64,1,0.04075787500187289
56,1000,quant_float64,2,0.04066541700012749
56,1000,quant_float64,3,0.04059529199730605
56,1000,quant_float64,4,0.04071500000281958
56,1000,quant_float64,5,0.040870541997719556
56,1000,quant_float64,6,0.040684791005332954
56,1000,quant_float64,7,0.040594707999844104
56,1000,quant_float64,8,0.040554624996730126
56,1000,quant_float64,9,0.04075058300077217
56,3000,quant_float64,0,0.09931370800040895
56,3000,quant_float64,1,0.09386674999404931
56,3000,quant_float64,2,0.09372154199809302
56,3000,quant_float64,3,0.09381700000085402
56,3000,quant_float64,4,0.09415191599691752
56,3000,quant_float64,5,0.09386316699965391
56,3000,quant_float64,6,0.09409987500112038
56,3000,quant_float64,7,0.09368620900204405
56,3000,quant_float64,8,0.09391541699733352
56,3000,quant_float64,9,0.09377270799450343
56,10000,quant_float64,0,0.30458191599609563
56,10000,quant_float64,1,0.3000836659994093
56,10000,quant_float64,2,0.30118170799687505
56,10000,quant_float64,3,0.30040487500082236
56,10000,quant_float64,4,0.3013262090025819
56,10000,quant_float64,5,0.30072054199990816
56,10000,quant_float64,6,0.30494816599821206
56,10000,quant_float64,7,0.30856491600570735
56,10000,quant_float64,8,0.3027908340009162
56,10000,quant_float64,9,0.3026245840010233
62,1,quant_float64,0,0.014896959000907373
62,1,quant_float64,1,0.01459900000190828
62,1,quant_float64,2,0.014638625005318318
62,1,quant_float64,3,0.01462304199958453
62,1,quant_float64,4,0.01460216699342709
62,1,quant_float64,5,0.014586457997211255
62,1,quant_float64,6,0.014564334000169765
62,1,quant_float64,7,0.014683124994917307
62,1,quant_float64,8,0.014593667001463473
62,1,quant_float64,9,0.014615291998779867
62,3,quant_float64,0,0.015294708995497786
62,3,quant_float64,1,0.015357083000708371
62,3,quant_float64,2,0.015255708000040613
62,3,quant_float64,3,0.015318582998588681
62,3,quant_float64,4,0.015275457997631747
62,3,quant_float64,5,0.015293584001483396
62,3,quant_float64,6,0.015383333004137967
62,3,quant_float64,7,0.01527404199441662
62,3,quant_float64,8,0.015306124994822312
62,3,quant_float64,9,0.01528274999873247
62,10,quant_float64,0,0.016202124999836087
62,10,quant_float64,1,0.015600124999764375
62,10,quant_float64,2,0.016208708999329247
62,10,quant_float64,3,0.015638999997463543
62,10,quant_float64,4,0.015597332996549085
62,10,quant_float64,5,0.015644250001059845
62,10,quant_float64,6,0.015601125000102911
62,10,quant_float64,7,0.015573333002976142
62,10,quant_float64,8,0.015831584001716692
62,10,quant_float64,9,0.015639917000953574
62,30,quant_float64,0,0.016386750001402106
62,30,quant_float64,1,0.016243457997916266
62,30,quant_float64,2,0.016439457998785656
62,30,quant_float64,3,0.016204625004320405
62,30,quant_float64,4,0.016283040997222997
62,30,quant_float64,5,0.016198875004192814
62,30,quant_float64,6,0.01622720799787203
62,30,quant_float64,7,0.01621204099501483
62,30,quant_float64,8,0.016213667004194576
62,30,quant_float64,9,0.016198249999433756
62,100,quant_float64,0,0.018370124998909887
62,100,quant_float64,1,0.01845550000143703
62,100,quant_float64,2,0.01824483300151769
62,100,quant_float64,3,0.01830537500063656
62,100,quant_float64,4,0.018319167000299785
62,100,quant_float64,5,0.01828045900037978
62,100,quant_float64,6,0.018240291996335145
62,100,quant_float64,7,0.0182590420008637
62,100,quant_float64,8,0.018262291996506974
62,100,quant_float64,9,0.018188707996159792
62,300,quant_float64,0,0.024589583998022135
62,300,quant_float64,1,0.025115457996434998
62,300,quant_float64,2,0.024789833994873334
62,300,quant_float64,3,0.0245124590001069
62,300,quant_float64,4,0.024580083998444024
62,300,quant_float64,5,0.024506624999048654
62,300,quant_float64,6,0.024603790996479802
62,300,quant_float64,7,0.024492874996212777
62,300,quant_float64,8,0.02453958400292322
62,300,quant_float64,9,0.02455404100328451
62,1000,quant_float64,0,0.04601633399579441
62,1000,quant_float64,1,0.04506637500162469
62,1000,quant_float64,2,0.04501983299996937
62,1000,quant_float64,3,0.04487662499741418
62,1000,quant_float64,4,0.04500254099548329
62,1000,quant_float64,5,0.044982457999140024
62,1000,quant_float64,6,0.04495474999566795
62,1000,quant_float64,7,0.04526587500004098
62,1000,quant_float64,8,0.04511779199674493
62,1000,quant_float64,9,0.04489133300376125
62,3000,quant_float64,0,0.11083804199734004
62,3000,quant_float64,1,0.11001570900407387
62,3000,quant_float64,2,0.11006670799542917
62,3000,quant_float64,3,0.11005233299511019
62,3000,quant_float64,4,0.10994558399397647
62,3000,quant_float64,5,0.10978008299571229
62,3000,quant_float64,6,0.109903625001607
62,3000,quant_float64,7,0.10972170900640776
62,3000,quant_float64,8,0.11263504199450836
62,3000,quant_float64,9,0.10696454199933214
62,10000,quant_float64,0,0.35295633300120244
62,10000,quant_float64,1,0.3473542920037289
62,10000,quant_float64,2,0.3487426249994314
62,10000,quant_float64,3,0.34752949999528937
62,10000,quant_float64,4,0.34109191699826624
62,10000,quant_float64,5,0.34491316699859453
62,10000,quant_float64,6,0.3416274999981397
62,10000,quant_float64,7,0.3411133330009761
62,10000,quant_float64,8,0.34229183299612487
62,10000,quant_float64,9,0.3412692080019042
63,1,quant_float64,0,0.014813499998126645
63,1,quant_float64,1,0.014779500001168344
63,1,quant_float64,2,0.014826124999672174
63,1,quant_float64,3,0.014795709001191426
63,1,quant_float64,4,0.014705292000144254
63,1,quant_float64,5,0.01480075000290526
63,1,quant_float64,6,0.014654833001259249
63,1,quant_float64,7,0.014826999999058899
63,1,quant_float64,8,0.014942207999411039
63,1,quant_float64,9,0.014880708004056942
63,3,quant_float64,0,0.015955791997839697
63,3,quant_float64,1,0.015550208001513965
63,3,quant_float64,2,0.015510541998082772
63,3,quant_float64,3,0.015514833001361694
63,3,quant_float64,4,0.015430041996296495
63,3,quant_float64,5,0.01544908300274983
63,3,quant_float64,6,0.015500832996622194
63,3,quant_float64,7,0.015493999999307562
63,3,quant_float64,8,0.015447124998900108
63,3,quant_float64,9,0.015406792001158465
63,10,quant_float64,0,0.01597429099638248
63,10,quant_float64,1,0.01576658299745759
63,10,quant_float64,2,0.015813625002920162
63,10,quant_float64,3,0.01563624999835156
63,10,quant_float64,4,0.015741124996566214
63,10,quant_float64,5,0.015713666994997766
63,10,quant_float64,6,0.01585950000298908
63,10,quant_float64,7,0.016591542000242043
63,10,quant_float64,8,0.016403499997977633
63,10,quant_float64,9,0.01628562500263797
63,30,quant_float64,0,0.017140709001978394
63,30,quant_float64,1,0.016354833001969382
63,30,quant_float64,2,0.01646308299677912
63,30,quant_float64,3,0.016375291997974273
63,30,quant_float64,4,0.016507334003108554
63,30,quant_float64,5,0.01643987499846844
63,30,quant_float64,6,0.016416749997006264
63,30,quant_float64,7,0.016464125001220964
63,30,quant_float64,8,0.016485750005813316
63,30,quant_float64,9,0.016376999999920372
63,100,quant_float64,0,0.019162917000357993
63,100,quant_float64,1,0.018690292003157083
63,100,quant_float64,2,0.01895462500397116
63,100,quant_float64,3,0.018575709000288043
63,100,quant_float64,4,0.018539292002969887
63,100,quant_float64,5,0.01860920800390886
63,100,quant_float64,6,0.018442374996084254
63,100,quant_float64,7,0.018667999996978324
63,100,quant_float64,8,0.01839091600413667
63,100,quant_float64,9,0.018688291995204054
63,300,quant_float64,0,0.02476554200256942
63,300,quant_float64,1,0.02424737500405172
63,300,quant_float64,2,0.024247666995506734
63,300,quant_float64,3,0.024200333005865104
63,300,quant_float64,4,0.024232042000221554
63,300,quant_float64,5,0.024170083001081366
63,300,quant_float64,6,0.02419075000216253
63,300,quant_float64,7,0.024239208003564272
63,300,quant_float64,8,0.02417129099922022
63,300,quant_float64,9,0.02426870800263714
63,1000,quant_float64,0,0.04708675000438234
63,1000,quant_float64,1,0.046548250000341795
63,1000,quant_float64,2,0.04730487499909941
63,1000,quant_float64,3,0.045770500000799075
63,1000,quant_float64,4,0.04581479100306751
63,1000,quant_float64,5,0.045652416003576946
63,1000,quant_float64,6,0.045601332996739075
63,1000,quant_float64,7,0.045698791996983346
63,1000,quant_float64,8,0.0469950000042445
63,1000,quant_float64,9,0.045936249996884726
63,3000,quant_float64,0,0.11096783399989363
63,3000,quant_float64,1,0.11107549999724142
63,3000,quant_float64,2,0.10785525000392227
63,3000,quant_float64,3,0.10826991600333713
63,3000,quant_float64,4,0.10826899999665329
63,3000,quant_float64,5,0.1083821669963072
63,3000,quant_float64,6,0.10836462499719346
63,3000,quant_float64,7,0.10811962500156369
63,3000,quant_float64,8,0.10836945800110698
63,3000,quant_float64,9,0.10841404199891258
63,10000,quant_float64,0,0.3517223329981789
63,10000,quant_float64,1,0.34447645799809834
63,10000,quant_float64,2,0.3433857909985818
63,10000,quant_float64,3,0.34711787499691127
63,10000,quant_float64,4,0.34132029200554825
63,10000,quant_float64,5,0.34438658399449196
63,10000,quant_float64,6,0.3486742079985561
63,10000,quant_float64,7,0.34567066700401483
63,10000,quant_float64,8,0.3441723340001772
63,10000,quant_float64,9,0.34488354199856985
64,1,quant_float64,0,0.014969916999689303
64,1,quant_float64,1,0.014919959001417737
64,1,quant_float64,2,0.01486095799918985
64,1,quant_float64,3,0.014961416003643535
64,1,quant_float64,4,0.014862457996059675
64,1,quant_float64,5,0.014951958000892773
64,1,quant_float64,6,0.015338666999014094
64,1,quant_float64,7,0.015508166994550265
64,1,quant_float64,8,0.015570999996270984
64,1,quant_float64,9,0.015411416999995708
64,3,quant_float64,0,0.016062749993579928
64,3,quant_float64,1,0.015609374997438863
64,3,quant_float64,2,0.01561845900141634
64,3,quant_float64,3,0.015573415999824647
64,3,quant_float64,4,0.015628790999471676
64,3,quant_float64,5,0.015552999997453298
64,3,quant_float64,6,0.01564904199767625
64,3,quant_float64,7,0.015615541000443045
64,3,quant_float64,8,0.015623249993950594
64,3,quant_float64,9,0.01561362500069663
64,10,quant_float64,0,0.01598162499431055
64,10,quant_float64,1,0.01590925000346033
64,10,quant_float64,2,0.016159083003003616
64,10,quant_float64,3,0.01589737500034971
64,10,quant_float64,4,0.01588383299531415
64,10,quant_float64,5,0.01583441700495314
64,10,quant_float64,6,0.015849332994548604
64,10,quant_float64,7,0.015901667000434827
64,10,quant_float64,8,0.015869208000367507
64,10,quant_float64,9,0.015914834002614953
64,30,quant_float64,0,0.016880124996532686
64,30,quant_float64,1,0.016596499997831415
64,30,quant_float64,2,0.016647042000840884
64,30,quant_float64,3,0.01655541700165486
64,30,quant_float64,4,0.016619665999314748
64,30,quant_float64,5,0.016553499997826293
64,30,quant_float64,6,0.016653708000376355
64,30,quant_float64,7,0.016563417004363146
64,30,quant_float64,8,0.016645750001771376
64,30,quant_float64,9,0.016649249999318272
64,100,quant_float64,0,0.019612416996096727
64,100,quant_float64,1,0.019165666002663784
64,100,quant_float64,2,0.019242542002757546
64,100,quant_float64,3,0.01912162500229897
64,100,quant_float64,4,0.019183665994205512
64,100,quant_float64,5,0.019052708004892338
64,100,quant_float64,6,0.01913612500356976
64,100,quant_float64,7,0.019030666000617202
64,100,quant_float64,8,0.019178000002284534
64,100,quant_float64,9,0.019069291003688704
64,300,quant_float64,0,0.02582412499759812
64,300,quant_float64,1,0.024723999995330814
64,300,quant_float64,2,0.02464812499965774
64,300,quant_float64,3,0.02462079100223491
64,300,quant_float64,4,0.02462208299402846
64,300,quant_float64,5,0.025004499999340624
64,300,quant_float64,6,0.024717207998037338
64,300,quant_float64,7,0.024579584001912735
64,300,quant_float64,8,0.02460629100096412
64,300,quant_float64,9,0.024614667003334034
64,1000,quant_float64,0,0.04618858300091233
64,1000,quant_float64,1,0.04624308299389668
64,1000,quant_float64,2,0.04613154200342251
64,1000,quant_float64,3,0.046168417000444606
64,1000,quant_float64,4,0.04611345800367417
64,1000,quant_float64,5,0.04639270800544182
64,1000,quant_float64,6,0.04620104200148489
64,1000,quant_float64,7,0.046106333000352606
64,1000,quant_float64,8,0.04607258300529793
64,1000,quant_float64,9,0.046907042000384536
64,3000,quant_float64,0,0.11234408299787901
64,3000,quant_float64,1,0.1105606249984703
64,3000,quant_float64,2,0.11141983400011668
64,3000,quant_float64,3,0.11007470799813746
64,3000,quant_float64,4,0.11387095799727831
64,3000,quant_float64,5,0.11035695800092071
64,3000,quant_float64,6,0.10926454199943691
64,3000,quant_float64,7,0.10940412499621743
64,3000,quant_float64,8,0.10939408299600473
64,3000,quant_float64,9,0.1095055829937337
64,10000,quant_float64,0,0.354978375005885
64,10000,quant_float64,1,0.36033095799939474
64,10000,quant_float64,2,0.35616312499769265
64,10000,quant_float64,3,0.3679885409947019
64,10000,quant_float64,4,0.35081837499456014
64,10000,quant_float64,5,0.35023245800402947
64,10000,quant_float64,6,0.3497943749971455
64,10000,quant_float64,7,0.35956383399752667
64,10000,quant_float64,8,0.355920916001196
64,10000,quant_float64,9,0.35447208299592603
65,1,quant_float64,0,0.015479875000892207
65,1,quant_float64,1,0.015091541994479485
65,1,quant_float64,2,0.015122249998967163
65,1,quant_float64,3,0.01501954099512659
65,1,quant_float64,4,0.015064041996083688
65,1,quant_float64,5,0.015375708004285116
65,1,quant_float64,6,0.015258166997227818
65,1,quant_float64,7,0.015120333002414554
65,1,quant_float64,8,0.01521087499713758
65,1,quant_float64,9,0.015286583002307452
65,3,quant_float64,0,0.016258915995422285
65,3,quant_float64,1,0.01630704200215405
65,3,quant_float64,2,0.01620095800171839
65,3,quant_float64,3,0.016221999998379033
65,3,quant_float64,4,0.016177500001504086
65,3,quant_float64,5,0.016260582997347228
65,3,quant_float64,6,0.016158832993824035
65,3,quant_float64,7,0.016215415998885874
65,3,quant_float64,8,0.016181416998733766
65,3,quant_float64,9,0.0162099169974681
65,10,quant_float64,0,0.016718749997380655
65,10,quant_float64,1,0.016114999998535495
65,10,quant_float64,2,0.016043583003920503
65,10,quant_float64,3,0.016089249998913147
65,10,quant_float64,4,0.015975499998603482
65,10,quant_float64,5,0.016050417005317286
65,10,quant_float64,6,0.016009792001568712
65,10,quant_float64,7,0.01599420799902873
65,10,quant_float64,8,0.016645583003992215
65,10,quant_float64,9,0.01663870799529832
65,30,quant_float64,0,0.016932165999605786
65,30,quant_float64,1,0.016733208001824096
65,30,quant_float64,2,0.016700332998880185
65,30,quant_float64,3,0.017087292006181087
65,30,quant_float64,4,0.017101959005231038
65,30,quant_float64,5,0.016843457997310907
65,30,quant_float64,6,0.016694250000000466
65,30,quant_float64,7,0.01672099999996135
65,30,quant_float64,8,0.0167824579984881
65,30,quant_float64,9,0.016728875001717824
65,100,quant_float64,0,0.019441832999291364
65,100,quant_float64,1,0.018925416996353306
65,100,quant_float64,2,0.0187929579988122
65,100,quant_float64,3,0.01873054099996807
65,100,quant_float64,4,0.018743874999927357
65,100,quant_float64,5,0.01879341700259829
65,100,quant_float64,6,0.018741333005891647
65,100,quant_float64,7,0.018724125002336223
65,100,quant_float64,8,0.01873087500280235
65,100,quant_float64,9,0.018803457998728845
65,300,quant_float64,0,0.02519070800190093
65,300,quant_float64,1,0.024858374999894295
65,300,quant_float64,2,0.024835042000631802
65,300,quant_float64,3,0.02475570899696322
65,300,quant_float64,4,0.024812041003315244
65,300,quant_float64,5,0.024797834004857577
65,300,quant_float64,6,0.024740416003623977
65,300,quant_float64,7,0.024755167003604583
65,300,quant_float64,8,0.02480041600210825
65,300,quant_float64,9,0.024807875000988133
65,1000,quant_float64,0,0.04826695800147718
65,1000,quant_float64,1,0.04751770800066879
65,1000,quant_float64,2,0.04687504199682735
65,1000,quant_float64,3,0.046898165994207375
65,1000,quant_float64,4,0.046957541002484504
65,1000,quant_float64,5,0.04698320799798239
65,1000,quant_float64,6,0.04693954100366682
65,1000,quant_float64,7,0.046946000002208166
65,1000,quant_float64,8,0.04775474999769358
65,1000,quant_float64,9,0.04679325000324752
65,3000,quant_float64,0,0.11097116699966136
65,3000,quant_float64,1,0.11056045800069114
65,3000,quant_float64,2,0.1102860419996432
65,3000,quant_float64,3,0.11007824999978766
